duration,input.all_possible_pgsm_times,input.doc_id,input.lowercase_sentence,input.sentence,input.sentence_id,job,output.all_times,output.all_times.annotations,output.all_times.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,validated_time,no_of_annotations,validated_time_final_score,validated_time_initial_score,Experts
60.8,60 years__87__95###years__90__95###20th Century__68__80,bbc_20130322_1150,"`` he was involved in two of the most important explorations of the 20th century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''","`` He was involved in two of the most important explorations of the 20th Century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''",17,../../data/main_crowd_data/all_crowd_time,"Counter({'20th century__68__80': 15, 'century__73__80': 4, '60 years__87__95': 3, 'years__90__95': 3, 'the end__128__135': 1, 'to the end__125__135': 1})",27,6,15,0.6864688249776494,"Counter({'20th century__68__80': 1.0, 'century__73__80': 0.27871902847334573, '60 years__87__95': 0.21327409868545674, 'years__90__95': 0.21327409868545674, 'to the end__125__135': 0.07673633193302289, 'the end__128__135': 0.06818352973027096})",0.6997581137822627,"Counter({'20th century__68__80': 1.0, 'century__73__80': 0.26666666666666666, '60 years__87__95': 0.2, 'years__90__95': 0.2, 'the end__128__135': 0.06666666666666667, 'to the end__125__135': 0.06666666666666667})",60 years__87__95,3,0.21327409868545674,0.2,0
60.8,60 years__87__95###years__90__95###20th Century__68__80,bbc_20130322_1150,"`` he was involved in two of the most important explorations of the 20th century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''","`` He was involved in two of the most important explorations of the 20th Century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''",17,../../data/main_crowd_data/all_crowd_time,"Counter({'20th century__68__80': 15, 'century__73__80': 4, '60 years__87__95': 3, 'years__90__95': 3, 'the end__128__135': 1, 'to the end__125__135': 1})",27,6,15,0.6864688249776494,"Counter({'20th century__68__80': 1.0, 'century__73__80': 0.27871902847334573, '60 years__87__95': 0.21327409868545674, 'years__90__95': 0.21327409868545674, 'to the end__125__135': 0.07673633193302289, 'the end__128__135': 0.06818352973027096})",0.6997581137822627,"Counter({'20th century__68__80': 1.0, 'century__73__80': 0.26666666666666666, '60 years__87__95': 0.2, 'years__90__95': 0.2, 'the end__128__135': 0.06666666666666667, 'to the end__125__135': 0.06666666666666667})",years__90__95,3,0.21327409868545674,0.2,0
60.8,60 years__87__95###years__90__95###20th Century__68__80,bbc_20130322_1150,"`` he was involved in two of the most important explorations of the 20th century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''","`` He was involved in two of the most important explorations of the 20th Century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''",17,../../data/main_crowd_data/all_crowd_time,"Counter({'20th century__68__80': 15, 'century__73__80': 4, '60 years__87__95': 3, 'years__90__95': 3, 'the end__128__135': 1, 'to the end__125__135': 1})",27,6,15,0.6864688249776494,"Counter({'20th century__68__80': 1.0, 'century__73__80': 0.27871902847334573, '60 years__87__95': 0.21327409868545674, 'years__90__95': 0.21327409868545674, 'to the end__125__135': 0.07673633193302289, 'the end__128__135': 0.06818352973027096})",0.6997581137822627,"Counter({'20th century__68__80': 1.0, 'century__73__80': 0.26666666666666666, '60 years__87__95': 0.2, 'years__90__95': 0.2, 'the end__128__135': 0.06666666666666667, 'to the end__125__135': 0.06666666666666667})",20th century__68__80,15,1.0,1.0,1
60.8,60 years__87__95###years__90__95###20th Century__68__80,bbc_20130322_1150,"`` he was involved in two of the most important explorations of the 20th century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''","`` He was involved in two of the most important explorations of the 20th Century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''",17,../../data/main_crowd_data/all_crowd_time,"Counter({'20th century__68__80': 15, 'century__73__80': 4, '60 years__87__95': 3, 'years__90__95': 3, 'the end__128__135': 1, 'to the end__125__135': 1})",27,6,15,0.6864688249776494,"Counter({'20th century__68__80': 1.0, 'century__73__80': 0.27871902847334573, '60 years__87__95': 0.21327409868545674, 'years__90__95': 0.21327409868545674, 'to the end__125__135': 0.07673633193302289, 'the end__128__135': 0.06818352973027096})",0.6997581137822627,"Counter({'20th century__68__80': 1.0, 'century__73__80': 0.26666666666666666, '60 years__87__95': 0.2, 'years__90__95': 0.2, 'the end__128__135': 0.06666666666666667, 'to the end__125__135': 0.06666666666666667})",no_time,0,0.0,0.0,0
60.8,60 years__87__95###years__90__95###20th Century__68__80,bbc_20130322_1150,"`` he was involved in two of the most important explorations of the 20th century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''","`` He was involved in two of the most important explorations of the 20th Century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''",17,../../data/main_crowd_data/all_crowd_time,"Counter({'20th century__68__80': 15, 'century__73__80': 4, '60 years__87__95': 3, 'years__90__95': 3, 'the end__128__135': 1, 'to the end__125__135': 1})",27,6,15,0.6864688249776494,"Counter({'20th century__68__80': 1.0, 'century__73__80': 0.27871902847334573, '60 years__87__95': 0.21327409868545674, 'years__90__95': 0.21327409868545674, 'to the end__125__135': 0.07673633193302289, 'the end__128__135': 0.06818352973027096})",0.6997581137822627,"Counter({'20th century__68__80': 1.0, 'century__73__80': 0.26666666666666666, '60 years__87__95': 0.2, 'years__90__95': 0.2, 'the end__128__135': 0.06666666666666667, 'to the end__125__135': 0.06666666666666667})",century__73__80,4,0.2787190284733457,0.26666666666666666,0
60.8,60 years__87__95###years__90__95###20th Century__68__80,bbc_20130322_1150,"`` he was involved in two of the most important explorations of the 20th century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''","`` He was involved in two of the most important explorations of the 20th Century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''",17,../../data/main_crowd_data/all_crowd_time,"Counter({'20th century__68__80': 15, 'century__73__80': 4, '60 years__87__95': 3, 'years__90__95': 3, 'the end__128__135': 1, 'to the end__125__135': 1})",27,6,15,0.6864688249776494,"Counter({'20th century__68__80': 1.0, 'century__73__80': 0.27871902847334573, '60 years__87__95': 0.21327409868545674, 'years__90__95': 0.21327409868545674, 'to the end__125__135': 0.07673633193302289, 'the end__128__135': 0.06818352973027096})",0.6997581137822627,"Counter({'20th century__68__80': 1.0, 'century__73__80': 0.26666666666666666, '60 years__87__95': 0.2, 'years__90__95': 0.2, 'the end__128__135': 0.06666666666666667, 'to the end__125__135': 0.06666666666666667})",the end__128__135,1,0.06818352973027096,0.06666666666666668,0
60.8,60 years__87__95###years__90__95###20th Century__68__80,bbc_20130322_1150,"`` he was involved in two of the most important explorations of the 20th century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''","`` He was involved in two of the most important explorations of the 20th Century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''",17,../../data/main_crowd_data/all_crowd_time,"Counter({'20th century__68__80': 15, 'century__73__80': 4, '60 years__87__95': 3, 'years__90__95': 3, 'the end__128__135': 1, 'to the end__125__135': 1})",27,6,15,0.6864688249776494,"Counter({'20th century__68__80': 1.0, 'century__73__80': 0.27871902847334573, '60 years__87__95': 0.21327409868545674, 'years__90__95': 0.21327409868545674, 'to the end__125__135': 0.07673633193302289, 'the end__128__135': 0.06818352973027096})",0.6997581137822627,"Counter({'20th century__68__80': 1.0, 'century__73__80': 0.26666666666666666, '60 years__87__95': 0.2, 'years__90__95': 0.2, 'the end__128__135': 0.06666666666666667, 'to the end__125__135': 0.06666666666666667})",to the end__125__135,1,0.07673633193302289,0.06666666666666668,0
50.46666666666667,a term__138__144,bbc_20130322_721,a new russian law says foreign-funded non-governmental groups -lrb- ngos -rrb- linked to politics must register as `` foreign agents '' - a term which suggests spying .,A new Russian law says foreign-funded non-governmental groups -LRB- NGOs -RRB- linked to politics must register as `` foreign agents '' - a term which suggests spying .,3,../../data/main_crowd_data/all_crowd_time,"Counter({'no_time': 9, 'a term__138__144': 5, 'term__140__144': 2, 'new__2__5': 1})",17,4,15,0.4086718033696478,"Counter({'no_time': 0.5872904681365798, 'a term__138__144': 0.33931746232705523, 'term__140__144': 0.14842603385349817, 'new__2__5': 0.07339206953636496})",0.4213584827344693,"Counter({'no_time': 0.6, 'a term__138__144': 0.3333333333333333, 'term__140__144': 0.13333333333333333, 'new__2__5': 0.06666666666666667})",a term__138__144,5,0.33931746232705523,0.3333333333333333,0
50.46666666666667,a term__138__144,bbc_20130322_721,a new russian law says foreign-funded non-governmental groups -lrb- ngos -rrb- linked to politics must register as `` foreign agents '' - a term which suggests spying .,A new Russian law says foreign-funded non-governmental groups -LRB- NGOs -RRB- linked to politics must register as `` foreign agents '' - a term which suggests spying .,3,../../data/main_crowd_data/all_crowd_time,"Counter({'no_time': 9, 'a term__138__144': 5, 'term__140__144': 2, 'new__2__5': 1})",17,4,15,0.4086718033696478,"Counter({'no_time': 0.5872904681365798, 'a term__138__144': 0.33931746232705523, 'term__140__144': 0.14842603385349817, 'new__2__5': 0.07339206953636496})",0.4213584827344693,"Counter({'no_time': 0.6, 'a term__138__144': 0.3333333333333333, 'term__140__144': 0.13333333333333333, 'new__2__5': 0.06666666666666667})",no_time,9,0.5872904681365798,0.6,0
50.46666666666667,a term__138__144,bbc_20130322_721,a new russian law says foreign-funded non-governmental groups -lrb- ngos -rrb- linked to politics must register as `` foreign agents '' - a term which suggests spying .,A new Russian law says foreign-funded non-governmental groups -LRB- NGOs -RRB- linked to politics must register as `` foreign agents '' - a term which suggests spying .,3,../../data/main_crowd_data/all_crowd_time,"Counter({'no_time': 9, 'a term__138__144': 5, 'term__140__144': 2, 'new__2__5': 1})",17,4,15,0.4086718033696478,"Counter({'no_time': 0.5872904681365798, 'a term__138__144': 0.33931746232705523, 'term__140__144': 0.14842603385349817, 'new__2__5': 0.07339206953636496})",0.4213584827344693,"Counter({'no_time': 0.6, 'a term__138__144': 0.3333333333333333, 'term__140__144': 0.13333333333333333, 'new__2__5': 0.06666666666666667})",new__2__5,1,0.07339206953636496,0.06666666666666668,0
50.46666666666667,a term__138__144,bbc_20130322_721,a new russian law says foreign-funded non-governmental groups -lrb- ngos -rrb- linked to politics must register as `` foreign agents '' - a term which suggests spying .,A new Russian law says foreign-funded non-governmental groups -LRB- NGOs -RRB- linked to politics must register as `` foreign agents '' - a term which suggests spying .,3,../../data/main_crowd_data/all_crowd_time,"Counter({'no_time': 9, 'a term__138__144': 5, 'term__140__144': 2, 'new__2__5': 1})",17,4,15,0.4086718033696478,"Counter({'no_time': 0.5872904681365798, 'a term__138__144': 0.33931746232705523, 'term__140__144': 0.14842603385349817, 'new__2__5': 0.07339206953636496})",0.4213584827344693,"Counter({'no_time': 0.6, 'a term__138__144': 0.3333333333333333, 'term__140__144': 0.13333333333333333, 'new__2__5': 0.06666666666666667})",term__140__144,2,0.14842603385349815,0.13333333333333333,0
57.13333333333333,a week__21__27###Summer__56__62###over a week__16__27###week__23__27,bbc_20130322_1600,this comes just over a week before the start of british summer time .,This comes just over a week before the start of British Summer Time .,5,../../data/main_crowd_data/all_crowd_time,"Counter({'summer__56__62': 14, 'week__23__27': 12, 'a week__21__27': 11, 'over a week__16__27': 10, 'british summer time__48__67': 4, 'time__63__67': 2, 'summer time__56__67': 2, 'before__28__34': 2, 'the start of british summer time__35__67': 1, 'a week before__21__34': 1, 'just over a week before the start of british summer time__11__67': 1, 'just over a week__11__27': 1, 'before the start__28__44': 1, 'the start__35__44': 1})",63,14,15,0.6485580631626565,"Counter({'summer__56__62': 0.9419484923235466, 'week__23__27': 0.8206759166439648, 'a week__21__27': 0.7871314290017316, 'over a week__16__27': 0.7024765630462384, 'british summer time__48__67': 0.2820914799572478, 'summer time__56__67': 0.14552212028397848, 'before__28__34': 0.14095415693251703, 'time__63__67': 0.13328927016782938, 'a week before__21__34': 0.07082070082809569, 'just over a week before the start of british summer time__11__67': 0.06846688715345267, 'just over a week__11__27': 0.06846688715345267, 'before the start__28__44': 0.06846688715345267, 'the start__35__44': 0.06846688715345267, 'the start of british summer time__35__67': 0.06637737372321167})",0.6278033466871886,"Counter({'summer__56__62': 0.9333333333333333, 'week__23__27': 0.8, 'a week__21__27': 0.7333333333333333, 'over a week__16__27': 0.6666666666666666, 'british summer time__48__67': 0.26666666666666666, 'time__63__67': 0.13333333333333333, 'summer time__56__67': 0.13333333333333333, 'before__28__34': 0.13333333333333333, 'the start of british summer time__35__67': 0.06666666666666667, 'a week before__21__34': 0.06666666666666667, 'just over a week before the start of british summer time__11__67': 0.06666666666666667, 'just over a week__11__27': 0.06666666666666667, 'before the start__28__44': 0.06666666666666667, 'the start__35__44': 0.06666666666666667})",a week__21__27,11,0.7871314290017316,0.7333333333333333,1
