_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hiddeninput,not_possible_expl,possible_expl,selectedtags_desc,tagged_events,all_possible_pgsm_events,all_possible_pgsm_times,all_possible_psm_events,all_possible_psm_times,all_runs_events,all_runs_times,doc_id,events,hiddeninput_gold,lemmas,lowercase_sentence,not_possible_expl_gold,number_all_runs_events,number_all_runs_times,number_possible_pgsm_events,number_possible_pgsm_times,number_possible_psm_events,number_possible_psm_times,pos_tags,possible_expl_gold,selectedtags_desc_gold,sentence,sentence_id,stanford_lemma,stanford_lower_lemma,stanford_pos_tag,tagged_events_gold,time_expressions,tokens,all_times
2075310342,1/4/2019 23:18:43,4392933153,1/4/2019 23:18:33,False,coinworker,1,7e99298fec7b173dab7013e1543c4eb5,USA,WA,Tacoma,3f4856ffa4cd321f5ff32fba1dcf70e8,,[NO_ANSWER],There are no other applicable options.,"[""April 7__69__76"",""four-week__2__11""]",[],closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20###on__66__68###control__40__47###will__55__59,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,CNN_20130322_248,3,,20,"a four-week , phased closure of the 149 control towers will begin on april 7 , the faa said .",,5,2,8,2,5,2,20,,,"A four-week , phased closure of the 149 control towers will begin on April 7 , the FAA said .",1,"a four-week , phased closure of the 149 control tower will begin on April 7 , the FAA say .","a four-week , phased closure of the 149 control tower will begin on april 7 , the faa say .","DT JJ , JJ NN IN DT CD NN NNS MD VB IN NNP CD , DT NNP VBD .",,2,20,"[""april 7__69__76"",""four-week__2__11""]"
2075310342,1/4/2019 23:50:49,4393032306,1/4/2019 23:50:34,False,instagc,1,ef89f2a040ba38c32dc963a69e58ea7d,USA,NJ,Maple Shade,a079800a4a0906bd7adfeec6df83fbde,,[NO_ANSWER],No others fit,"[""April 7__69__76"",""four-week__2__11""]",[],closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20###on__66__68###control__40__47###will__55__59,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,CNN_20130322_248,3,,20,"a four-week , phased closure of the 149 control towers will begin on april 7 , the faa said .",,5,2,8,2,5,2,20,,,"A four-week , phased closure of the 149 control towers will begin on April 7 , the FAA said .",1,"a four-week , phased closure of the 149 control tower will begin on April 7 , the FAA say .","a four-week , phased closure of the 149 control tower will begin on april 7 , the faa say .","DT JJ , JJ NN IN DT CD NN NNS MD VB IN NNP CD , DT NNP VBD .",,2,20,"[""april 7__69__76"",""four-week__2__11""]"
2075310342,1/5/2019 00:40:10,4393161887,1/5/2019 00:39:54,False,elite,1,e4bc3855f033f3d16c192dcc9fbb25f6,GBR,E4,Chelmsford,0bbae8754f1310e9aeed37bd87aa122e,,[NO_ANSWER],there are  none,"[""April 7__69__76"",""four-week__2__11""]","[""April""]",closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20###on__66__68###control__40__47###will__55__59,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,CNN_20130322_248,3,,20,"a four-week , phased closure of the 149 control towers will begin on april 7 , the faa said .",,5,2,8,2,5,2,20,,,"A four-week , phased closure of the 149 control towers will begin on April 7 , the FAA said .",1,"a four-week , phased closure of the 149 control tower will begin on April 7 , the FAA say .","a four-week , phased closure of the 149 control tower will begin on april 7 , the faa say .","DT JJ , JJ NN IN DT CD NN NNS MD VB IN NNP CD , DT NNP VBD .",,2,20,"[""april 7__69__76"",""four-week__2__11"",""april__69__74""]"
2075310342,1/5/2019 02:36:22,4393452263,1/5/2019 02:35:41,False,instagc,1,62a40c4eeb6901bc06effcd3b83b9ae2,USA,TN,Knoxville,0c5e0d42ea190917c425440b8adbe984,,[NO_ANSWER],There are none.,"[""April 7__69__76"",""four-week__2__11""]",[],closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20###on__66__68###control__40__47###will__55__59,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,CNN_20130322_248,3,,20,"a four-week , phased closure of the 149 control towers will begin on april 7 , the faa said .",,5,2,8,2,5,2,20,,,"A four-week , phased closure of the 149 control towers will begin on April 7 , the FAA said .",1,"a four-week , phased closure of the 149 control tower will begin on April 7 , the FAA say .","a four-week , phased closure of the 149 control tower will begin on april 7 , the faa say .","DT JJ , JJ NN IN DT CD NN NNS MD VB IN NNP CD , DT NNP VBD .",,2,20,"[""april 7__69__76"",""four-week__2__11""]"
2075310342,1/5/2019 02:55:48,4393500797,1/5/2019 02:54:58,False,instagc,1,03ac1eaa176026ece65c610ac8780a6e,CAN,ON,Orangeville,5ce7f94bab10addf499182b197267595,,[NO_ANSWER],no other words express time,"[""April 7__69__76"",""four-week__2__11""]",[],closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20###on__66__68###control__40__47###will__55__59,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,CNN_20130322_248,3,,20,"a four-week , phased closure of the 149 control towers will begin on april 7 , the faa said .",,5,2,8,2,5,2,20,,,"A four-week , phased closure of the 149 control towers will begin on April 7 , the FAA said .",1,"a four-week , phased closure of the 149 control tower will begin on April 7 , the FAA say .","a four-week , phased closure of the 149 control tower will begin on april 7 , the faa say .","DT JJ , JJ NN IN DT CD NN NNS MD VB IN NNP CD , DT NNP VBD .",,2,20,"[""april 7__69__76"",""four-week__2__11""]"
2075310342,1/5/2019 02:58:30,4393508757,1/5/2019 02:57:52,False,keeprewarding,1,b0853ffe8f62e78dc21088011b7d3cdd,CAN,NS,Halifax,d4fa54637e3dd826e2cfffa6b66a3d6f,,[NO_ANSWER],I don't see any.,"[""April 7__69__76"",""four-week__2__11""]",[],closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20###on__66__68###control__40__47###will__55__59,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,CNN_20130322_248,3,,20,"a four-week , phased closure of the 149 control towers will begin on april 7 , the faa said .",,5,2,8,2,5,2,20,,,"A four-week , phased closure of the 149 control towers will begin on April 7 , the FAA said .",1,"a four-week , phased closure of the 149 control tower will begin on April 7 , the FAA say .","a four-week , phased closure of the 149 control tower will begin on april 7 , the faa say .","DT JJ , JJ NN IN DT CD NN NNS MD VB IN NNP CD , DT NNP VBD .",,2,20,"[""april 7__69__76"",""four-week__2__11""]"
2075310342,1/5/2019 02:59:03,4393509884,1/5/2019 02:40:55,False,instagc,1,8d2c1b1e71575f97daec7742b3dc915a,USA,FL,Miami,368acf142d15271e6410c7a2644d7f08,,[NO_ANSWER],No more valid expressions of time,"[""April 7__69__76"",""four-week__2__11""]",[],closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20###on__66__68###control__40__47###will__55__59,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,CNN_20130322_248,3,,20,"a four-week , phased closure of the 149 control towers will begin on april 7 , the faa said .",,5,2,8,2,5,2,20,,,"A four-week , phased closure of the 149 control towers will begin on April 7 , the FAA said .",1,"a four-week , phased closure of the 149 control tower will begin on April 7 , the FAA say .","a four-week , phased closure of the 149 control tower will begin on april 7 , the faa say .","DT JJ , JJ NN IN DT CD NN NNS MD VB IN NNP CD , DT NNP VBD .",,2,20,"[""april 7__69__76"",""four-week__2__11""]"
2075310342,1/5/2019 03:05:26,4393525046,1/5/2019 03:04:53,False,keeprewarding,1,0b095ebfd3609700ad47be07a8a0a9b1,USA,PA,Spring Grove,e78adbbdbbc6895c45fb244eb5e51bef,,[NO_ANSWER],There are no other time expressions in the text.,"[""April 7__69__76"",""four-week__2__11""]",[],closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20###on__66__68###control__40__47###will__55__59,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,CNN_20130322_248,3,,20,"a four-week , phased closure of the 149 control towers will begin on april 7 , the faa said .",,5,2,8,2,5,2,20,,,"A four-week , phased closure of the 149 control towers will begin on April 7 , the FAA said .",1,"a four-week , phased closure of the 149 control tower will begin on April 7 , the FAA say .","a four-week , phased closure of the 149 control tower will begin on april 7 , the faa say .","DT JJ , JJ NN IN DT CD NN NNS MD VB IN NNP CD , DT NNP VBD .",,2,20,"[""april 7__69__76"",""four-week__2__11""]"
2075310342,1/5/2019 03:05:40,4393525701,1/5/2019 03:05:19,False,instagc,1,5e00468c0d905f66aeb4226ca2cd4887,USA,NY,Staten Island,37931fb01f62450770fe1a26a62d58a0,,[NO_ANSWER],all words of expressions of time in the text were already selected above,"[""April 7__69__76"",""four-week__2__11""]",[],closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20###on__66__68###control__40__47###will__55__59,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,CNN_20130322_248,3,,20,"a four-week , phased closure of the 149 control towers will begin on april 7 , the faa said .",,5,2,8,2,5,2,20,,,"A four-week , phased closure of the 149 control towers will begin on April 7 , the FAA said .",1,"a four-week , phased closure of the 149 control tower will begin on April 7 , the FAA say .","a four-week , phased closure of the 149 control tower will begin on april 7 , the faa say .","DT JJ , JJ NN IN DT CD NN NNS MD VB IN NNP CD , DT NNP VBD .",,2,20,"[""april 7__69__76"",""four-week__2__11""]"
2075310342,1/5/2019 03:06:23,4393527478,1/5/2019 02:57:17,False,instagc,1,3932c0e52ac5a6282bcaedd67f6d83ea,USA,HI,Pahoa,c12e8bb839ce3dbca7c6866c8f40b8c9,,[NO_ANSWER],There are no other expressions relating to time.,"[""April 7__69__76"",""four-week__2__11""]",[],closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20###on__66__68###control__40__47###will__55__59,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,CNN_20130322_248,3,,20,"a four-week , phased closure of the 149 control towers will begin on april 7 , the faa said .",,5,2,8,2,5,2,20,,,"A four-week , phased closure of the 149 control towers will begin on April 7 , the FAA said .",1,"a four-week , phased closure of the 149 control tower will begin on April 7 , the FAA say .","a four-week , phased closure of the 149 control tower will begin on april 7 , the faa say .","DT JJ , JJ NN IN DT CD NN NNS MD VB IN NNP CD , DT NNP VBD .",,2,20,"[""april 7__69__76"",""four-week__2__11""]"
2075310342,1/5/2019 03:16:16,4393553783,1/5/2019 03:15:38,False,instagc,1,71651f253e340263b3e4285afebe6fa6,USA,NE,Lincoln,72079eeac413b0c6de3996e22935e641,,[NO_ANSWER],only references,"[""April 7__69__76"",""four-week__2__11""]","[""four-week"",""April 7""]",closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20###on__66__68###control__40__47###will__55__59,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,CNN_20130322_248,3,,20,"a four-week , phased closure of the 149 control towers will begin on april 7 , the faa said .",,5,2,8,2,5,2,20,,,"A four-week , phased closure of the 149 control towers will begin on April 7 , the FAA said .",1,"a four-week , phased closure of the 149 control tower will begin on April 7 , the FAA say .","a four-week , phased closure of the 149 control tower will begin on april 7 , the faa say .","DT JJ , JJ NN IN DT CD NN NNS MD VB IN NNP CD , DT NNP VBD .",,2,20,"[""april 7__69__76"",""four-week__2__11""]"
2075310342,1/5/2019 03:38:40,4393609851,1/5/2019 03:37:44,False,prodege,1,2bded37ef1bf6ff935af3d6189bd8196,AUS,8,Perth,36f02c6a0057b1c0672077166376008c,,[NO_ANSWER],There's nothing else that refers to time.,"[""April 7__69__76"",""four-week__2__11""]","[""April""]",closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20###on__66__68###control__40__47###will__55__59,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,CNN_20130322_248,3,,20,"a four-week , phased closure of the 149 control towers will begin on april 7 , the faa said .",,5,2,8,2,5,2,20,,,"A four-week , phased closure of the 149 control towers will begin on April 7 , the FAA said .",1,"a four-week , phased closure of the 149 control tower will begin on April 7 , the FAA say .","a four-week , phased closure of the 149 control tower will begin on april 7 , the faa say .","DT JJ , JJ NN IN DT CD NN NNS MD VB IN NNP CD , DT NNP VBD .",,2,20,"[""april 7__69__76"",""four-week__2__11"",""april__69__74""]"
2075310342,1/5/2019 04:04:32,4393667711,1/5/2019 04:04:04,False,keeprewarding,1,1797ee0c41662f6da99122f038c45c66,CAN,ON,Aylmer,777c86845e7cd78d565accaae2388d9e,,[NO_ANSWER],there are no more,"[""April 7__69__76"",""four-week__2__11""]","[""four-week"",""April 7""]",closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20###on__66__68###control__40__47###will__55__59,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,closure__21__28###begin__60__65###said__87__91###phased closure__14__28###phased__14__20,April 7__69__76###four-week__2__11,CNN_20130322_248,3,,20,"a four-week , phased closure of the 149 control towers will begin on april 7 , the faa said .",,5,2,8,2,5,2,20,,,"A four-week , phased closure of the 149 control towers will begin on April 7 , the FAA said .",1,"a four-week , phased closure of the 149 control tower will begin on April 7 , the FAA say .","a four-week , phased closure of the 149 control tower will begin on april 7 , the faa say .","DT JJ , JJ NN IN DT CD NN NNS MD VB IN NNP CD , DT NNP VBD .",,2,20,"[""april 7__69__76"",""four-week__2__11""]"
2075310343,1/4/2019 21:59:09,4392717320,1/4/2019 21:58:58,False,prodege,1,d8d245c91422aa1ee8390a5faf482603,GBR,C9,Workington,29597b2146145984d1325ae0cd2bdc96,,[NO_ANSWER],There are no other expressions of time.,"[""at the time__117__128""]","[""the time"",""time""]",said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128###in__93__95###at__117__119,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45,at the time__117__128,bbc_20130322_1353,4,,25,"the activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",,5,1,9,1,7,1,25,,,"The activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",8,"the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","DT NNS VBD DT NNS VBD VBN NN RB RB IN PRP VBD DT NN , WDT VBD IN JJ NNS IN DT NN .",,1,25,"[""at the time__117__128"",""the time__120__128"",""time__124__128""]"
2075310343,1/4/2019 23:01:58,4392891683,1/4/2019 22:59:39,False,neodev,1,e41850c29bb7b5ccb792c36eb94e6702,USA,,,eba8e9ebba66ddd3be11e5e88f9f47ce,,[NO_ANSWER],soon is expressions of time,"[""at the time__117__128""]","[""""]",said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128###in__93__95###at__117__119,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45,at the time__117__128,bbc_20130322_1353,4,,25,"the activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",,5,1,9,1,7,1,25,,,"The activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",8,"the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","DT NNS VBD DT NNS VBD VBN NN RB RB IN PRP VBD DT NN , WDT VBD IN JJ NNS IN DT NN .",,1,25,"[""at the time__117__128""]"
2075310343,1/4/2019 23:25:31,4392951283,1/4/2019 23:25:20,False,coinworker,1,7e99298fec7b173dab7013e1543c4eb5,USA,WA,Tacoma,3f4856ffa4cd321f5ff32fba1dcf70e8,,[NO_ANSWER],There are no other applicable options.,"[""at the time__117__128""]",[],said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128###in__93__95###at__117__119,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45,at the time__117__128,bbc_20130322_1353,4,,25,"the activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",,5,1,9,1,7,1,25,,,"The activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",8,"the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","DT NNS VBD DT NNS VBD VBN NN RB RB IN PRP VBD DT NN , WDT VBD IN JJ NNS IN DT NN .",,1,25,"[""at the time__117__128""]"
2075310343,1/5/2019 00:04:12,4393074568,1/5/2019 00:04:01,False,instagc,1,ef89f2a040ba38c32dc963a69e58ea7d,USA,NJ,Maple Shade,a079800a4a0906bd7adfeec6df83fbde,,[NO_ANSWER],No others fit,"[""at the time__117__128""]",[],said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128###in__93__95###at__117__119,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45,at the time__117__128,bbc_20130322_1353,4,,25,"the activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",,5,1,9,1,7,1,25,,,"The activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",8,"the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","DT NNS VBD DT NNS VBD VBN NN RB RB IN PRP VBD DT NN , WDT VBD IN JJ NNS IN DT NN .",,1,25,"[""at the time__117__128""]"
2075310343,1/5/2019 00:50:55,4393187559,1/5/2019 00:50:38,False,elite,1,e4bc3855f033f3d16c192dcc9fbb25f6,GBR,E4,Chelmsford,0bbae8754f1310e9aeed37bd87aa122e,,[NO_ANSWER],there are none,"[""at the time__117__128""]",[],said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128###in__93__95###at__117__119,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45,at the time__117__128,bbc_20130322_1353,4,,25,"the activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",,5,1,9,1,7,1,25,,,"The activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",8,"the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","DT NNS VBD DT NNS VBD VBN NN RB RB IN PRP VBD DT NN , WDT VBD IN JJ NNS IN DT NN .",,1,25,"[""at the time__117__128""]"
2075310343,1/5/2019 03:11:10,4393540525,1/5/2019 03:10:42,False,keeprewarding,1,b0853ffe8f62e78dc21088011b7d3cdd,CAN,NS,Halifax,d4fa54637e3dd826e2cfffa6b66a3d6f,,[NO_ANSWER],other words don't make sence,"[""no_time""]","[""time""]",said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128###in__93__95###at__117__119,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45,at the time__117__128,bbc_20130322_1353,4,,25,"the activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",,5,1,9,1,7,1,25,,,"The activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",8,"the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","DT NNS VBD DT NNS VBD VBN NN RB RB IN PRP VBD DT NN , WDT VBD IN JJ NNS IN DT NN .",,1,25,"[""time__124__128""]"
2075310343,1/5/2019 03:17:46,4393557204,1/5/2019 03:17:17,False,instagc,1,62a40c4eeb6901bc06effcd3b83b9ae2,USA,TN,Knoxville,0c5e0d42ea190917c425440b8adbe984,,[NO_ANSWER],There are none.,"[""at the time__117__128""]",[],said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128###in__93__95###at__117__119,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45,at the time__117__128,bbc_20130322_1353,4,,25,"the activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",,5,1,9,1,7,1,25,,,"The activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",8,"the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","DT NNS VBD DT NNS VBD VBN NN RB RB IN PRP VBD DT NN , WDT VBD IN JJ NNS IN DT NN .",,1,25,"[""at the time__117__128""]"
2075310343,1/5/2019 03:18:21,4393558571,1/5/2019 03:17:49,False,keeprewarding,1,0b095ebfd3609700ad47be07a8a0a9b1,USA,PA,Spring Grove,e78adbbdbbc6895c45fb244eb5e51bef,,[NO_ANSWER],There are no other time expressions in the text.,"[""at the time__117__128""]","[""as soon as"",""soon""]",said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128###in__93__95###at__117__119,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45,at the time__117__128,bbc_20130322_1353,4,,25,"the activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",,5,1,9,1,7,1,25,,,"The activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",8,"the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","DT NNS VBD DT NNS VBD VBN NN RB RB IN PRP VBD DT NN , WDT VBD IN JJ NNS IN DT NN .",,1,25,"[""at the time__117__128"",""as soon as__46__56"",""soon__49__53""]"
2075310343,1/5/2019 03:27:38,4393580561,1/5/2019 03:27:06,False,instagc,1,5e00468c0d905f66aeb4226ca2cd4887,USA,NY,Staten Island,37931fb01f62450770fe1a26a62d58a0,,[NO_ANSWER],all words of expressions of time in the text were already selected above,"[""at the time__117__128""]","[""as soon"",""soon""]",said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128###in__93__95###at__117__119,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45,at the time__117__128,bbc_20130322_1353,4,,25,"the activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",,5,1,9,1,7,1,25,,,"The activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",8,"the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","DT NNS VBD DT NNS VBD VBN NN RB RB IN PRP VBD DT NN , WDT VBD IN JJ NNS IN DT NN .",,1,25,"[""at the time__117__128"",""as soon__46__53"",""soon__49__53""]"
2075310343,1/5/2019 03:34:08,4393596928,1/5/2019 03:33:41,False,instagc,1,71651f253e340263b3e4285afebe6fa6,USA,NE,Lincoln,72079eeac413b0c6de3996e22935e641,,[NO_ANSWER],only references for time,"[""at the time__117__128""]","[""as soon as"",""at the time""]",said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128###in__93__95###at__117__119,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45,at the time__117__128,bbc_20130322_1353,4,,25,"the activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",,5,1,9,1,7,1,25,,,"The activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",8,"the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","DT NNS VBD DT NNS VBD VBN NN RB RB IN PRP VBD DT NN , WDT VBD IN JJ NNS IN DT NN .",,1,25,"[""at the time__117__128"",""as soon as__46__56""]"
2075310343,1/5/2019 04:01:44,4393662223,1/5/2019 04:01:20,False,prodege,1,2bded37ef1bf6ff935af3d6189bd8196,AUS,8,Perth,36f02c6a0057b1c0672077166376008c,,[NO_ANSWER],I can't see anything else.,"[""at the time__117__128""]",[],said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128###in__93__95###at__117__119,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45###was__89__92###time__124__128,at the time__117__128,said__14__18###opened__34__40###boarded__62__69###had__30__33###fire__41__45,at the time__117__128,bbc_20130322_1353,4,,25,"the activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",,5,1,9,1,7,1,25,,,"The activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",8,"the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","DT NNS VBD DT NNS VBD VBN NN RB RB IN PRP VBD DT NN , WDT VBD IN JJ NNS IN DT NN .",,1,25,"[""at the time__117__128""]"
