_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hiddeninput,notpossible,selectedtags_desc,all_runs_times,doc_id,events,hiddeninput_gold,lemmas,lowercase_sentence,notpossible_gold,pos_tags,selectedtags_desc_gold,sentence,sentence_id,stanford_lemma,stanford_lower_lemma,stanford_pos_tag,time_expressions,tokens
2039952779,12/7/2018 02:38:08,4315440939,12/7/2018 02:38:02,False,instagc,1.0,8c2904cf782257ddfbaf2b9616d9deb8,GBR,G6,Hull,7ac40b9a205245cd19b25c84e65406be,,,"[""12 and 18 months__58__74""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039952779,12/7/2018 02:58:41,4315485892,12/7/2018 02:58:15,False,instagc,1.0,82d2fe0abcde8a8cdd7925b7cc9fad4f,USA,MI,Spring Lake,91dcf6b01406f1f97f3fe72b308e76bf,,,"[""18 months__65__74"",""12 and 18 months__58__74""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039952779,12/7/2018 03:02:10,4315493463,12/7/2018 03:01:56,False,coinworker,1.0,7e99298fec7b173dab7013e1543c4eb5,USA,WA,Renton,f1cfc1977456e7d653a6356086e02336,,,"[""18 months__65__74"",""12 and 18 months__58__74"",""12__58__60""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039952779,12/7/2018 06:07:08,4315922421,12/7/2018 06:06:59,False,instagc,1.0,60704853366b3f90ccb76445f909a646,GBR,A7,Birmingham,0792cb1af4ffb72e56c2b8033026be25,,,"[""18 months__65__74"",""12 and 18 months__58__74"",""12__58__60""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039952779,12/7/2018 06:46:47,4316019550,12/7/2018 06:46:30,False,instagc,1.0,3932c0e52ac5a6282bcaedd67f6d83ea,USA,HI,Pahoa,c12e8bb839ce3dbca7c6866c8f40b8c9,,,"[""18 months__65__74"",""12 and 18 months__58__74""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039952779,12/7/2018 06:50:06,4316026621,12/7/2018 06:49:56,False,instagc,1.0,71651f253e340263b3e4285afebe6fa6,USA,NE,Lincoln,72079eeac413b0c6de3996e22935e641,,,"[""12 and 18 months__58__74""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039952779,12/7/2018 07:10:18,4316066728,12/7/2018 07:10:11,False,instagc,1.0,8355ff470b1ea18db562b61fa0a306a2,GBR,D4,Exeter,256713861061a30db3645aa4e696f2fa,,,"[""18 months__65__74"",""12 and 18 months__58__74"",""12__58__60""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039952779,12/7/2018 07:19:47,4316089740,12/7/2018 07:19:29,False,clixsense,1.0,2691dd314a8539d98c302b456d3c0852,USA,CO,Colorado Springs,eb0336ff7ea6e79143577002fd049c82,,,"[""12 and 18 months__58__74""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039952779,12/7/2018 07:51:46,4316155840,12/7/2018 07:51:37,False,clixsense,1.0,0a3302e56f7d6a1edc99700f53076e2d,USA,IA,Council Bluffs,6166beea8b223db545194f848d9838ca,,,"[""12 and 18 months__58__74""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039952779,12/7/2018 08:51:21,4316254160,12/7/2018 08:50:35,False,neodev,1.0,90e796901007803994beec62c760eeb4,GBR,,,f76c72ff73b84053937ff777999ded9c,,,"[""18 months__65__74"",""12 and 18 months__58__74"",""12__58__60""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039952780,12/6/2018 17:39:58,4313735577,12/6/2018 17:39:32,False,coinworker,1.0,7532f1d32c3e3f10639151705a342394,USA,NY,Buffalo,81822deafcb8ee0a14750ecb578acb62,,,"[""1953__113__117""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039952780,12/6/2018 18:00:42,4313790723,12/6/2018 18:00:24,False,prodege,1.0,8c25df2c922aa970877f0c85094a1054,USA,TX,Waco,d92732d06937e304c8c578a4f10ea4f6,,,"[""1953__113__117""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039952780,12/6/2018 18:23:28,4313856582,12/6/2018 18:23:13,False,coinworker,1.0,642e68771a04929b963d848efc65685e,CAN,QC,Montréal,1c7ce91f889e97cd3d1d1680e90dc7ad,,,"[""1953__113__117""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039952780,12/6/2018 18:40:46,4313904453,12/6/2018 18:39:36,False,elite,1.0,fd4c8cbeb7fe01499480d1344c50df5f,CAN,BC,Kelowna,9a5911918af993ae309683da2eeca310,,,"[""1953__113__117"",""1953 .__113__119""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039952780,12/6/2018 18:55:06,4313943885,12/6/2018 18:54:37,False,elite,1.0,19d1cf4672a44a2b873901990979111a,USA,TX,Dallas,53cba89a48c6cd6a6052e25fb93db68f,,,"[""1953__113__117""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039952780,12/6/2018 19:07:20,4313978637,12/6/2018 19:06:19,False,prodege,1.0,e1348a79a458a304fb5c1eaa37e3d459,CAN,ON,Toronto,ceed53095afa525d57056c8f00fc9845,,,"[""1953__113__117"",""1953 .__113__119""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039952780,12/6/2018 20:37:18,4314266550,12/6/2018 20:37:04,False,clixsense,1.0,a87d4e3441b57d5992d9c53d4bf63829,GBR,F3,Hornsey,43d6abf082fc75a14e12830213b9a113,,,"[""1953 .__113__119""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039952780,12/6/2018 22:15:20,4314595061,12/6/2018 22:14:50,False,gifthunterclub,1.0,bbb91c02ad5bb513c8149bd5e8443fb4,USA,IL,Aurora,4b753a5c2d24cb219040211000b4dad9,,,"[""1953 .__113__119""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039952780,12/7/2018 00:14:20,4314979591,12/7/2018 00:14:13,False,keeprewarding,1.0,b0853ffe8f62e78dc21088011b7d3cdd,CAN,NS,Halifax,d4fa54637e3dd826e2cfffa6b66a3d6f,,,"[""1953__113__117"",""1953 .__113__119""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039952780,12/7/2018 02:59:52,4315488375,12/7/2018 02:59:32,False,instagc,1.0,82d2fe0abcde8a8cdd7925b7cc9fad4f,USA,MI,Spring Lake,91dcf6b01406f1f97f3fe72b308e76bf,,,"[""1953__113__117"",""1953 .__113__119""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039952780,12/7/2018 03:03:04,4315495819,12/7/2018 03:02:57,False,coinworker,1.0,7e99298fec7b173dab7013e1543c4eb5,USA,WA,Renton,f1cfc1977456e7d653a6356086e02336,,,"[""1953__113__117"",""1953 .__113__119""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039952780,12/7/2018 06:07:55,4315924162,12/7/2018 06:07:47,False,instagc,1.0,60704853366b3f90ccb76445f909a646,GBR,A7,Birmingham,0792cb1af4ffb72e56c2b8033026be25,,,"[""1953__113__117"",""1953 .__113__119""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039952780,12/7/2018 07:20:24,4316091281,12/7/2018 07:20:18,False,clixsense,1.0,2691dd314a8539d98c302b456d3c0852,USA,CO,Colorado Springs,eb0336ff7ea6e79143577002fd049c82,,,"[""1953__113__117""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039952780,12/7/2018 07:52:42,4316157908,12/7/2018 07:52:20,False,clixsense,1.0,0a3302e56f7d6a1edc99700f53076e2d,USA,IA,Council Bluffs,6166beea8b223db545194f848d9838ca,,,"[""1953__113__117""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039952780,12/7/2018 08:23:08,4316208395,12/7/2018 08:23:01,False,prodege,1.0,5df9ee092f47a3a07e48d33fbbdccf5a,GBR,,,7ac8f21af2a697a60136f1b1a31a9963,,,"[""1953__113__117"",""1953 .__113__119""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039952780,12/7/2018 08:54:36,4316259881,12/7/2018 08:54:18,False,getpaid,1.0,edd4ac2e766ca310ca108d5bc0f4e905,GBR,I3,Rochester,668a3bb0f21d41da4beae6a8f4877a8a,,,"[""1953__113__117""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
