_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hiddeninput,notpossible,possible,selectedtags_desc,all_runs_events,all_runs_times,all_runs_total_events,best_runs_events,best_runs_total_events,doc_id,events,gold_total_events,hiddeninput_gold,lemmas,lowercase_sentence,notpossible_gold,pos_tags,possible_gold,selectedtags_desc_gold,sentence,sentence_id,stanford_lemma,stanford_lower_lemma,stanford_pos_tag,time_expressions,tokens
2031004659,12/1/2018 13:32:00,4297353279,12/1/2018 13:31:34,False,elite,1,5321424c8dcf06bea586a91a1a09ff9b,USA,TX,Dallas,0809de6ec25409238f0edc6635718542,,,the other words do not appear in the text neither implicitly nor explicitly,"[""12 and 18 months__58__74""]",,18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,,,,bbc_20130322_332,3,,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,,16,,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2031004659,12/1/2018 13:35:38,4297357698,12/1/2018 13:35:19,False,elite,1,918abbecb87a38ab30695e5c966a46f1,USA,GA,Atlanta,bdecc9801419b244824541763019793e,,,because it is written implicitly,"[""12 and 18 months__58__74""]",,18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,,,,bbc_20130322_332,3,,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,,16,,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2031004659,12/1/2018 15:05:09,4297489280,12/1/2018 15:04:36,False,clixsense,1,89b22cdf64e910b85c2786e34a2af1f0,USA,NY,Brooklyn,0ca71b724c4d8e1701c96e44106766d5,,,the rest is not a point in the time/or interval/or duration/or frequency,"[""18 months__65__74"",""12 and 18 months__58__74"",""12__58__60"",""and__61__64""]",,18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,,,,bbc_20130322_332,3,,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,,16,,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2031004659,12/1/2018 16:21:15,4297605395,12/1/2018 16:20:19,False,prodege,1,e1348a79a458a304fb5c1eaa37e3d459,CAN,ON,Toronto,ceed53095afa525d57056c8f00fc9845,,,and isn't temporal,"[""18 months__65__74"",""12 and 18 months__58__74"",""12__58__60""]",,18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,,,,bbc_20130322_332,3,,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,,16,,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2031004659,12/1/2018 16:44:56,4297640447,12/1/2018 16:44:42,False,elite,1,1278d048db9733b5f2edcec989861c6a,USA,GA,Atlanta,21c5c360a9dd8543fe5025a43c4b97b8,,,because it is written implicitly,"[""12 and 18 months__58__74""]",,18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,,,,bbc_20130322_332,3,,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,,16,,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2031004659,12/1/2018 17:09:16,4297688526,12/1/2018 17:09:00,False,clixsense,1,0a3302e56f7d6a1edc99700f53076e2d,USA,IA,Council Bluffs,6166beea8b223db545194f848d9838ca,,,Only phrase,"[""12 and 18 months__58__74""]",,18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,,,,bbc_20130322_332,3,,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,,16,,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2031004659,12/1/2018 17:13:56,4297697681,12/1/2018 17:13:42,False,elite,1,2a37e935e9b4faac462a267762144ea9,USA,GA,Atlanta,a5a75731dc731e3d4f4d146bcec64df0,,,because it is written implicitly,"[""12 and 18 months__58__74""]",,18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,,,,bbc_20130322_332,3,,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,,16,,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2031004659,12/1/2018 21:38:31,4298113401,12/1/2018 21:38:22,False,prodege,1,a6b529acf828d6557600fdcf39a8aabb,GBR,B4,Shipley,ac725d58bb48ff581861dba30e4ba538,,,no other dates or times,"[""12 and 18 months__58__74""]",,18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,,,,bbc_20130322_332,3,,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,,16,,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2031004660,11/30/2018 14:25:37,4294829641,11/30/2018 14:25:27,False,coinworker,1,7e99298fec7b173dab7013e1543c4eb5,USA,WA,Renton,f1cfc1977456e7d653a6356086e02336,,,No other applicable options.,"[""1953__113__117"",""1953 .__113__119""]",,1953__113__117###1953 .__113__119,,,,bbc_20130322_1150,1,,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2031004660,11/30/2018 16:13:34,4295052750,11/30/2018 16:12:46,False,elite,1,fd4c8cbeb7fe01499480d1344c50df5f,CAN,BC,Kelowna,9a5911918af993ae309683da2eeca310,,,no other time references are stated,"[""1953__113__117"",""1953 .__113__119""]",,1953__113__117###1953 .__113__119,,,,bbc_20130322_1150,1,,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2031004660,11/30/2018 17:32:42,4295223160,11/30/2018 17:32:34,False,elite,1,e086ba388a4ccda2ad10396b1e55af51,USA,CO,Colorado Springs,7febe497ddaf64539f4f3ebd6607a3c0,,,There is only one time frame listed in the sentence.,"[""1953__113__117""]",,1953__113__117###1953 .__113__119,,,,bbc_20130322_1150,1,,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2031004660,11/30/2018 19:30:10,4295481226,11/30/2018 19:30:03,False,instagc,1,8355ff470b1ea18db562b61fa0a306a2,GBR,M3,Bridgwater,55c6f886832a79971fd3ebc10ecb4a9e,,,they denote a point in time or expression,"[""1953__113__117"",""1953 .__113__119""]",,1953__113__117###1953 .__113__119,,,,bbc_20130322_1150,1,,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2031004660,11/30/2018 21:42:36,4295869139,11/30/2018 21:42:10,False,instagc,1,60704853366b3f90ccb76445f909a646,GBR,A7,Birmingham,691c9dbca8f56822e63b59c0d8679b64,,,When,"[""1953__113__117"",""1953 .__113__119""]",,1953__113__117###1953 .__113__119,,,,bbc_20130322_1150,1,,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2031004660,11/30/2018 21:50:10,4295886430,11/30/2018 21:45:38,False,instagc,1,07fe811ad57531a29d0ce82daedb4ad7,USA,IL,Chicago,147dadbef2b1fe78ee5dd370c912a858,,,Wtf? Why do I need to explain this?,"[""1953__113__117""]",,1953__113__117###1953 .__113__119,,,,bbc_20130322_1150,1,,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2031004660,11/30/2018 22:55:10,4296058436,11/30/2018 22:54:23,False,clixsense,1,c4e8131051f9c930c1dff0576850794f,CAN,SK,Regina,2bcea95819699c98d93c5541342c21a3,,,Just I think so.,"[""1953__113__117""]",,1953__113__117###1953 .__113__119,,,,bbc_20130322_1150,1,,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2031004660,12/1/2018 05:45:34,4296821567,12/1/2018 05:45:19,False,elite,1,5b054a4b4839d34b10d3956ebd056597,USA,GA,Atlanta,b9c9b47df38b1007548f78abc7e96ce4,,the other words do not appear in the text neither implicitly nor explicitly,,"[""no_time""]",,1953__113__117###1953 .__113__119,,,,bbc_20130322_1150,1,,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2031004660,12/1/2018 11:07:42,4297186464,12/1/2018 11:07:24,False,instagc,1,ff8c36c6c3a1451ca768d28828552fe1,GBR,F1,Shepherds Bush,bf9cfcc8c8ec88c33ca5b48180daf228,,,No others are used.,"[""1953__113__117"",""1953 .__113__119""]",,1953__113__117###1953 .__113__119,,,,bbc_20130322_1150,1,,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2031004660,12/1/2018 13:48:43,4297380178,12/1/2018 13:48:28,False,elite,1,5321424c8dcf06bea586a91a1a09ff9b,USA,TX,Dallas,0809de6ec25409238f0edc6635718542,,,the other words do not appear in the text neither implicitly nor explicitly,"[""1953__113__117""]",,1953__113__117###1953 .__113__119,,,,bbc_20130322_1150,1,,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2031004660,12/1/2018 15:27:31,4297524042,12/1/2018 15:27:23,False,clixsense,1,89b22cdf64e910b85c2786e34a2af1f0,USA,NY,Brooklyn,0ca71b724c4d8e1701c96e44106766d5,,,the rest is not a point in the time/or interval/or duration/or frequency,"[""1953__113__117""]",,1953__113__117###1953 .__113__119,,,,bbc_20130322_1150,1,,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2031004660,12/1/2018 16:13:33,4297593275,12/1/2018 16:13:20,False,elite,1,918abbecb87a38ab30695e5c966a46f1,USA,GA,Atlanta,44b4f2444ce77b1cec32be72f932d616,,,because it is written implicitly,"[""1953__113__117""]",,1953__113__117###1953 .__113__119,,,,bbc_20130322_1150,1,,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2031004660,12/1/2018 16:49:48,4297652283,12/1/2018 16:49:02,False,prodege,1,e1348a79a458a304fb5c1eaa37e3d459,CAN,ON,Toronto,ceed53095afa525d57056c8f00fc9845,,,all words have been selected,"[""1953__113__117"",""1953 .__113__119""]",,1953__113__117###1953 .__113__119,,,,bbc_20130322_1150,1,,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2031004660,12/1/2018 16:55:04,4297661966,12/1/2018 16:54:50,False,elite,1,1278d048db9733b5f2edcec989861c6a,USA,GA,Atlanta,21c5c360a9dd8543fe5025a43c4b97b8,,,because it is written implicitly,"[""1953__113__117""]",,1953__113__117###1953 .__113__119,,,,bbc_20130322_1150,1,,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2031004660,12/1/2018 17:19:54,4297706126,12/1/2018 17:19:39,False,clixsense,1,0a3302e56f7d6a1edc99700f53076e2d,USA,IA,Council Bluffs,6166beea8b223db545194f848d9838ca,,,Only term,"[""1953__113__117""]",,1953__113__117###1953 .__113__119,,,,bbc_20130322_1150,1,,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,,23,,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
