_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hiddeninput,notpossible,possible,selectedtags_desc,all_possible_pgsm_events,all_possible_psm_events,all_runs_events,all_runs_times,doc_id,events,hiddeninput_gold,lemmas,lowercase_sentence,notpossible_gold,number_all_runs_events,number_possible_pgsm_events,number_possible_psm_events,pos_tags,possible_gold,selectedtags_desc_gold,sentence,sentence_id,stanford_lemma,stanford_lower_lemma,stanford_pos_tag,time_expressions,tokens
2046827253,12/11/2018 01:04:04,4327526604,12/11/2018 01:03:07,False,elite,1,5321424c8dcf06bea586a91a1a09ff9b,USA,GA,Atlanta,2ec238fbe28a551c8985747131d3ab3b,,,the other words do not appear in the text neither implicitly nor explicitly,"[""report__109__115""]",arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,early August__34__46###August__40__46,CNN_20130322_1003,1,,21,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .",,4,9,5,21,,,"State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,"state police arrest both man in early August on charge of insurance fraud , conspiracy and file a false report .","state police arrest both man in early august on charge of insurance fraud , conspiracy and file a false report .","NN NN VBD DT NNS IN JJ NNP IN NNS IN NN NN , NN CC VBG DT JJ NN .",1,21
2046827253,12/11/2018 02:06:09,4327667343,12/11/2018 02:05:45,False,elite,1,19d1cf4672a44a2b873901990979111a,USA,TX,Dallas,8f63c67e23e5b216c4051e7ec0c75357,,,is neither explicitly nor implicitly,"[""charges__50__57"",""fraud__71__76""]",arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,early August__34__46###August__40__46,CNN_20130322_1003,1,,21,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .",,4,9,5,21,,,"State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,"state police arrest both man in early August on charge of insurance fraud , conspiracy and file a false report .","state police arrest both man in early august on charge of insurance fraud , conspiracy and file a false report .","NN NN VBD DT NNS IN JJ NNP IN NNS IN NN NN , NN CC VBG DT JJ NN .",1,21
2046827253,12/11/2018 02:30:12,4327725559,12/11/2018 02:29:35,False,gifthunterclub,1,bbb91c02ad5bb513c8149bd5e8443fb4,USA,IL,Aurora,459a612d72e92f07b7281f4e65b61b38,,,is neither explicitly nor implicitly,"[""conspiracy__79__89"",""report__109__115""]",arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,early August__34__46###August__40__46,CNN_20130322_1003,1,,21,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .",,4,9,5,21,,,"State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,"state police arrest both man in early August on charge of insurance fraud , conspiracy and file a false report .","state police arrest both man in early august on charge of insurance fraud , conspiracy and file a false report .","NN NN VBD DT NNS IN JJ NNP IN NNS IN NN NN , NN CC VBG DT JJ NN .",1,21
2046827253,12/11/2018 11:47:36,4329049649,12/11/2018 11:47:22,False,elite,1,85648b7d4d592883c6d439a4ca414847,USA,OK,Edmond,ef36f36dd303a12e83ec4460ba8e700b,,,because it is implicitly written,"[""conspiracy__79__89""]",arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,early August__34__46###August__40__46,CNN_20130322_1003,1,,21,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .",,4,9,5,21,,,"State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,"state police arrest both man in early August on charge of insurance fraud , conspiracy and file a false report .","state police arrest both man in early august on charge of insurance fraud , conspiracy and file a false report .","NN NN VBD DT NNS IN JJ NNP IN NNS IN NN NN , NN CC VBG DT JJ NN .",1,21
2046827253,12/11/2018 11:54:22,4329065426,12/11/2018 11:54:00,False,instagc,1,43f09d3ea852f04b2b9d184667773846,GBR,T5,Aberdeen,000dfeb63e3035265b515a59050e1174,,,Nothing else relevant,"[""arrested__13__21"",""filing__94__100"",""conspiracy__79__89"",""charges__50__57"",""report__109__115"",""in__31__33"",""on__47__49"",""fraud__71__76"",""state__0__5""]",arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,early August__34__46###August__40__46,CNN_20130322_1003,1,,21,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .",,4,9,5,21,,,"State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,"state police arrest both man in early August on charge of insurance fraud , conspiracy and file a false report .","state police arrest both man in early august on charge of insurance fraud , conspiracy and file a false report .","NN NN VBD DT NNS IN JJ NNP IN NNS IN NN NN , NN CC VBG DT JJ NN .",1,21
2046827253,12/11/2018 12:03:38,4329085336,12/11/2018 12:03:24,False,elite,1,918abbecb87a38ab30695e5c966a46f1,USA,,,9c34f7a6c836b6ebd4209089087f1b8a,,,because it is implicitly written,"[""arrested__13__21""]",arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,early August__34__46###August__40__46,CNN_20130322_1003,1,,21,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .",,4,9,5,21,,,"State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,"state police arrest both man in early August on charge of insurance fraud , conspiracy and file a false report .","state police arrest both man in early august on charge of insurance fraud , conspiracy and file a false report .","NN NN VBD DT NNS IN JJ NNP IN NNS IN NN NN , NN CC VBG DT JJ NN .",1,21
2046827253,12/11/2018 17:19:12,4330049327,12/11/2018 17:17:33,False,instagc,1,62a40c4eeb6901bc06effcd3b83b9ae2,USA,TN,Knoxville,f939b482a04b4be3bc892db6849f2c85,,,"I would also add ""insurance fraud"" and ""filing a false report"".","[""arrested__13__21"",""filing__94__100"",""conspiracy__79__89"",""charges__50__57"",""fraud__71__76""]",arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,early August__34__46###August__40__46,CNN_20130322_1003,1,,21,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .",,4,9,5,21,,,"State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,"state police arrest both man in early August on charge of insurance fraud , conspiracy and file a false report .","state police arrest both man in early august on charge of insurance fraud , conspiracy and file a false report .","NN NN VBD DT NNS IN JJ NNP IN NNS IN NN NN , NN CC VBG DT JJ NN .",1,21
2046827253,12/11/2018 17:59:02,4330177351,12/11/2018 17:58:42,False,clixsense,1,a87d4e3441b57d5992d9c53d4bf63829,GBR,A1,Dagenham,36e6457de68193c7f855aece0c7b7a05,,,fits well,"[""arrested__13__21"",""report__109__115""]",arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,early August__34__46###August__40__46,CNN_20130322_1003,1,,21,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .",,4,9,5,21,,,"State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,"state police arrest both man in early August on charge of insurance fraud , conspiracy and file a false report .","state police arrest both man in early august on charge of insurance fraud , conspiracy and file a false report .","NN NN VBD DT NNS IN JJ NNP IN NNS IN NN NN , NN CC VBG DT JJ NN .",1,21
2046827253,12/11/2018 18:00:36,4330183514,12/11/2018 18:00:20,False,elite,1,2a37e935e9b4faac462a267762144ea9,USA,CA,San Francisco,1e9c31af78b46d55004bddbc339c2609,,,because it is written explicitly,"[""conspiracy__79__89""]",arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,early August__34__46###August__40__46,CNN_20130322_1003,1,,21,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .",,4,9,5,21,,,"State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,"state police arrest both man in early August on charge of insurance fraud , conspiracy and file a false report .","state police arrest both man in early august on charge of insurance fraud , conspiracy and file a false report .","NN NN VBD DT NNS IN JJ NNP IN NNS IN NN NN , NN CC VBG DT JJ NN .",1,21
2046827253,12/11/2018 18:24:29,4330258995,12/11/2018 18:24:12,False,elite,1,1278d048db9733b5f2edcec989861c6a,USA,MN,Saint Paul,fcc30df9c413bcece8cdeb8758237697,,,because it is written explicitly,"[""charges__50__57""]",arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,early August__34__46###August__40__46,CNN_20130322_1003,1,,21,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .",,4,9,5,21,,,"State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,"state police arrest both man in early August on charge of insurance fraud , conspiracy and file a false report .","state police arrest both man in early august on charge of insurance fraud , conspiracy and file a false report .","NN NN VBD DT NNS IN JJ NNP IN NNS IN NN NN , NN CC VBG DT JJ NN .",1,21
2046827253,12/11/2018 18:40:28,4330307750,12/11/2018 18:39:52,False,elite,1,fd4c8cbeb7fe01499480d1344c50df5f,CAN,BC,Kelowna,9a5911918af993ae309683da2eeca310,,,there are no other events or actions,"[""arrested__13__21"",""filing__94__100"",""conspiracy__79__89"",""charges__50__57"",""report__109__115"",""fraud__71__76""]",arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,early August__34__46###August__40__46,CNN_20130322_1003,1,,21,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .",,4,9,5,21,,,"State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,"state police arrest both man in early August on charge of insurance fraud , conspiracy and file a false report .","state police arrest both man in early august on charge of insurance fraud , conspiracy and file a false report .","NN NN VBD DT NNS IN JJ NNP IN NNS IN NN NN , NN CC VBG DT JJ NN .",1,21
2046827253,12/11/2018 18:46:34,4330324412,12/11/2018 18:46:20,False,clixsense,1,7e57adfeabb882f106065afa324ffb4e,GBR,C3,Cambridge,8a3ba84ce4c62c9127f91349341472d7,,,they are not verbs.,"[""filing__94__100"",""report__109__115""]",arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,early August__34__46###August__40__46,CNN_20130322_1003,1,,21,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .",,4,9,5,21,,,"State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,"state police arrest both man in early August on charge of insurance fraud , conspiracy and file a false report .","state police arrest both man in early august on charge of insurance fraud , conspiracy and file a false report .","NN NN VBD DT NNS IN JJ NNP IN NNS IN NN NN , NN CC VBG DT JJ NN .",1,21
2046827253,12/11/2018 19:24:57,4330456160,12/11/2018 19:24:12,False,prodege,1,d8d245c91422aa1ee8390a5faf482603,GBR,C9,Workington,c3cad4bfcacc30473643c7d53f3e85da,,,There are no further events or actions,"[""arrested__13__21"",""filing__94__100"",""conspiracy__79__89"",""charges__50__57"",""fraud__71__76""]",arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,early August__34__46###August__40__46,CNN_20130322_1003,1,,21,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .",,4,9,5,21,,,"State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,"state police arrest both man in early August on charge of insurance fraud , conspiracy and file a false report .","state police arrest both man in early august on charge of insurance fraud , conspiracy and file a false report .","NN NN VBD DT NNS IN JJ NNP IN NNS IN NN NN , NN CC VBG DT JJ NN .",1,21
2046827253,12/11/2018 19:54:53,4330555042,12/11/2018 19:54:37,False,instagc,1,60704853366b3f90ccb76445f909a646,GBR,A7,Birmingham,611703fa84a3c9225b1e330cb62a90f0,,,because there isnt,"[""filing__94__100""]",arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,early August__34__46###August__40__46,CNN_20130322_1003,1,,21,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .",,4,9,5,21,,,"State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,"state police arrest both man in early August on charge of insurance fraud , conspiracy and file a false report .","state police arrest both man in early august on charge of insurance fraud , conspiracy and file a false report .","NN NN VBD DT NNS IN JJ NNP IN NNS IN NN NN , NN CC VBG DT JJ NN .",1,21
2046827253,12/11/2018 20:03:35,4330582411,12/11/2018 20:03:18,False,clixsense,1,7308fd7499eb0a01ac895981d523dc88,USA,NY,Fort Plain,6e487f32abe223b6129ee6a2d32485cc,,,there are not anymore,"[""arrested__13__21"",""filing__94__100"",""conspiracy__79__89"",""charges__50__57"",""report__109__115"",""fraud__71__76"",""state__0__5""]",arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,early August__34__46###August__40__46,CNN_20130322_1003,1,,21,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .",,4,9,5,21,,,"State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,"state police arrest both man in early August on charge of insurance fraud , conspiracy and file a false report .","state police arrest both man in early august on charge of insurance fraud , conspiracy and file a false report .","NN NN VBD DT NNS IN JJ NNP IN NNS IN NN NN , NN CC VBG DT JJ NN .",1,21
2046827253,12/11/2018 21:23:01,4330833133,12/11/2018 21:22:13,False,instagc,1,5e00468c0d905f66aeb4226ca2cd4887,USA,NY,Staten Island,37931fb01f62450770fe1a26a62d58a0,,,There were words or phrases referring to events or actions that were selected.,"[""arrested__13__21"",""conspiracy__79__89"",""charges__50__57"",""report__109__115"",""fraud__71__76""]",arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,early August__34__46###August__40__46,CNN_20130322_1003,1,,21,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .",,4,9,5,21,,,"State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,"state police arrest both man in early August on charge of insurance fraud , conspiracy and file a false report .","state police arrest both man in early august on charge of insurance fraud , conspiracy and file a false report .","NN NN VBD DT NNS IN JJ NNP IN NNS IN NN NN , NN CC VBG DT JJ NN .",1,21
2046827253,12/11/2018 22:09:45,4330975737,12/11/2018 21:45:53,False,neodev,1,df62d9efae6710496457cddd07bd6d98,USA,IL,Round Lake,cf883aaab3d280c04982113e473a28b3,,,,"[""arrested__13__21"",""filing__94__100""]",arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,early August__34__46###August__40__46,CNN_20130322_1003,1,,21,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .",,4,9,5,21,,,"State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,"state police arrest both man in early August on charge of insurance fraud , conspiracy and file a false report .","state police arrest both man in early august on charge of insurance fraud , conspiracy and file a false report .","NN NN VBD DT NNS IN JJ NNP IN NNS IN NN NN , NN CC VBG DT JJ NN .",1,21
2046827253,12/12/2018 03:09:11,4331755826,12/12/2018 03:08:50,False,instagc,1,97b8fc0da838d849490a90f54e9e9e94,USA,OH,Cleveland,bdcb393372f893e3c9827bda5109c59c,,,don't know,"[""arrested__13__21"",""filing__94__100"",""conspiracy__79__89""]",arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,early August__34__46###August__40__46,CNN_20130322_1003,1,,21,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .",,4,9,5,21,,,"State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,"state police arrest both man in early August on charge of insurance fraud , conspiracy and file a false report .","state police arrest both man in early august on charge of insurance fraud , conspiracy and file a false report .","NN NN VBD DT NNS IN JJ NNP IN NNS IN NN NN , NN CC VBG DT JJ NN .",1,21
2046827254,12/10/2018 23:02:20,4327220012,12/10/2018 23:01:23,False,coinworker,1,7e99298fec7b173dab7013e1543c4eb5,USA,WA,Renton,f1cfc1977456e7d653a6356086e02336,,,No other applicable options.,"[""agreed__25__31"",""plead__35__40"",""said__180__184"",""exchange__76__84""]",agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179###in__73__75###in__111__113###for__85__88###jail__114__118###on__13__15###exchange__76__84,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72,Thursday__16__24###90__103__105###five years__123__133###90 days__103__110###Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days__16__110###five years `__123__135,CNN_20130322_1003,5,,35,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",,6,13,7,35,,,"Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",6,"Raymond Roth on Thursday agree to plead guilty to the conspiracy charge in exchange for a sentence of 90 day in jail and five year ` probation , the district attorney 's office say .","raymond roth on thursday agree to plead guilty to the conspiracy charge in exchange for a sentence of 90 day in jail and five year ` probation , the district attorney 's office say .","NNP NNP IN NNP VBD TO VB JJ TO DT NN NN IN NN IN DT NN IN CD NNS IN NN CC CD NNS POS NN , DT NN NN POS NN VBD .",3,35
2046827254,12/10/2018 23:54:18,4327351036,12/10/2018 23:52:43,False,prodege,1,e1348a79a458a304fb5c1eaa37e3d459,CAN,ON,Toronto,ceed53095afa525d57056c8f00fc9845,,,no other words are actions,"[""agreed__25__31"",""plead__35__40"",""said__180__184"",""charge__66__72"",""exchange__76__84""]",agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179###in__73__75###in__111__113###for__85__88###jail__114__118###on__13__15###exchange__76__84,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72,Thursday__16__24###90__103__105###five years__123__133###90 days__103__110###Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days__16__110###five years `__123__135,CNN_20130322_1003,5,,35,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",,6,13,7,35,,,"Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",6,"Raymond Roth on Thursday agree to plead guilty to the conspiracy charge in exchange for a sentence of 90 day in jail and five year ` probation , the district attorney 's office say .","raymond roth on thursday agree to plead guilty to the conspiracy charge in exchange for a sentence of 90 day in jail and five year ` probation , the district attorney 's office say .","NNP NNP IN NNP VBD TO VB JJ TO DT NN NN IN NN IN DT NN IN CD NNS IN NN CC CD NNS POS NN , DT NN NN POS NN VBD .",3,35
2046827254,12/11/2018 00:02:42,4327371126,12/11/2018 00:01:42,False,elite,1,5b054a4b4839d34b10d3956ebd056597,USA,FL,Miami,603a80207d8fb29ace51f15bc5402e7e,,,the other words do not appear in the text neither implicitly nor explicitly,"[""charge__66__72""]",agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179###in__73__75###in__111__113###for__85__88###jail__114__118###on__13__15###exchange__76__84,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72,Thursday__16__24###90__103__105###five years__123__133###90 days__103__110###Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days__16__110###five years `__123__135,CNN_20130322_1003,5,,35,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",,6,13,7,35,,,"Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",6,"Raymond Roth on Thursday agree to plead guilty to the conspiracy charge in exchange for a sentence of 90 day in jail and five year ` probation , the district attorney 's office say .","raymond roth on thursday agree to plead guilty to the conspiracy charge in exchange for a sentence of 90 day in jail and five year ` probation , the district attorney 's office say .","NNP NNP IN NNP VBD TO VB JJ TO DT NN NN IN NN IN DT NN IN CD NNS IN NN CC CD NNS POS NN , DT NN NN POS NN VBD .",3,35
2046827254,12/11/2018 00:40:40,4327465935,12/11/2018 00:40:11,False,elite,1,5321424c8dcf06bea586a91a1a09ff9b,USA,GA,Atlanta,2ec238fbe28a551c8985747131d3ab3b,,,the other words do not appear in the text neither implicitly nor explicitly,"[""sentence__91__99""]",agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179###in__73__75###in__111__113###for__85__88###jail__114__118###on__13__15###exchange__76__84,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72,Thursday__16__24###90__103__105###five years__123__133###90 days__103__110###Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days__16__110###five years `__123__135,CNN_20130322_1003,5,,35,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",,6,13,7,35,,,"Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",6,"Raymond Roth on Thursday agree to plead guilty to the conspiracy charge in exchange for a sentence of 90 day in jail and five year ` probation , the district attorney 's office say .","raymond roth on thursday agree to plead guilty to the conspiracy charge in exchange for a sentence of 90 day in jail and five year ` probation , the district attorney 's office say .","NNP NNP IN NNP VBD TO VB JJ TO DT NN NN IN NN IN DT NN IN CD NNS IN NN CC CD NNS POS NN , DT NN NN POS NN VBD .",3,35
2046827254,12/11/2018 01:04:31,4327527763,12/11/2018 01:03:18,False,clixsense,1,359975e616338b1320cd35ff16c6c639,USA,MA,Roslindale,ba10b723a6f88340aa134f454b2d4729,,,i chose quite a few,"[""agreed__25__31"",""plead__35__40"",""said__180__184"",""charge__66__72""]",agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179###in__73__75###in__111__113###for__85__88###jail__114__118###on__13__15###exchange__76__84,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72,Thursday__16__24###90__103__105###five years__123__133###90 days__103__110###Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days__16__110###five years `__123__135,CNN_20130322_1003,5,,35,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",,6,13,7,35,,,"Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",6,"Raymond Roth on Thursday agree to plead guilty to the conspiracy charge in exchange for a sentence of 90 day in jail and five year ` probation , the district attorney 's office say .","raymond roth on thursday agree to plead guilty to the conspiracy charge in exchange for a sentence of 90 day in jail and five year ` probation , the district attorney 's office say .","NNP NNP IN NNP VBD TO VB JJ TO DT NN NN IN NN IN DT NN IN CD NNS IN NN CC CD NNS POS NN , DT NN NN POS NN VBD .",3,35
2046827254,12/11/2018 01:27:27,4327580952,12/11/2018 01:27:03,False,prodege,1,6bf9daffaf6238ab026dd2dababe3a5e,CAN,ON,Windsor,2205a4d1d66507ef73c71ac658a9e424,,,these match the instructions,"[""agreed__25__31"",""said__180__184""]",agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179###in__73__75###in__111__113###for__85__88###jail__114__118###on__13__15###exchange__76__84,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72,Thursday__16__24###90__103__105###five years__123__133###90 days__103__110###Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days__16__110###five years `__123__135,CNN_20130322_1003,5,,35,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",,6,13,7,35,,,"Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",6,"Raymond Roth on Thursday agree to plead guilty to the conspiracy charge in exchange for a sentence of 90 day in jail and five year ` probation , the district attorney 's office say .","raymond roth on thursday agree to plead guilty to the conspiracy charge in exchange for a sentence of 90 day in jail and five year ` probation , the district attorney 's office say .","NNP NNP IN NNP VBD TO VB JJ TO DT NN NN IN NN IN DT NN IN CD NNS IN NN CC CD NNS POS NN , DT NN NN POS NN VBD .",3,35
