_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hiddeninput,selectedtags_desc,all_runs_times,doc_id,events,hiddeninput_gold,lemmas,lowercase_sentence,pos_tags,selectedtags_desc_gold,sentence,sentence_id,stanford_lemma,stanford_lower_lemma,stanford_pos_tag,time_expressions,tokens
2039964316,12/8/2018 18:14:13,4321414002,12/8/2018 18:13:59,False,coinworker,1.0,7e99298fec7b173dab7013e1543c4eb5,USA,WA,Renton,f1cfc1977456e7d653a6356086e02336,,"[""18 months__65__74"",""12 and 18 months__58__74"",""12__58__60""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039964316,12/8/2018 18:25:11,4321429400,12/8/2018 18:24:00,False,elite,1.0,fd4c8cbeb7fe01499480d1344c50df5f,CAN,BC,Kelowna,9a5911918af993ae309683da2eeca310,,"[""18 months__65__74"",""12 and 18 months__58__74"",""12__58__60""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039964316,12/8/2018 18:44:23,4321454367,12/8/2018 18:44:02,False,coinworker,1.0,7532f1d32c3e3f10639151705a342394,USA,NY,Buffalo,81822deafcb8ee0a14750ecb578acb62,,"[""12 and 18 months__58__74""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039964316,12/8/2018 19:17:04,4321502340,12/8/2018 19:15:46,False,coinworker,1.0,642e68771a04929b963d848efc65685e,CAN,QC,Montréal,1c7ce91f889e97cd3d1d1680e90dc7ad,,"[""12 and 18 months__58__74""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039964316,12/8/2018 19:52:32,4321562367,12/8/2018 19:52:26,False,clixsense,1.0,2691dd314a8539d98c302b456d3c0852,USA,CO,Colorado Springs,b3c79d1d27deb24f410337e07c934d2f,,"[""12 and 18 months__58__74""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039964316,12/8/2018 20:08:35,4321586901,12/8/2018 20:08:20,False,clixsense,1.0,a87d4e3441b57d5992d9c53d4bf63829,GBR,,,f94c16cab33979b27e22db1dec484956,,"[""12 and 18 months__58__74""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039964316,12/8/2018 22:05:37,4321749413,12/8/2018 22:05:27,False,instagc,1.0,60704853366b3f90ccb76445f909a646,GBR,A7,Birmingham,611703fa84a3c9225b1e330cb62a90f0,,"[""18 months__65__74"",""12 and 18 months__58__74""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039964316,12/9/2018 01:51:51,4322018875,12/9/2018 01:51:43,False,instagc,1.0,f3ffe13ca2a8efb1dfba3f656892633d,USA,OH,Sunbury,38946a0ef584767942ae705d8c02bd0a,,"[""18 months__65__74"",""12 and 18 months__58__74"",""12__58__60""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039964316,12/9/2018 02:57:07,4322087021,12/9/2018 02:56:50,False,clixsense,1.0,359975e616338b1320cd35ff16c6c639,USA,MA,Roslindale,ba10b723a6f88340aa134f454b2d4729,,"[""12 and 18 months__58__74""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039964316,12/9/2018 03:26:57,4322120276,12/9/2018 03:25:25,False,prodege,1.0,b76359a2921a5596e013c78bb0d7e1c3,USA,WA,Issaquah,82aeca2b2e9ae77bcd5f257c190bc8b7,,"[""18 months__65__74"",""12 and 18 months__58__74""]",18 months__65__74###12 and 18 months__58__74###12__58__60###and__61__64,bbc_20130322_332,3,,16,bp expects the share buyback programme could take between 12 and 18 months to complete .,16,,BP expects the share buyback programme could take between 12 and 18 months to complete .,6,bp expect the share buyback programme could take between 12 and 18 month to complete .,bp expect the share buyback programme could take between 12 and 18 month to complete .,NN VBZ DT NN NN NN MD VB IN CD CC CD NNS TO VB .,2,16
2039964317,12/8/2018 07:22:08,4320136822,12/8/2018 07:22:04,False,instagc,1.0,43f09d3ea852f04b2b9d184667773846,GBR,T5,Aberdeen,000dfeb63e3035265b515a59050e1174,,"[""1953__113__117""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039964317,12/8/2018 08:50:36,4320287498,12/8/2018 08:50:29,False,getpaid,1.0,edd4ac2e766ca310ca108d5bc0f4e905,GBR,G5,Faversham,b08109af8cfcc14b998e3a73d038e222,,"[""1953__113__117""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039964317,12/8/2018 09:44:38,4320378403,12/8/2018 09:44:20,False,clixsense,1.0,8576a092ef8e4daedf5ae050da734419,GBR,G9,Prescot,d3ed86e589d140ba6e569e1a0aa4bd0e,,"[""1953__113__117"",""1953 .__113__119""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039964317,12/8/2018 09:53:36,4320397175,12/8/2018 09:53:26,False,instagc,1.0,8355ff470b1ea18db562b61fa0a306a2,GBR,D4,Exeter,256713861061a30db3645aa4e696f2fa,,"[""1953__113__117""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039964317,12/8/2018 10:24:30,4320453768,12/8/2018 10:24:23,False,prodege,1.0,5df9ee092f47a3a07e48d33fbbdccf5a,GBR,D2,Derby,c6031fae2a4c53863e3a722edd64c396,,"[""1953__113__117"",""1953 .__113__119""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039964317,12/8/2018 10:56:12,4320508000,12/8/2018 10:56:06,False,prodege,1.0,d8d245c91422aa1ee8390a5faf482603,GBR,C9,Workington,68fd259527557847701bf1ed3ec4c808,,"[""1953__113__117"",""1953 .__113__119""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039964317,12/8/2018 10:57:53,4320510767,12/8/2018 10:57:44,False,wannads,1.0,344ac42e9782dab288d4fe5af1db2ab5,GBR,T5,Aberdeen,ea0dfaf1969fb497e4724806c190d6c3,,"[""1953__113__117""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039964317,12/8/2018 11:02:27,4320518021,12/8/2018 11:02:20,False,prodege,1.0,b2720933224c3a58ac221524288e88f3,GBR,J1,Northampton,8d94d9809212ef0cbdfb288139068b83,,"[""1953__113__117"",""1953 .__113__119""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039964317,12/8/2018 11:30:12,4320559282,12/8/2018 11:30:06,False,prodege,1.0,8c25df2c922aa970877f0c85094a1054,USA,TX,Waco,d92732d06937e304c8c578a4f10ea4f6,,"[""1953__113__117""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039964317,12/8/2018 11:40:41,4320577461,12/8/2018 11:40:32,False,clixsense,1.0,ba124ea74a54b25916f45c77cb14c946,USA,NY,Brockport,367cea90e0b7149addfb0b4e3f20eac0,,"[""1953__113__117""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039964317,12/8/2018 12:30:51,4320665841,12/8/2018 12:30:28,False,gifthunterclub,1.0,bbb91c02ad5bb513c8149bd5e8443fb4,USA,IL,Aurora,2c134e12a6f7021741928e40db2efb10,,"[""1953 .__113__119""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039964317,12/8/2018 12:56:49,4320718407,12/8/2018 12:56:26,False,elite,1.0,2a37e935e9b4faac462a267762144ea9,USA,GA,Atlanta,24e8967cd472d0cd9e8ebd091cf8a5e6,,"[""1953__113__117""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039964317,12/8/2018 13:57:37,4320847216,12/8/2018 13:57:27,False,keeprewarding,1.0,3694534d5597d1fc1d9f414184536d65,CAN,ON,North York,c29813984b3d59fabe12dfb4ade2d0f2,,"[""1953 .__113__119""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039964317,12/8/2018 14:21:42,4320900199,12/8/2018 14:21:07,False,prodege,1.0,e1348a79a458a304fb5c1eaa37e3d459,CAN,ON,Toronto,ceed53095afa525d57056c8f00fc9845,,"[""1953__113__117"",""1953 .__113__119""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039964317,12/8/2018 14:25:30,4320908922,12/8/2018 14:25:21,False,keeprewarding,1.0,b0853ffe8f62e78dc21088011b7d3cdd,CAN,NS,Halifax,d4fa54637e3dd826e2cfffa6b66a3d6f,,"[""1953__113__117""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039964317,12/8/2018 15:50:14,4321106816,12/8/2018 15:49:43,False,elite,1.0,19d1cf4672a44a2b873901990979111a,USA,TX,Dallas,1500b9d5b72b172d3f4949b992aadc1b,,"[""1953 .__113__119""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
2039964317,12/8/2018 16:09:11,4321152859,12/8/2018 16:09:00,False,instagc,1.0,668b2dbd617a9843567b11f0f00ac3b5,GBR,W4,Troon,55724d26f15354b351536c34c5497df3,,"[""1953__113__117""]",1953__113__117###1953 .__113__119,bbc_20130322_1150,1,,23,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,23,,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,2,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,1,23
