_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hiddeninput,notpossible,selectedtags_desc,all_runs_events,all_runs_total_events,best_runs_events,best_runs_total_events,doc_id,events,events_count,gold_total_events,hiddeninput_gold,lowercase_sentence,notpossible_gold,original_sentence,processed_sentence,selectedtags_desc_gold,sentence,sentence_id,tokens
2015653294,11/19/2018 16:29:46,4261890754,11/19/2018 16:28:58,False,prodege,1.0,e1348a79a458a304fb5c1eaa37e3d459,CAN,ON,Toronto,ceed53095afa525d57056c8f00fc9845,,,"[""informed__37__45"",""investigation__83__96"",""abused__113__119""]",informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,nyt_20130321_sarkozy,,,6,,"former president nicolas sarkozy was informed thursday that he would face a formal investigation into whether he abused the frailty of liliane bettencourt , 90 , the heiress to the l'oreal fortune and france s richest woman , to get funds for his 2007 presidential campaign 0",,,,,"Former President Nicolas Sarkozy was informed Thursday that he would face a formal investigation into whether he abused the frailty of Liliane Bettencourt , 90 , the heiress to the L'Oreal fortune and France 's richest woman , to get funds for his 2007 presidential campaign .",0,47
2015653294,11/19/2018 16:43:34,4261922166,11/19/2018 16:43:17,False,elite,1.0,918abbecb87a38ab30695e5c966a46f1,USA,FL,Miami,ce34a9126ee56dfd768a9ac30300f21e,,,"[""investigation__83__96"",""abused__113__119"",""get__230__233""]",informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,nyt_20130321_sarkozy,,,6,,"former president nicolas sarkozy was informed thursday that he would face a formal investigation into whether he abused the frailty of liliane bettencourt , 90 , the heiress to the l'oreal fortune and france s richest woman , to get funds for his 2007 presidential campaign 0",,,,,"Former President Nicolas Sarkozy was informed Thursday that he would face a formal investigation into whether he abused the frailty of Liliane Bettencourt , 90 , the heiress to the L'Oreal fortune and France 's richest woman , to get funds for his 2007 presidential campaign .",0,47
2015653294,11/19/2018 17:03:14,4261960764,11/19/2018 17:02:58,False,elite,1.0,2a37e935e9b4faac462a267762144ea9,USA,FL,Miami,ce34a9126ee56dfd768a9ac30300f21e,,,"[""abused__113__119"",""get__230__233""]",informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,nyt_20130321_sarkozy,,,6,,"former president nicolas sarkozy was informed thursday that he would face a formal investigation into whether he abused the frailty of liliane bettencourt , 90 , the heiress to the l'oreal fortune and france s richest woman , to get funds for his 2007 presidential campaign 0",,,,,"Former President Nicolas Sarkozy was informed Thursday that he would face a formal investigation into whether he abused the frailty of Liliane Bettencourt , 90 , the heiress to the L'Oreal fortune and France 's richest woman , to get funds for his 2007 presidential campaign .",0,47
2015653294,11/19/2018 17:22:14,4261988920,11/19/2018 17:21:30,False,elite,1.0,5321424c8dcf06bea586a91a1a09ff9b,USA,GA,Atlanta,02f83f09f3dbde3a15df8b96baaceb2a,,,"[""abused__113__119"",""get__230__233""]",informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,nyt_20130321_sarkozy,,,6,,"former president nicolas sarkozy was informed thursday that he would face a formal investigation into whether he abused the frailty of liliane bettencourt , 90 , the heiress to the l'oreal fortune and france s richest woman , to get funds for his 2007 presidential campaign 0",,,,,"Former President Nicolas Sarkozy was informed Thursday that he would face a formal investigation into whether he abused the frailty of Liliane Bettencourt , 90 , the heiress to the L'Oreal fortune and France 's richest woman , to get funds for his 2007 presidential campaign .",0,47
2015653294,11/19/2018 17:28:02,4261997617,11/19/2018 17:27:44,False,elite,1.0,1278d048db9733b5f2edcec989861c6a,USA,FL,Miami,ce34a9126ee56dfd768a9ac30300f21e,,,"[""abused__113__119"",""get__230__233""]",informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,nyt_20130321_sarkozy,,,6,,"former president nicolas sarkozy was informed thursday that he would face a formal investigation into whether he abused the frailty of liliane bettencourt , 90 , the heiress to the l'oreal fortune and france s richest woman , to get funds for his 2007 presidential campaign 0",,,,,"Former President Nicolas Sarkozy was informed Thursday that he would face a formal investigation into whether he abused the frailty of Liliane Bettencourt , 90 , the heiress to the L'Oreal fortune and France 's richest woman , to get funds for his 2007 presidential campaign .",0,47
2015653294,11/19/2018 18:35:23,4262113963,11/19/2018 18:32:35,False,gifthunterclub,1.0,3f32f4f4f0a97fdded33a8e02428fddd,USA,VA,Manassas,ff7478d5db7767b2aa5e4096aa10f9af,,,"[""informed__37__45"",""face__69__73"",""investigation__83__96"",""abused__113__119"",""get__230__233"",""campaign__266__274""]",informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,nyt_20130321_sarkozy,,,6,,"former president nicolas sarkozy was informed thursday that he would face a formal investigation into whether he abused the frailty of liliane bettencourt , 90 , the heiress to the l'oreal fortune and france s richest woman , to get funds for his 2007 presidential campaign 0",,,,,"Former President Nicolas Sarkozy was informed Thursday that he would face a formal investigation into whether he abused the frailty of Liliane Bettencourt , 90 , the heiress to the L'Oreal fortune and France 's richest woman , to get funds for his 2007 presidential campaign .",0,47
2015653294,11/19/2018 19:38:05,4262263666,11/19/2018 19:37:54,False,instagc,1.0,8355ff470b1ea18db562b61fa0a306a2,GBR,M3,Bridgwater,d6b9234d3c7c22ae04835e16ac2d4701,,,"[""informed__37__45"",""investigation__83__96"",""abused__113__119"",""get__230__233"",""campaign__266__274""]",informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,nyt_20130321_sarkozy,,,6,,"former president nicolas sarkozy was informed thursday that he would face a formal investigation into whether he abused the frailty of liliane bettencourt , 90 , the heiress to the l'oreal fortune and france s richest woman , to get funds for his 2007 presidential campaign 0",,,,,"Former President Nicolas Sarkozy was informed Thursday that he would face a formal investigation into whether he abused the frailty of Liliane Bettencourt , 90 , the heiress to the L'Oreal fortune and France 's richest woman , to get funds for his 2007 presidential campaign .",0,47
2015653294,11/19/2018 21:28:45,4262585886,11/19/2018 21:28:29,False,wannads,1.0,017bbee01ff77eadfca65e4067b36da3,GBR,H7,Boston,10e4037e8e6d4295313e0242dc51e65e,,,"[""informed__37__45"",""investigation__83__96""]",informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,nyt_20130321_sarkozy,,,6,,"former president nicolas sarkozy was informed thursday that he would face a formal investigation into whether he abused the frailty of liliane bettencourt , 90 , the heiress to the l'oreal fortune and france s richest woman , to get funds for his 2007 presidential campaign 0",,,,,"Former President Nicolas Sarkozy was informed Thursday that he would face a formal investigation into whether he abused the frailty of Liliane Bettencourt , 90 , the heiress to the L'Oreal fortune and France 's richest woman , to get funds for his 2007 presidential campaign .",0,47
2015653294,11/19/2018 21:49:47,4262636649,11/19/2018 21:49:31,False,instagc,1.0,3932c0e52ac5a6282bcaedd67f6d83ea,USA,HI,Pahoa,c12e8bb839ce3dbca7c6866c8f40b8c9,,,"[""informed__37__45"",""face__69__73"",""investigation__83__96"",""abused__113__119"",""get__230__233"",""campaign__266__274""]",informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,nyt_20130321_sarkozy,,,6,,"former president nicolas sarkozy was informed thursday that he would face a formal investigation into whether he abused the frailty of liliane bettencourt , 90 , the heiress to the l'oreal fortune and france s richest woman , to get funds for his 2007 presidential campaign 0",,,,,"Former President Nicolas Sarkozy was informed Thursday that he would face a formal investigation into whether he abused the frailty of Liliane Bettencourt , 90 , the heiress to the L'Oreal fortune and France 's richest woman , to get funds for his 2007 presidential campaign .",0,47
2015653294,11/19/2018 23:35:38,4262879909,11/19/2018 23:35:23,False,clixsense,1.0,c0bb0bfe5564bb47a9711520c156bdb9,GBR,H9,London,995ea51805be525d74cb973b9dfe05e7,,,"[""campaign__266__274""]",informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,informed__37__45###face__69__73###investigation__83__96###abused__113__119###get__230__233###campaign__266__274,6,nyt_20130321_sarkozy,,,6,,"former president nicolas sarkozy was informed thursday that he would face a formal investigation into whether he abused the frailty of liliane bettencourt , 90 , the heiress to the l'oreal fortune and france s richest woman , to get funds for his 2007 presidential campaign 0",,,,,"Former President Nicolas Sarkozy was informed Thursday that he would face a formal investigation into whether he abused the frailty of Liliane Bettencourt , 90 , the heiress to the L'Oreal fortune and France 's richest woman , to get funds for his 2007 presidential campaign .",0,47
2015653295,11/19/2018 07:15:30,4260970109,11/19/2018 07:15:11,False,clixsense,1.0,623fdeab4ddd1aa6449bfd3e99c650df,GBR,,,7f4b5e7b5cd1d4057e8e34d8d702d4a3,,,"[""campaign__41__49"",""denied accepting__16__32""]",denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,nyt_20130321_sarkozy,,,3,,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0",,,,,"Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,33
2015653295,11/19/2018 07:35:12,4260992730,11/19/2018 07:35:02,False,elite,1.0,52ac4409b9b342d4591e4a7513ca1cf7,USA,FL,Delray Beach,ad39ec5e4e2f41edd995540a7db3be41,,,"[""denied__16__22"",""accepting__23__32"",""alleged__159__166"",""campaign__41__49"",""denied accepting__16__32""]",denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,nyt_20130321_sarkozy,,,3,,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0",,,,,"Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,33
2015653295,11/19/2018 07:53:21,4261015745,11/19/2018 07:52:56,False,clixsense,1.0,914e84bd6efb46bebf8bd06e64b27ea7,USA,,,76566c8377ed9a6e3434324a6b44500c,,,"[""denied__16__22"",""alleged__159__166"",""campaign__41__49""]",denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,nyt_20130321_sarkozy,,,3,,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0",,,,,"Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,33
2015653295,11/19/2018 08:33:38,4261060159,11/19/2018 08:33:12,False,elite,1.0,19d1cf4672a44a2b873901990979111a,USA,TX,Dallas,16676a57bcc8387d4ff3307ab05f9f19,,,"[""accepting__23__32"",""campaign__41__49""]",denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,nyt_20130321_sarkozy,,,3,,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0",,,,,"Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,33
2015653295,11/19/2018 09:26:31,4261117632,11/19/2018 09:26:22,False,neodev,1.0,fc9c9fa63b30fe0a549876f890baee33,GBR,,,3a3620017d95e15535dbe7de8d6f9cb3,,,"[""denied__16__22""]",denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,nyt_20130321_sarkozy,,,3,,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0",,,,,"Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,33
2015653295,11/19/2018 10:32:35,4261201600,11/19/2018 10:28:32,False,instagc,1.0,8d2c1b1e71575f97daec7742b3dc915a,USA,,,a89772320db250dec70c97f32072ee52,,,"[""campaign__41__49""]",denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,nyt_20130321_sarkozy,,,3,,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0",,,,,"Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,33
2015653295,11/19/2018 10:46:50,4261221037,11/19/2018 10:46:28,False,prodege,1.0,5df9ee092f47a3a07e48d33fbbdccf5a,GBR,D2,Derby,c6031fae2a4c53863e3a722edd64c396,,,"[""denied__16__22"",""accepting__23__32"",""alleged__159__166"",""campaign__41__49"",""denied accepting__16__32""]",denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,nyt_20130321_sarkozy,,,3,,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0",,,,,"Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,33
2015653295,11/19/2018 11:08:52,4261242832,11/19/2018 11:08:41,False,prodege,1.0,d8d245c91422aa1ee8390a5faf482603,GBR,C9,Workington,c5320e54ac1499f119c6bf5626ed9b8b,,,"[""denied__16__22"",""accepting__23__32"",""alleged__159__166"",""campaign__41__49"",""denied accepting__16__32""]",denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,nyt_20130321_sarkozy,,,3,,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0",,,,,"Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,33
2015653295,11/19/2018 11:18:16,4261251870,11/19/2018 11:17:37,False,instagc,1.0,7ae8c82216bd03cffac57e6a913cd55e,GBR,C1,Bury,dea70abb585241c3e18483a9025d8636,,,"[""denied__16__22"",""alleged__159__166"",""denied accepting__16__32""]",denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,nyt_20130321_sarkozy,,,3,,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0",,,,,"Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,33
2015653295,11/19/2018 11:22:20,4261255590,11/19/2018 11:21:36,False,instagc,1.0,1f2407ac6926cfdf579fa829a88c1d86,USA,AL,Mobile,cf2a7afd4e8a4d4c5096c3ceac45e207,,,"[""denied accepting__16__32""]",denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,nyt_20130321_sarkozy,,,3,,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0",,,,,"Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,33
2015653295,11/19/2018 12:16:52,4261325446,11/19/2018 12:16:20,False,clixsense,1.0,d318abc9ba19dbb88876c8ff5637f787,USA,OH,Macedonia,9c9e638c4a890aadec42dab4760412c5,,,"[""denied__16__22"",""accepting__23__32"",""alleged__159__166"",""denied accepting__16__32""]",denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,nyt_20130321_sarkozy,,,3,,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0",,,,,"Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,33
2015653295,11/19/2018 12:47:25,4261364403,11/19/2018 12:46:36,False,prizerebel,1.0,dfe8b69a387db97abd9ea2fedf65a5ec,CAN,BC,Coquitlam,5714114e57a3844db945cffc6152b314,,,"[""denied__16__22"",""accepting__23__32"",""alleged__159__166"",""denied accepting__16__32""]",denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,5,nyt_20130321_sarkozy,,,3,,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0",,,,,"Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,33
