duration,input.all_possible_pgsm_events,input.doc_id,input.lowercase_sentence,input.sentence,input.sentence_id,job,output.selectedtags_desc,output.selectedtags_desc.annotations,output.selectedtags_desc.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,validated_event,no_of_annotations,validated_event_final_score,validated_event_initial_score,Experts
118.5,search__31__37###said__95__99###learned__114__121###pulled__180__186###involving__38__47###speeding__196__204###had__171__174###was__138__141###been__175__179###in__142__144###for__192__195###park__83__87###state__77__82,CNN_20130322_1003,"several days into an extensive search involving multiple agencies , new york state park police said , authorities learned the missing man was in south carolina , where he had been pulled over for speeding .","Several days into an extensive search involving multiple agencies , New York State Park Police said , authorities learned the missing man was in South Carolina , where he had been pulled over for speeding .",2,../../data/pilot_crowd_data/raw_data/f1329646_allpossibleevents_motivation,"Counter({'pulled__180__186': 12, 'speeding__196__204': 12, 'learned__114__121': 12, 'search__31__37': 9, 'said__95__99': 8, 'involving__38__47': 8, 'was__138__141': 6, 'had__171__174': 5, 'been__175__179': 5, 'state__77__82': 3, 'in__142__144': 2, 'for__192__195': 2, 'park__83__87': 2})",86,13,20,0.50226093513889,"Counter({'pulled__180__186': 0.7751769832705361, 'speeding__196__204': 0.7281219835372106, 'learned__114__121': 0.7216239132252104, 'said__95__99': 0.6008798690694385, 'search__31__37': 0.5957625878007886, 'involving__38__47': 0.46831264562024205, 'was__138__141': 0.42296203766706386, 'had__171__174': 0.38308768620907524, 'been__175__179': 0.38308768620907524, 'in__142__144': 0.1694967774555002, 'state__77__82': 0.1623211885712094, 'for__192__195': 0.14448137780217457, 'park__83__87': 0.14448137780217457})",0.3799233270393375,"Counter({'pulled__180__186': 0.6, 'speeding__196__204': 0.6, 'learned__114__121': 0.6, 'search__31__37': 0.45, 'said__95__99': 0.4, 'involving__38__47': 0.4, 'was__138__141': 0.3, 'had__171__174': 0.25, 'been__175__179': 0.25, 'state__77__82': 0.15, 'in__142__144': 0.1, 'for__192__195': 0.1, 'park__83__87': 0.1})",speeding__196__204,12,0.7281219835372106,0.6,1.0
118.5,search__31__37###said__95__99###learned__114__121###pulled__180__186###involving__38__47###speeding__196__204###had__171__174###was__138__141###been__175__179###in__142__144###for__192__195###park__83__87###state__77__82,CNN_20130322_1003,"several days into an extensive search involving multiple agencies , new york state park police said , authorities learned the missing man was in south carolina , where he had been pulled over for speeding .","Several days into an extensive search involving multiple agencies , New York State Park Police said , authorities learned the missing man was in South Carolina , where he had been pulled over for speeding .",2,../../data/pilot_crowd_data/raw_data/f1329646_allpossibleevents_motivation,"Counter({'pulled__180__186': 12, 'speeding__196__204': 12, 'learned__114__121': 12, 'search__31__37': 9, 'said__95__99': 8, 'involving__38__47': 8, 'was__138__141': 6, 'had__171__174': 5, 'been__175__179': 5, 'state__77__82': 3, 'in__142__144': 2, 'for__192__195': 2, 'park__83__87': 2})",86,13,20,0.50226093513889,"Counter({'pulled__180__186': 0.7751769832705361, 'speeding__196__204': 0.7281219835372106, 'learned__114__121': 0.7216239132252104, 'said__95__99': 0.6008798690694385, 'search__31__37': 0.5957625878007886, 'involving__38__47': 0.46831264562024205, 'was__138__141': 0.42296203766706386, 'had__171__174': 0.38308768620907524, 'been__175__179': 0.38308768620907524, 'in__142__144': 0.1694967774555002, 'state__77__82': 0.1623211885712094, 'for__192__195': 0.14448137780217457, 'park__83__87': 0.14448137780217457})",0.3799233270393375,"Counter({'pulled__180__186': 0.6, 'speeding__196__204': 0.6, 'learned__114__121': 0.6, 'search__31__37': 0.45, 'said__95__99': 0.4, 'involving__38__47': 0.4, 'was__138__141': 0.3, 'had__171__174': 0.25, 'been__175__179': 0.25, 'state__77__82': 0.15, 'in__142__144': 0.1, 'for__192__195': 0.1, 'park__83__87': 0.1})",had__171__174,5,0.3830876862090752,0.25,0.0
118.5,search__31__37###said__95__99###learned__114__121###pulled__180__186###involving__38__47###speeding__196__204###had__171__174###was__138__141###been__175__179###in__142__144###for__192__195###park__83__87###state__77__82,CNN_20130322_1003,"several days into an extensive search involving multiple agencies , new york state park police said , authorities learned the missing man was in south carolina , where he had been pulled over for speeding .","Several days into an extensive search involving multiple agencies , New York State Park Police said , authorities learned the missing man was in South Carolina , where he had been pulled over for speeding .",2,../../data/pilot_crowd_data/raw_data/f1329646_allpossibleevents_motivation,"Counter({'pulled__180__186': 12, 'speeding__196__204': 12, 'learned__114__121': 12, 'search__31__37': 9, 'said__95__99': 8, 'involving__38__47': 8, 'was__138__141': 6, 'had__171__174': 5, 'been__175__179': 5, 'state__77__82': 3, 'in__142__144': 2, 'for__192__195': 2, 'park__83__87': 2})",86,13,20,0.50226093513889,"Counter({'pulled__180__186': 0.7751769832705361, 'speeding__196__204': 0.7281219835372106, 'learned__114__121': 0.7216239132252104, 'said__95__99': 0.6008798690694385, 'search__31__37': 0.5957625878007886, 'involving__38__47': 0.46831264562024205, 'was__138__141': 0.42296203766706386, 'had__171__174': 0.38308768620907524, 'been__175__179': 0.38308768620907524, 'in__142__144': 0.1694967774555002, 'state__77__82': 0.1623211885712094, 'for__192__195': 0.14448137780217457, 'park__83__87': 0.14448137780217457})",0.3799233270393375,"Counter({'pulled__180__186': 0.6, 'speeding__196__204': 0.6, 'learned__114__121': 0.6, 'search__31__37': 0.45, 'said__95__99': 0.4, 'involving__38__47': 0.4, 'was__138__141': 0.3, 'had__171__174': 0.25, 'been__175__179': 0.25, 'state__77__82': 0.15, 'in__142__144': 0.1, 'for__192__195': 0.1, 'park__83__87': 0.1})",was__138__141,6,0.4229620376670639,0.3,0.0
118.5,search__31__37###said__95__99###learned__114__121###pulled__180__186###involving__38__47###speeding__196__204###had__171__174###was__138__141###been__175__179###in__142__144###for__192__195###park__83__87###state__77__82,CNN_20130322_1003,"several days into an extensive search involving multiple agencies , new york state park police said , authorities learned the missing man was in south carolina , where he had been pulled over for speeding .","Several days into an extensive search involving multiple agencies , New York State Park Police said , authorities learned the missing man was in South Carolina , where he had been pulled over for speeding .",2,../../data/pilot_crowd_data/raw_data/f1329646_allpossibleevents_motivation,"Counter({'pulled__180__186': 12, 'speeding__196__204': 12, 'learned__114__121': 12, 'search__31__37': 9, 'said__95__99': 8, 'involving__38__47': 8, 'was__138__141': 6, 'had__171__174': 5, 'been__175__179': 5, 'state__77__82': 3, 'in__142__144': 2, 'for__192__195': 2, 'park__83__87': 2})",86,13,20,0.50226093513889,"Counter({'pulled__180__186': 0.7751769832705361, 'speeding__196__204': 0.7281219835372106, 'learned__114__121': 0.7216239132252104, 'said__95__99': 0.6008798690694385, 'search__31__37': 0.5957625878007886, 'involving__38__47': 0.46831264562024205, 'was__138__141': 0.42296203766706386, 'had__171__174': 0.38308768620907524, 'been__175__179': 0.38308768620907524, 'in__142__144': 0.1694967774555002, 'state__77__82': 0.1623211885712094, 'for__192__195': 0.14448137780217457, 'park__83__87': 0.14448137780217457})",0.3799233270393375,"Counter({'pulled__180__186': 0.6, 'speeding__196__204': 0.6, 'learned__114__121': 0.6, 'search__31__37': 0.45, 'said__95__99': 0.4, 'involving__38__47': 0.4, 'was__138__141': 0.3, 'had__171__174': 0.25, 'been__175__179': 0.25, 'state__77__82': 0.15, 'in__142__144': 0.1, 'for__192__195': 0.1, 'park__83__87': 0.1})",been__175__179,5,0.3830876862090752,0.25,0.0
118.5,search__31__37###said__95__99###learned__114__121###pulled__180__186###involving__38__47###speeding__196__204###had__171__174###was__138__141###been__175__179###in__142__144###for__192__195###park__83__87###state__77__82,CNN_20130322_1003,"several days into an extensive search involving multiple agencies , new york state park police said , authorities learned the missing man was in south carolina , where he had been pulled over for speeding .","Several days into an extensive search involving multiple agencies , New York State Park Police said , authorities learned the missing man was in South Carolina , where he had been pulled over for speeding .",2,../../data/pilot_crowd_data/raw_data/f1329646_allpossibleevents_motivation,"Counter({'pulled__180__186': 12, 'speeding__196__204': 12, 'learned__114__121': 12, 'search__31__37': 9, 'said__95__99': 8, 'involving__38__47': 8, 'was__138__141': 6, 'had__171__174': 5, 'been__175__179': 5, 'state__77__82': 3, 'in__142__144': 2, 'for__192__195': 2, 'park__83__87': 2})",86,13,20,0.50226093513889,"Counter({'pulled__180__186': 0.7751769832705361, 'speeding__196__204': 0.7281219835372106, 'learned__114__121': 0.7216239132252104, 'said__95__99': 0.6008798690694385, 'search__31__37': 0.5957625878007886, 'involving__38__47': 0.46831264562024205, 'was__138__141': 0.42296203766706386, 'had__171__174': 0.38308768620907524, 'been__175__179': 0.38308768620907524, 'in__142__144': 0.1694967774555002, 'state__77__82': 0.1623211885712094, 'for__192__195': 0.14448137780217457, 'park__83__87': 0.14448137780217457})",0.3799233270393375,"Counter({'pulled__180__186': 0.6, 'speeding__196__204': 0.6, 'learned__114__121': 0.6, 'search__31__37': 0.45, 'said__95__99': 0.4, 'involving__38__47': 0.4, 'was__138__141': 0.3, 'had__171__174': 0.25, 'been__175__179': 0.25, 'state__77__82': 0.15, 'in__142__144': 0.1, 'for__192__195': 0.1, 'park__83__87': 0.1})",in__142__144,2,0.1694967774555002,0.1,0.0
118.5,search__31__37###said__95__99###learned__114__121###pulled__180__186###involving__38__47###speeding__196__204###had__171__174###was__138__141###been__175__179###in__142__144###for__192__195###park__83__87###state__77__82,CNN_20130322_1003,"several days into an extensive search involving multiple agencies , new york state park police said , authorities learned the missing man was in south carolina , where he had been pulled over for speeding .","Several days into an extensive search involving multiple agencies , New York State Park Police said , authorities learned the missing man was in South Carolina , where he had been pulled over for speeding .",2,../../data/pilot_crowd_data/raw_data/f1329646_allpossibleevents_motivation,"Counter({'pulled__180__186': 12, 'speeding__196__204': 12, 'learned__114__121': 12, 'search__31__37': 9, 'said__95__99': 8, 'involving__38__47': 8, 'was__138__141': 6, 'had__171__174': 5, 'been__175__179': 5, 'state__77__82': 3, 'in__142__144': 2, 'for__192__195': 2, 'park__83__87': 2})",86,13,20,0.50226093513889,"Counter({'pulled__180__186': 0.7751769832705361, 'speeding__196__204': 0.7281219835372106, 'learned__114__121': 0.7216239132252104, 'said__95__99': 0.6008798690694385, 'search__31__37': 0.5957625878007886, 'involving__38__47': 0.46831264562024205, 'was__138__141': 0.42296203766706386, 'had__171__174': 0.38308768620907524, 'been__175__179': 0.38308768620907524, 'in__142__144': 0.1694967774555002, 'state__77__82': 0.1623211885712094, 'for__192__195': 0.14448137780217457, 'park__83__87': 0.14448137780217457})",0.3799233270393375,"Counter({'pulled__180__186': 0.6, 'speeding__196__204': 0.6, 'learned__114__121': 0.6, 'search__31__37': 0.45, 'said__95__99': 0.4, 'involving__38__47': 0.4, 'was__138__141': 0.3, 'had__171__174': 0.25, 'been__175__179': 0.25, 'state__77__82': 0.15, 'in__142__144': 0.1, 'for__192__195': 0.1, 'park__83__87': 0.1})",for__192__195,2,0.14448137780217454,0.1,0.0
118.5,search__31__37###said__95__99###learned__114__121###pulled__180__186###involving__38__47###speeding__196__204###had__171__174###was__138__141###been__175__179###in__142__144###for__192__195###park__83__87###state__77__82,CNN_20130322_1003,"several days into an extensive search involving multiple agencies , new york state park police said , authorities learned the missing man was in south carolina , where he had been pulled over for speeding .","Several days into an extensive search involving multiple agencies , New York State Park Police said , authorities learned the missing man was in South Carolina , where he had been pulled over for speeding .",2,../../data/pilot_crowd_data/raw_data/f1329646_allpossibleevents_motivation,"Counter({'pulled__180__186': 12, 'speeding__196__204': 12, 'learned__114__121': 12, 'search__31__37': 9, 'said__95__99': 8, 'involving__38__47': 8, 'was__138__141': 6, 'had__171__174': 5, 'been__175__179': 5, 'state__77__82': 3, 'in__142__144': 2, 'for__192__195': 2, 'park__83__87': 2})",86,13,20,0.50226093513889,"Counter({'pulled__180__186': 0.7751769832705361, 'speeding__196__204': 0.7281219835372106, 'learned__114__121': 0.7216239132252104, 'said__95__99': 0.6008798690694385, 'search__31__37': 0.5957625878007886, 'involving__38__47': 0.46831264562024205, 'was__138__141': 0.42296203766706386, 'had__171__174': 0.38308768620907524, 'been__175__179': 0.38308768620907524, 'in__142__144': 0.1694967774555002, 'state__77__82': 0.1623211885712094, 'for__192__195': 0.14448137780217457, 'park__83__87': 0.14448137780217457})",0.3799233270393375,"Counter({'pulled__180__186': 0.6, 'speeding__196__204': 0.6, 'learned__114__121': 0.6, 'search__31__37': 0.45, 'said__95__99': 0.4, 'involving__38__47': 0.4, 'was__138__141': 0.3, 'had__171__174': 0.25, 'been__175__179': 0.25, 'state__77__82': 0.15, 'in__142__144': 0.1, 'for__192__195': 0.1, 'park__83__87': 0.1})",park__83__87,2,0.14448137780217454,0.1,0.0
118.5,search__31__37###said__95__99###learned__114__121###pulled__180__186###involving__38__47###speeding__196__204###had__171__174###was__138__141###been__175__179###in__142__144###for__192__195###park__83__87###state__77__82,CNN_20130322_1003,"several days into an extensive search involving multiple agencies , new york state park police said , authorities learned the missing man was in south carolina , where he had been pulled over for speeding .","Several days into an extensive search involving multiple agencies , New York State Park Police said , authorities learned the missing man was in South Carolina , where he had been pulled over for speeding .",2,../../data/pilot_crowd_data/raw_data/f1329646_allpossibleevents_motivation,"Counter({'pulled__180__186': 12, 'speeding__196__204': 12, 'learned__114__121': 12, 'search__31__37': 9, 'said__95__99': 8, 'involving__38__47': 8, 'was__138__141': 6, 'had__171__174': 5, 'been__175__179': 5, 'state__77__82': 3, 'in__142__144': 2, 'for__192__195': 2, 'park__83__87': 2})",86,13,20,0.50226093513889,"Counter({'pulled__180__186': 0.7751769832705361, 'speeding__196__204': 0.7281219835372106, 'learned__114__121': 0.7216239132252104, 'said__95__99': 0.6008798690694385, 'search__31__37': 0.5957625878007886, 'involving__38__47': 0.46831264562024205, 'was__138__141': 0.42296203766706386, 'had__171__174': 0.38308768620907524, 'been__175__179': 0.38308768620907524, 'in__142__144': 0.1694967774555002, 'state__77__82': 0.1623211885712094, 'for__192__195': 0.14448137780217457, 'park__83__87': 0.14448137780217457})",0.3799233270393375,"Counter({'pulled__180__186': 0.6, 'speeding__196__204': 0.6, 'learned__114__121': 0.6, 'search__31__37': 0.45, 'said__95__99': 0.4, 'involving__38__47': 0.4, 'was__138__141': 0.3, 'had__171__174': 0.25, 'been__175__179': 0.25, 'state__77__82': 0.15, 'in__142__144': 0.1, 'for__192__195': 0.1, 'park__83__87': 0.1})",state__77__82,3,0.1623211885712094,0.15,0.0
118.5,search__31__37###said__95__99###learned__114__121###pulled__180__186###involving__38__47###speeding__196__204###had__171__174###was__138__141###been__175__179###in__142__144###for__192__195###park__83__87###state__77__82,CNN_20130322_1003,"several days into an extensive search involving multiple agencies , new york state park police said , authorities learned the missing man was in south carolina , where he had been pulled over for speeding .","Several days into an extensive search involving multiple agencies , New York State Park Police said , authorities learned the missing man was in South Carolina , where he had been pulled over for speeding .",2,../../data/pilot_crowd_data/raw_data/f1329646_allpossibleevents_motivation,"Counter({'pulled__180__186': 12, 'speeding__196__204': 12, 'learned__114__121': 12, 'search__31__37': 9, 'said__95__99': 8, 'involving__38__47': 8, 'was__138__141': 6, 'had__171__174': 5, 'been__175__179': 5, 'state__77__82': 3, 'in__142__144': 2, 'for__192__195': 2, 'park__83__87': 2})",86,13,20,0.50226093513889,"Counter({'pulled__180__186': 0.7751769832705361, 'speeding__196__204': 0.7281219835372106, 'learned__114__121': 0.7216239132252104, 'said__95__99': 0.6008798690694385, 'search__31__37': 0.5957625878007886, 'involving__38__47': 0.46831264562024205, 'was__138__141': 0.42296203766706386, 'had__171__174': 0.38308768620907524, 'been__175__179': 0.38308768620907524, 'in__142__144': 0.1694967774555002, 'state__77__82': 0.1623211885712094, 'for__192__195': 0.14448137780217457, 'park__83__87': 0.14448137780217457})",0.3799233270393375,"Counter({'pulled__180__186': 0.6, 'speeding__196__204': 0.6, 'learned__114__121': 0.6, 'search__31__37': 0.45, 'said__95__99': 0.4, 'involving__38__47': 0.4, 'was__138__141': 0.3, 'had__171__174': 0.25, 'been__175__179': 0.25, 'state__77__82': 0.15, 'in__142__144': 0.1, 'for__192__195': 0.1, 'park__83__87': 0.1})",no_event,0,0.0,0.0,0.0
43.15,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###death__178__183###detail__128__134###fake__169__173###plan__137__141###e-mails__84__91###had__96__99###was__28__31,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1329646_allpossibleevents_motivation,"Counter({'discovered__100__110': 16, 'pulled__32__38': 12, 'showed__65__71': 12, 'appeared__116__124': 10, 'death__178__183': 10, 'detail__128__134': 9, 'fake__169__173': 9, 'plan__137__141': 8, 'had__96__99': 5, 'e-mails__84__91': 4, 'was__28__31': 4})",99,11,20,0.6090366707114726,"Counter({'discovered__100__110': 0.8769406501809888, 'pulled__32__38': 0.798617762603342, 'showed__65__71': 0.798617762603342, 'appeared__116__124': 0.6860056974290252, 'death__178__183': 0.6790192373599923, 'detail__128__134': 0.6276780612595765, 'fake__169__173': 0.6076308158447017, 'plan__137__141': 0.5922135483435668, 'had__96__99': 0.357819766363863, 'e-mails__84__91': 0.29769907073918644, 'was__28__31': 0.2783444163094929})",0.4709730536486491,"Counter({'discovered__100__110': 0.8, 'pulled__32__38': 0.6, 'showed__65__71': 0.6, 'appeared__116__124': 0.5, 'death__178__183': 0.5, 'detail__128__134': 0.45, 'fake__169__173': 0.45, 'plan__137__141': 0.4, 'had__96__99': 0.25, 'e-mails__84__91': 0.2, 'was__28__31': 0.2})",pulled__32__38,12,0.798617762603342,0.6,1.0
43.15,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###death__178__183###detail__128__134###fake__169__173###plan__137__141###e-mails__84__91###had__96__99###was__28__31,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1329646_allpossibleevents_motivation,"Counter({'discovered__100__110': 16, 'pulled__32__38': 12, 'showed__65__71': 12, 'appeared__116__124': 10, 'death__178__183': 10, 'detail__128__134': 9, 'fake__169__173': 9, 'plan__137__141': 8, 'had__96__99': 5, 'e-mails__84__91': 4, 'was__28__31': 4})",99,11,20,0.6090366707114726,"Counter({'discovered__100__110': 0.8769406501809888, 'pulled__32__38': 0.798617762603342, 'showed__65__71': 0.798617762603342, 'appeared__116__124': 0.6860056974290252, 'death__178__183': 0.6790192373599923, 'detail__128__134': 0.6276780612595765, 'fake__169__173': 0.6076308158447017, 'plan__137__141': 0.5922135483435668, 'had__96__99': 0.357819766363863, 'e-mails__84__91': 0.29769907073918644, 'was__28__31': 0.2783444163094929})",0.4709730536486491,"Counter({'discovered__100__110': 0.8, 'pulled__32__38': 0.6, 'showed__65__71': 0.6, 'appeared__116__124': 0.5, 'death__178__183': 0.5, 'detail__128__134': 0.45, 'fake__169__173': 0.45, 'plan__137__141': 0.4, 'had__96__99': 0.25, 'e-mails__84__91': 0.2, 'was__28__31': 0.2})",showed__65__71,12,0.798617762603342,0.6,1.0
43.15,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###death__178__183###detail__128__134###fake__169__173###plan__137__141###e-mails__84__91###had__96__99###was__28__31,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1329646_allpossibleevents_motivation,"Counter({'discovered__100__110': 16, 'pulled__32__38': 12, 'showed__65__71': 12, 'appeared__116__124': 10, 'death__178__183': 10, 'detail__128__134': 9, 'fake__169__173': 9, 'plan__137__141': 8, 'had__96__99': 5, 'e-mails__84__91': 4, 'was__28__31': 4})",99,11,20,0.6090366707114726,"Counter({'discovered__100__110': 0.8769406501809888, 'pulled__32__38': 0.798617762603342, 'showed__65__71': 0.798617762603342, 'appeared__116__124': 0.6860056974290252, 'death__178__183': 0.6790192373599923, 'detail__128__134': 0.6276780612595765, 'fake__169__173': 0.6076308158447017, 'plan__137__141': 0.5922135483435668, 'had__96__99': 0.357819766363863, 'e-mails__84__91': 0.29769907073918644, 'was__28__31': 0.2783444163094929})",0.4709730536486491,"Counter({'discovered__100__110': 0.8, 'pulled__32__38': 0.6, 'showed__65__71': 0.6, 'appeared__116__124': 0.5, 'death__178__183': 0.5, 'detail__128__134': 0.45, 'fake__169__173': 0.45, 'plan__137__141': 0.4, 'had__96__99': 0.25, 'e-mails__84__91': 0.2, 'was__28__31': 0.2})",discovered__100__110,16,0.8769406501809888,0.8,1.0
43.15,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###death__178__183###detail__128__134###fake__169__173###plan__137__141###e-mails__84__91###had__96__99###was__28__31,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1329646_allpossibleevents_motivation,"Counter({'discovered__100__110': 16, 'pulled__32__38': 12, 'showed__65__71': 12, 'appeared__116__124': 10, 'death__178__183': 10, 'detail__128__134': 9, 'fake__169__173': 9, 'plan__137__141': 8, 'had__96__99': 5, 'e-mails__84__91': 4, 'was__28__31': 4})",99,11,20,0.6090366707114726,"Counter({'discovered__100__110': 0.8769406501809888, 'pulled__32__38': 0.798617762603342, 'showed__65__71': 0.798617762603342, 'appeared__116__124': 0.6860056974290252, 'death__178__183': 0.6790192373599923, 'detail__128__134': 0.6276780612595765, 'fake__169__173': 0.6076308158447017, 'plan__137__141': 0.5922135483435668, 'had__96__99': 0.357819766363863, 'e-mails__84__91': 0.29769907073918644, 'was__28__31': 0.2783444163094929})",0.4709730536486491,"Counter({'discovered__100__110': 0.8, 'pulled__32__38': 0.6, 'showed__65__71': 0.6, 'appeared__116__124': 0.5, 'death__178__183': 0.5, 'detail__128__134': 0.45, 'fake__169__173': 0.45, 'plan__137__141': 0.4, 'had__96__99': 0.25, 'e-mails__84__91': 0.2, 'was__28__31': 0.2})",appeared__116__124,10,0.6860056974290252,0.5,1.0
43.15,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###death__178__183###detail__128__134###fake__169__173###plan__137__141###e-mails__84__91###had__96__99###was__28__31,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1329646_allpossibleevents_motivation,"Counter({'discovered__100__110': 16, 'pulled__32__38': 12, 'showed__65__71': 12, 'appeared__116__124': 10, 'death__178__183': 10, 'detail__128__134': 9, 'fake__169__173': 9, 'plan__137__141': 8, 'had__96__99': 5, 'e-mails__84__91': 4, 'was__28__31': 4})",99,11,20,0.6090366707114726,"Counter({'discovered__100__110': 0.8769406501809888, 'pulled__32__38': 0.798617762603342, 'showed__65__71': 0.798617762603342, 'appeared__116__124': 0.6860056974290252, 'death__178__183': 0.6790192373599923, 'detail__128__134': 0.6276780612595765, 'fake__169__173': 0.6076308158447017, 'plan__137__141': 0.5922135483435668, 'had__96__99': 0.357819766363863, 'e-mails__84__91': 0.29769907073918644, 'was__28__31': 0.2783444163094929})",0.4709730536486491,"Counter({'discovered__100__110': 0.8, 'pulled__32__38': 0.6, 'showed__65__71': 0.6, 'appeared__116__124': 0.5, 'death__178__183': 0.5, 'detail__128__134': 0.45, 'fake__169__173': 0.45, 'plan__137__141': 0.4, 'had__96__99': 0.25, 'e-mails__84__91': 0.2, 'was__28__31': 0.2})",death__178__183,10,0.6790192373599923,0.5,1.0
43.15,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###death__178__183###detail__128__134###fake__169__173###plan__137__141###e-mails__84__91###had__96__99###was__28__31,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1329646_allpossibleevents_motivation,"Counter({'discovered__100__110': 16, 'pulled__32__38': 12, 'showed__65__71': 12, 'appeared__116__124': 10, 'death__178__183': 10, 'detail__128__134': 9, 'fake__169__173': 9, 'plan__137__141': 8, 'had__96__99': 5, 'e-mails__84__91': 4, 'was__28__31': 4})",99,11,20,0.6090366707114726,"Counter({'discovered__100__110': 0.8769406501809888, 'pulled__32__38': 0.798617762603342, 'showed__65__71': 0.798617762603342, 'appeared__116__124': 0.6860056974290252, 'death__178__183': 0.6790192373599923, 'detail__128__134': 0.6276780612595765, 'fake__169__173': 0.6076308158447017, 'plan__137__141': 0.5922135483435668, 'had__96__99': 0.357819766363863, 'e-mails__84__91': 0.29769907073918644, 'was__28__31': 0.2783444163094929})",0.4709730536486491,"Counter({'discovered__100__110': 0.8, 'pulled__32__38': 0.6, 'showed__65__71': 0.6, 'appeared__116__124': 0.5, 'death__178__183': 0.5, 'detail__128__134': 0.45, 'fake__169__173': 0.45, 'plan__137__141': 0.4, 'had__96__99': 0.25, 'e-mails__84__91': 0.2, 'was__28__31': 0.2})",detail__128__134,9,0.6276780612595765,0.45,0.0
43.15,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###death__178__183###detail__128__134###fake__169__173###plan__137__141###e-mails__84__91###had__96__99###was__28__31,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1329646_allpossibleevents_motivation,"Counter({'discovered__100__110': 16, 'pulled__32__38': 12, 'showed__65__71': 12, 'appeared__116__124': 10, 'death__178__183': 10, 'detail__128__134': 9, 'fake__169__173': 9, 'plan__137__141': 8, 'had__96__99': 5, 'e-mails__84__91': 4, 'was__28__31': 4})",99,11,20,0.6090366707114726,"Counter({'discovered__100__110': 0.8769406501809888, 'pulled__32__38': 0.798617762603342, 'showed__65__71': 0.798617762603342, 'appeared__116__124': 0.6860056974290252, 'death__178__183': 0.6790192373599923, 'detail__128__134': 0.6276780612595765, 'fake__169__173': 0.6076308158447017, 'plan__137__141': 0.5922135483435668, 'had__96__99': 0.357819766363863, 'e-mails__84__91': 0.29769907073918644, 'was__28__31': 0.2783444163094929})",0.4709730536486491,"Counter({'discovered__100__110': 0.8, 'pulled__32__38': 0.6, 'showed__65__71': 0.6, 'appeared__116__124': 0.5, 'death__178__183': 0.5, 'detail__128__134': 0.45, 'fake__169__173': 0.45, 'plan__137__141': 0.4, 'had__96__99': 0.25, 'e-mails__84__91': 0.2, 'was__28__31': 0.2})",fake__169__173,9,0.6076308158447017,0.45,1.0
