duration,input.all_runs_events,input.doc_id,input.lowercase_sentence,input.sentence,input.sentence_id,job,output.selectedtags_desc,output.selectedtags_desc.annotations,output.selectedtags_desc.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,validated_event,no_of_annotations,validated_event_final_score,validated_event_initial_score,Experts
43.0,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,nyt_20130321_sarkozy,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0","Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,../../data/pilot_crowd_data/raw_data/f1321550_events_nonemotivation,"Counter({'alleged__159__166': 12, 'denied accepting__16__32': 11, 'denied__16__22': 11, 'campaign__41__49': 9, 'accepting__23__32': 8})",51,5,20,0.5136014380261308,"Counter({'alleged__159__166': 0.6436981614209447, 'denied accepting__16__32': 0.6376380204060113, 'denied__16__22': 0.6297702155188558, 'campaign__41__49': 0.47151676184808683, 'accepting__23__32': 0.45630111812136837})",0.4536011117327653,"Counter({'alleged__159__166': 0.6, 'denied accepting__16__32': 0.55, 'denied__16__22': 0.55, 'campaign__41__49': 0.45, 'accepting__23__32': 0.4})",campaign__41__49,9,0.4715167618480868,0.45,0.0
43.0,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,nyt_20130321_sarkozy,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0","Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,../../data/pilot_crowd_data/raw_data/f1321550_events_nonemotivation,"Counter({'alleged__159__166': 12, 'denied accepting__16__32': 11, 'denied__16__22': 11, 'campaign__41__49': 9, 'accepting__23__32': 8})",51,5,20,0.5136014380261308,"Counter({'alleged__159__166': 0.6436981614209447, 'denied accepting__16__32': 0.6376380204060113, 'denied__16__22': 0.6297702155188558, 'campaign__41__49': 0.47151676184808683, 'accepting__23__32': 0.45630111812136837})",0.4536011117327653,"Counter({'alleged__159__166': 0.6, 'denied accepting__16__32': 0.55, 'denied__16__22': 0.55, 'campaign__41__49': 0.45, 'accepting__23__32': 0.4})",denied accepting__16__32,11,0.6376380204060113,0.55,0.0
43.0,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,nyt_20130321_sarkozy,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0","Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,../../data/pilot_crowd_data/raw_data/f1321550_events_nonemotivation,"Counter({'alleged__159__166': 12, 'denied accepting__16__32': 11, 'denied__16__22': 11, 'campaign__41__49': 9, 'accepting__23__32': 8})",51,5,20,0.5136014380261308,"Counter({'alleged__159__166': 0.6436981614209447, 'denied accepting__16__32': 0.6376380204060113, 'denied__16__22': 0.6297702155188558, 'campaign__41__49': 0.47151676184808683, 'accepting__23__32': 0.45630111812136837})",0.4536011117327653,"Counter({'alleged__159__166': 0.6, 'denied accepting__16__32': 0.55, 'denied__16__22': 0.55, 'campaign__41__49': 0.45, 'accepting__23__32': 0.4})",no_event,0,0.0,0.0,0.0
42.1,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321550_events_nonemotivation,"Counter({'crime__150__155': 14, 'called__41__47': 13, 'believes__103__111': 11, 'indicates__78__87': 10, 'decision__61__69': 9, 'committed__138__147': 9})",66,6,20,0.5780463803173435,"Counter({'crime__150__155': 0.7587952703568035, 'called__41__47': 0.752163281068925, 'indicates__78__87': 0.58580467748562, 'believes__103__111': 0.5839793797092007, 'committed__138__147': 0.5376302826250087, 'decision__61__69': 0.4887499740918645})",0.5085434131912462,"Counter({'crime__150__155': 0.7, 'called__41__47': 0.65, 'believes__103__111': 0.55, 'indicates__78__87': 0.5, 'decision__61__69': 0.45, 'committed__138__147': 0.45})",called__41__47,13,0.7521632810689252,0.65,1.0
42.1,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321550_events_nonemotivation,"Counter({'crime__150__155': 14, 'called__41__47': 13, 'believes__103__111': 11, 'indicates__78__87': 10, 'decision__61__69': 9, 'committed__138__147': 9})",66,6,20,0.5780463803173435,"Counter({'crime__150__155': 0.7587952703568035, 'called__41__47': 0.752163281068925, 'indicates__78__87': 0.58580467748562, 'believes__103__111': 0.5839793797092007, 'committed__138__147': 0.5376302826250087, 'decision__61__69': 0.4887499740918645})",0.5085434131912462,"Counter({'crime__150__155': 0.7, 'called__41__47': 0.65, 'believes__103__111': 0.55, 'indicates__78__87': 0.5, 'decision__61__69': 0.45, 'committed__138__147': 0.45})",decision__61__69,9,0.4887499740918645,0.45,1.0
42.1,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321550_events_nonemotivation,"Counter({'crime__150__155': 14, 'called__41__47': 13, 'believes__103__111': 11, 'indicates__78__87': 10, 'decision__61__69': 9, 'committed__138__147': 9})",66,6,20,0.5780463803173435,"Counter({'crime__150__155': 0.7587952703568035, 'called__41__47': 0.752163281068925, 'indicates__78__87': 0.58580467748562, 'believes__103__111': 0.5839793797092007, 'committed__138__147': 0.5376302826250087, 'decision__61__69': 0.4887499740918645})",0.5085434131912462,"Counter({'crime__150__155': 0.7, 'called__41__47': 0.65, 'believes__103__111': 0.55, 'indicates__78__87': 0.5, 'decision__61__69': 0.45, 'committed__138__147': 0.45})",indicates__78__87,10,0.58580467748562,0.5,1.0
42.1,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321550_events_nonemotivation,"Counter({'crime__150__155': 14, 'called__41__47': 13, 'believes__103__111': 11, 'indicates__78__87': 10, 'decision__61__69': 9, 'committed__138__147': 9})",66,6,20,0.5780463803173435,"Counter({'crime__150__155': 0.7587952703568035, 'called__41__47': 0.752163281068925, 'indicates__78__87': 0.58580467748562, 'believes__103__111': 0.5839793797092007, 'committed__138__147': 0.5376302826250087, 'decision__61__69': 0.4887499740918645})",0.5085434131912462,"Counter({'crime__150__155': 0.7, 'called__41__47': 0.65, 'believes__103__111': 0.55, 'indicates__78__87': 0.5, 'decision__61__69': 0.45, 'committed__138__147': 0.45})",believes__103__111,11,0.5839793797092007,0.55,1.0
42.1,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321550_events_nonemotivation,"Counter({'crime__150__155': 14, 'called__41__47': 13, 'believes__103__111': 11, 'indicates__78__87': 10, 'decision__61__69': 9, 'committed__138__147': 9})",66,6,20,0.5780463803173435,"Counter({'crime__150__155': 0.7587952703568035, 'called__41__47': 0.752163281068925, 'indicates__78__87': 0.58580467748562, 'believes__103__111': 0.5839793797092007, 'committed__138__147': 0.5376302826250087, 'decision__61__69': 0.4887499740918645})",0.5085434131912462,"Counter({'crime__150__155': 0.7, 'called__41__47': 0.65, 'believes__103__111': 0.55, 'indicates__78__87': 0.5, 'decision__61__69': 0.45, 'committed__138__147': 0.45})",crime__150__155,14,0.7587952703568035,0.7,1.0
42.1,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321550_events_nonemotivation,"Counter({'crime__150__155': 14, 'called__41__47': 13, 'believes__103__111': 11, 'indicates__78__87': 10, 'decision__61__69': 9, 'committed__138__147': 9})",66,6,20,0.5780463803173435,"Counter({'crime__150__155': 0.7587952703568035, 'called__41__47': 0.752163281068925, 'indicates__78__87': 0.58580467748562, 'believes__103__111': 0.5839793797092007, 'committed__138__147': 0.5376302826250087, 'decision__61__69': 0.4887499740918645})",0.5085434131912462,"Counter({'crime__150__155': 0.7, 'called__41__47': 0.65, 'believes__103__111': 0.55, 'indicates__78__87': 0.5, 'decision__61__69': 0.45, 'committed__138__147': 0.45})",committed__138__147,9,0.5376302826250087,0.45,0.0
42.1,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1321550_events_nonemotivation,"Counter({'crime__150__155': 14, 'called__41__47': 13, 'believes__103__111': 11, 'indicates__78__87': 10, 'decision__61__69': 9, 'committed__138__147': 9})",66,6,20,0.5780463803173435,"Counter({'crime__150__155': 0.7587952703568035, 'called__41__47': 0.752163281068925, 'indicates__78__87': 0.58580467748562, 'believes__103__111': 0.5839793797092007, 'committed__138__147': 0.5376302826250087, 'decision__61__69': 0.4887499740918645})",0.5085434131912462,"Counter({'crime__150__155': 0.7, 'called__41__47': 0.65, 'believes__103__111': 0.55, 'indicates__78__87': 0.5, 'decision__61__69': 0.45, 'committed__138__147': 0.45})",no_event,0,0.0,0.0,0.0
45.2,said__11__15###appeal__25__31###appeal .__25__33,nyt_20130321_sarkozy,the lawyer said he would appeal 0,The lawyer said he would appeal .,3,../../data/pilot_crowd_data/raw_data/f1321550_events_nonemotivation,"Counter({'appeal__25__31': 14, 'said__11__15': 13, 'appeal .__25__33': 3})",30,3,20,0.6519280710818713,"Counter({'appeal__25__31': 0.7553968436585752, 'said__11__15': 0.7208728667551527, 'appeal .__25__33': 0.18778801084490432})",0.5990705946841887,"Counter({'appeal__25__31': 0.7, 'said__11__15': 0.65, 'appeal .__25__33': 0.15})",said__11__15,13,0.7208728667551527,0.65,1.0
45.2,said__11__15###appeal__25__31###appeal .__25__33,nyt_20130321_sarkozy,the lawyer said he would appeal 0,The lawyer said he would appeal .,3,../../data/pilot_crowd_data/raw_data/f1321550_events_nonemotivation,"Counter({'appeal__25__31': 14, 'said__11__15': 13, 'appeal .__25__33': 3})",30,3,20,0.6519280710818713,"Counter({'appeal__25__31': 0.7553968436585752, 'said__11__15': 0.7208728667551527, 'appeal .__25__33': 0.18778801084490432})",0.5990705946841887,"Counter({'appeal__25__31': 0.7, 'said__11__15': 0.65, 'appeal .__25__33': 0.15})",appeal__25__31,14,0.7553968436585752,0.7,1.0
45.2,said__11__15###appeal__25__31###appeal .__25__33,nyt_20130321_sarkozy,the lawyer said he would appeal 0,The lawyer said he would appeal .,3,../../data/pilot_crowd_data/raw_data/f1321550_events_nonemotivation,"Counter({'appeal__25__31': 14, 'said__11__15': 13, 'appeal .__25__33': 3})",30,3,20,0.6519280710818713,"Counter({'appeal__25__31': 0.7553968436585752, 'said__11__15': 0.7208728667551527, 'appeal .__25__33': 0.18778801084490432})",0.5990705946841887,"Counter({'appeal__25__31': 0.7, 'said__11__15': 0.65, 'appeal .__25__33': 0.15})",appeal .__25__33,3,0.18778801084490432,0.15,0.0
45.2,said__11__15###appeal__25__31###appeal .__25__33,nyt_20130321_sarkozy,the lawyer said he would appeal 0,The lawyer said he would appeal .,3,../../data/pilot_crowd_data/raw_data/f1321550_events_nonemotivation,"Counter({'appeal__25__31': 14, 'said__11__15': 13, 'appeal .__25__33': 3})",30,3,20,0.6519280710818713,"Counter({'appeal__25__31': 0.7553968436585752, 'said__11__15': 0.7208728667551527, 'appeal .__25__33': 0.18778801084490432})",0.5990705946841887,"Counter({'appeal__25__31': 0.7, 'said__11__15': 0.65, 'appeal .__25__33': 0.15})",no_event,0,0.0,0.0,0.0
42.6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,nyt_20130321_sarkozy,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0","The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,../../data/pilot_crowd_data/raw_data/f1321550_events_nonemotivation,"Counter({'lost__60__64': 15, 'ruling__4__10': 12, 'stand__156__161': 12, 'trial__162__167': 11, 'bid__81__84': 8, 'mean__32__36': 3})",61,6,20,0.6102234531218541,"Counter({'lost__60__64': 0.8167807423596094, 'ruling__4__10': 0.7160306463723343, 'trial__162__167': 0.6690939980841738, 'stand__156__161': 0.6381797112091139, 'bid__81__84': 0.4881501584511953, 'mean__32__36': 0.1731076726006612})",0.5299929122617254,"Counter({'lost__60__64': 0.75, 'ruling__4__10': 0.6, 'stand__156__161': 0.6, 'trial__162__167': 0.55, 'bid__81__84': 0.4, 'mean__32__36': 0.15})",ruling__4__10,12,0.7160306463723343,0.6,1.0
