duration,input.all_runs_times,input.doc_id,input.lowercase_sentence,input.sentence,input.sentence_id,input.time_expressions,job,output.selectedtags_desc,output.selectedtags_desc.annotations,output.selectedtags_desc.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,validated_time,no_of_annotations,validated_time_final_score,validated_time_initial_score,Experts
22.8,1957 - 58__60__69###1957__60__64###58__67__69,bbc_20130322_1150,"mr lowe also took part in the trans-antarctic expedition of 1957 - 58 , which made the first successful overland crossing of antarctica via the south pole .","Mr Lowe also took part in the trans-Antarctic expedition of 1957 - 58 , which made the first successful overland crossing of Antarctica via the South Pole .",4,2,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'1957 - 58__60__69': 18, '1957__60__64': 7, '58__67__69': 3})",28,3,20,0.7265179421763247,"Counter({'1957 - 58__60__69': 0.9171150824714909, '1957__60__64': 0.3555023683856864, '58__67__69': 0.15886558439206844})",0.7110155001826102,"Counter({'1957 - 58__60__69': 0.9, '1957__60__64': 0.35, '58__67__69': 0.15})",1957 - 58__60__69,18,0.9171150824714908,0.9,0.0
22.8,1957 - 58__60__69###1957__60__64###58__67__69,bbc_20130322_1150,"mr lowe also took part in the trans-antarctic expedition of 1957 - 58 , which made the first successful overland crossing of antarctica via the south pole .","Mr Lowe also took part in the trans-Antarctic expedition of 1957 - 58 , which made the first successful overland crossing of Antarctica via the South Pole .",4,2,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'1957 - 58__60__69': 18, '1957__60__64': 7, '58__67__69': 3})",28,3,20,0.7265179421763247,"Counter({'1957 - 58__60__69': 0.9171150824714909, '1957__60__64': 0.3555023683856864, '58__67__69': 0.15886558439206844})",0.7110155001826102,"Counter({'1957 - 58__60__69': 0.9, '1957__60__64': 0.35, '58__67__69': 0.15})",1957__60__64,7,0.3555023683856864,0.35,1.0
22.8,1957 - 58__60__69###1957__60__64###58__67__69,bbc_20130322_1150,"mr lowe also took part in the trans-antarctic expedition of 1957 - 58 , which made the first successful overland crossing of antarctica via the south pole .","Mr Lowe also took part in the trans-Antarctic expedition of 1957 - 58 , which made the first successful overland crossing of Antarctica via the South Pole .",4,2,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'1957 - 58__60__69': 18, '1957__60__64': 7, '58__67__69': 3})",28,3,20,0.7265179421763247,"Counter({'1957 - 58__60__69': 0.9171150824714909, '1957__60__64': 0.3555023683856864, '58__67__69': 0.15886558439206844})",0.7110155001826102,"Counter({'1957 - 58__60__69': 0.9, '1957__60__64': 0.35, '58__67__69': 0.15})",58__67__69,3,0.15886558439206844,0.15,1.0
22.8,1957 - 58__60__69###1957__60__64###58__67__69,bbc_20130322_1150,"mr lowe also took part in the trans-antarctic expedition of 1957 - 58 , which made the first successful overland crossing of antarctica via the south pole .","Mr Lowe also took part in the trans-Antarctic expedition of 1957 - 58 , which made the first successful overland crossing of Antarctica via the South Pole .",4,2,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'1957 - 58__60__69': 18, '1957__60__64': 7, '58__67__69': 3})",28,3,20,0.7265179421763247,"Counter({'1957 - 58__60__69': 0.9171150824714909, '1957__60__64': 0.3555023683856864, '58__67__69': 0.15886558439206844})",0.7110155001826102,"Counter({'1957 - 58__60__69': 0.9, '1957__60__64': 0.35, '58__67__69': 0.15})",no_time,0,0.0,0.0,0.0
28.15,1984__19__23###last June__75__84,bbc_20130322_1150,"the last british climbing member of the 1953 team , mike westmacott , died last june .","The last British climbing member of the 1953 team , Mike Westmacott , died last June .",19,1,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'last june__75__84': 16, '1984__19__23': 10})",26,2,20,0.670435337189397,"Counter({'last june__75__84': 0.810815517829018, '1984__19__23': 0.5111948367107235})",0.6599840506298432,"Counter({'last june__75__84': 0.8, '1984__19__23': 0.5})",1984__19__23,10,0.5111948367107235,0.5,0.0
28.15,1984__19__23###last June__75__84,bbc_20130322_1150,"the last british climbing member of the 1953 team , mike westmacott , died last june .","The last British climbing member of the 1953 team , Mike Westmacott , died last June .",19,1,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'last june__75__84': 16, '1984__19__23': 10})",26,2,20,0.670435337189397,"Counter({'last june__75__84': 0.810815517829018, '1984__19__23': 0.5111948367107235})",0.6599840506298432,"Counter({'last june__75__84': 0.8, '1984__19__23': 0.5})",last june__75__84,16,0.810815517829018,0.8,1.0
28.15,1984__19__23###last June__75__84,bbc_20130322_1150,"the last british climbing member of the 1953 team , mike westmacott , died last june .","The last British climbing member of the 1953 team , Mike Westmacott , died last June .",19,1,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'last june__75__84': 16, '1984__19__23': 10})",26,2,20,0.670435337189397,"Counter({'last june__75__84': 0.810815517829018, '1984__19__23': 0.5111948367107235})",0.6599840506298432,"Counter({'last june__75__84': 0.8, '1984__19__23': 0.5})",no_time,0,0.0,0.0,0.0
26.65,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'100 days__106__114': 15, '99th day__142__150': 13, '1995__23__27': 12, 'the 99th day__138__150': 10, 'day__147__150': 8, '100__106__109': 3})",61,6,20,0.5428890858800094,"Counter({'100 days__106__114': 0.7650865284605035, '99th day__142__150': 0.676455034917281, '1995__23__27': 0.6342459824121385, 'the 99th day__138__150': 0.5108635247181179, 'day__147__150': 0.40391095919361364, '100__106__109': 0.1583775175648775})",0.5209552369235315,"Counter({'100 days__106__114': 0.75, '99th day__142__150': 0.65, '1995__23__27': 0.6, 'the 99th day__138__150': 0.5, 'day__147__150': 0.4, '100__106__109': 0.15})",1995__23__27,12,0.6342459824121385,0.6,1.0
26.65,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'100 days__106__114': 15, '99th day__142__150': 13, '1995__23__27': 12, 'the 99th day__138__150': 10, 'day__147__150': 8, '100__106__109': 3})",61,6,20,0.5428890858800094,"Counter({'100 days__106__114': 0.7650865284605035, '99th day__142__150': 0.676455034917281, '1995__23__27': 0.6342459824121385, 'the 99th day__138__150': 0.5108635247181179, 'day__147__150': 0.40391095919361364, '100__106__109': 0.1583775175648775})",0.5209552369235315,"Counter({'100 days__106__114': 0.75, '99th day__142__150': 0.65, '1995__23__27': 0.6, 'the 99th day__138__150': 0.5, 'day__147__150': 0.4, '100__106__109': 0.15})",100 days__106__114,15,0.7650865284605035,0.75,1.0
26.65,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'100 days__106__114': 15, '99th day__142__150': 13, '1995__23__27': 12, 'the 99th day__138__150': 10, 'day__147__150': 8, '100__106__109': 3})",61,6,20,0.5428890858800094,"Counter({'100 days__106__114': 0.7650865284605035, '99th day__142__150': 0.676455034917281, '1995__23__27': 0.6342459824121385, 'the 99th day__138__150': 0.5108635247181179, 'day__147__150': 0.40391095919361364, '100__106__109': 0.1583775175648775})",0.5209552369235315,"Counter({'100 days__106__114': 0.75, '99th day__142__150': 0.65, '1995__23__27': 0.6, 'the 99th day__138__150': 0.5, 'day__147__150': 0.4, '100__106__109': 0.15})",the 99th day__138__150,10,0.5108635247181179,0.5,1.0
26.65,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'100 days__106__114': 15, '99th day__142__150': 13, '1995__23__27': 12, 'the 99th day__138__150': 10, 'day__147__150': 8, '100__106__109': 3})",61,6,20,0.5428890858800094,"Counter({'100 days__106__114': 0.7650865284605035, '99th day__142__150': 0.676455034917281, '1995__23__27': 0.6342459824121385, 'the 99th day__138__150': 0.5108635247181179, 'day__147__150': 0.40391095919361364, '100__106__109': 0.1583775175648775})",0.5209552369235315,"Counter({'100 days__106__114': 0.75, '99th day__142__150': 0.65, '1995__23__27': 0.6, 'the 99th day__138__150': 0.5, 'day__147__150': 0.4, '100__106__109': 0.15})",day__147__150,8,0.4039109591936136,0.4,0.0
26.65,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'100 days__106__114': 15, '99th day__142__150': 13, '1995__23__27': 12, 'the 99th day__138__150': 10, 'day__147__150': 8, '100__106__109': 3})",61,6,20,0.5428890858800094,"Counter({'100 days__106__114': 0.7650865284605035, '99th day__142__150': 0.676455034917281, '1995__23__27': 0.6342459824121385, 'the 99th day__138__150': 0.5108635247181179, 'day__147__150': 0.40391095919361364, '100__106__109': 0.1583775175648775})",0.5209552369235315,"Counter({'100 days__106__114': 0.75, '99th day__142__150': 0.65, '1995__23__27': 0.6, 'the 99th day__138__150': 0.5, 'day__147__150': 0.4, '100__106__109': 0.15})",99th day__142__150,13,0.676455034917281,0.65,0.0
26.65,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'100 days__106__114': 15, '99th day__142__150': 13, '1995__23__27': 12, 'the 99th day__138__150': 10, 'day__147__150': 8, '100__106__109': 3})",61,6,20,0.5428890858800094,"Counter({'100 days__106__114': 0.7650865284605035, '99th day__142__150': 0.676455034917281, '1995__23__27': 0.6342459824121385, 'the 99th day__138__150': 0.5108635247181179, 'day__147__150': 0.40391095919361364, '100__106__109': 0.1583775175648775})",0.5209552369235315,"Counter({'100 days__106__114': 0.75, '99th day__142__150': 0.65, '1995__23__27': 0.6, 'the 99th day__138__150': 0.5, 'day__147__150': 0.4, '100__106__109': 0.15})",100__106__109,3,0.1583775175648775,0.15,0.0
26.65,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'100 days__106__114': 15, '99th day__142__150': 13, '1995__23__27': 12, 'the 99th day__138__150': 10, 'day__147__150': 8, '100__106__109': 3})",61,6,20,0.5428890858800094,"Counter({'100 days__106__114': 0.7650865284605035, '99th day__142__150': 0.676455034917281, '1995__23__27': 0.6342459824121385, 'the 99th day__138__150': 0.5108635247181179, 'day__147__150': 0.40391095919361364, '100__106__109': 0.1583775175648775})",0.5209552369235315,"Counter({'100 days__106__114': 0.75, '99th day__142__150': 0.65, '1995__23__27': 0.6, 'the 99th day__138__150': 0.5, 'day__147__150': 0.4, '100__106__109': 0.15})",no_time,0,0.0,0.0,0.0
23.4,2003__25__29###2003 .__25__31,bbc_20130322_332,it invested in tnk-bp in 2003 .,It invested in TNK-BP in 2003 .,3,1,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'2003__25__29': 20, '2003 .__25__31': 6})",26,2,20,0.8680710971692592,"Counter({'2003__25__29': 1.0, '2003 .__25__31': 0.30952063185470696})",0.8705103664193172,"Counter({'2003__25__29': 1.0, '2003 .__25__31': 0.3})",2003__25__29,20,1.0,1.0,1.0
23.4,2003__25__29###2003 .__25__31,bbc_20130322_332,it invested in tnk-bp in 2003 .,It invested in TNK-BP in 2003 .,3,1,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'2003__25__29': 20, '2003 .__25__31': 6})",26,2,20,0.8680710971692592,"Counter({'2003__25__29': 1.0, '2003 .__25__31': 0.30952063185470696})",0.8705103664193172,"Counter({'2003__25__29': 1.0, '2003 .__25__31': 0.3})",2003 .__25__31,6,0.30952063185470696,0.3,0.0
23.4,2003__25__29###2003 .__25__31,bbc_20130322_332,it invested in tnk-bp in 2003 .,It invested in TNK-BP in 2003 .,3,1,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'2003__25__29': 20, '2003 .__25__31': 6})",26,2,20,0.8680710971692592,"Counter({'2003__25__29': 1.0, '2003 .__25__31': 0.30952063185470696})",0.8705103664193172,"Counter({'2003__25__29': 1.0, '2003 .__25__31': 0.3})",no_time,0,0.0,0.0,0.0
22.65,2003__6__10,bbc_20130322_332,"`` in 2003 bp invested around $ 8bn in cash , shares and assets in the formation of tnk-bp , '' the oil giant said .","`` In 2003 BP invested around $ 8bn in cash , shares and assets in the formation of TNK-BP , '' the oil giant said .",7,1,../../data/pilot_crowd_data/raw_data/f1328291,Counter({'2003__6__10': 20}),20,1,20,1.0,Counter({'2003__6__10': 1.0}),1.0,Counter({'2003__6__10': 1.0}),2003__6__10,20,1.0,1.0,1.0
22.65,2003__6__10,bbc_20130322_332,"`` in 2003 bp invested around $ 8bn in cash , shares and assets in the formation of tnk-bp , '' the oil giant said .","`` In 2003 BP invested around $ 8bn in cash , shares and assets in the formation of TNK-BP , '' the oil giant said .",7,1,../../data/pilot_crowd_data/raw_data/f1328291,Counter({'2003__6__10': 20}),20,1,20,1.0,Counter({'2003__6__10': 1.0}),1.0,Counter({'2003__6__10': 1.0}),no_time,0,0.0,0.0,0.0
38.45,2005__132__136,bbc_20130322_1150,"dr lewis-jones , the former curator at the scott polar research institute at the university of cambridge , who first met mr lowe in 2005 , called him a `` hero '' .","Dr Lewis-Jones , the former curator at the Scott Polar Research Institute at the University of Cambridge , who first met Mr Lowe in 2005 , called him a `` hero '' .",13,1,../../data/pilot_crowd_data/raw_data/f1328291,Counter({'2005__132__136': 20}),20,1,20,1.0,Counter({'2005__132__136': 1.0}),1.0,Counter({'2005__132__136': 1.0}),2005__132__136,20,1.0,1.0,1.0
38.45,2005__132__136,bbc_20130322_1150,"dr lewis-jones , the former curator at the scott polar research institute at the university of cambridge , who first met mr lowe in 2005 , called him a `` hero '' .","Dr Lewis-Jones , the former curator at the Scott Polar Research Institute at the University of Cambridge , who first met Mr Lowe in 2005 , called him a `` hero '' .",13,1,../../data/pilot_crowd_data/raw_data/f1328291,Counter({'2005__132__136': 20}),20,1,20,1.0,Counter({'2005__132__136': 1.0}),1.0,Counter({'2005__132__136': 1.0}),no_time,0,0.0,0.0,0.0
24.35,2005__132__136###former__21__27,bbc_20130322_1150,"`` i do n't often use that word but then it is not very often that you get to meet one , '' he said .","`` I do n't often use that word but then it is not very often that you get to meet one , '' he said .",14,0,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'2005__132__136': 9, 'no_time': 9, 'former__21__27': 4})",22,3,20,0.383039036611036,"Counter({'no_time': 0.4673219155116291, '2005__132__136': 0.4413106368894519, 'former__21__27': 0.20796996905258314})",0.3775153792703044,"Counter({'2005__132__136': 0.45, 'no_time': 0.45, 'former__21__27': 0.2})",2005__132__136,9,0.4413106368894519,0.45,0.0
24.35,2005__132__136###former__21__27,bbc_20130322_1150,"`` i do n't often use that word but then it is not very often that you get to meet one , '' he said .","`` I do n't often use that word but then it is not very often that you get to meet one , '' he said .",14,0,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'2005__132__136': 9, 'no_time': 9, 'former__21__27': 4})",22,3,20,0.383039036611036,"Counter({'no_time': 0.4673219155116291, '2005__132__136': 0.4413106368894519, 'former__21__27': 0.20796996905258314})",0.3775153792703044,"Counter({'2005__132__136': 0.45, 'no_time': 0.45, 'former__21__27': 0.2})",former__21__27,4,0.20796996905258314,0.2,0.0
24.35,2005__132__136###former__21__27,bbc_20130322_1150,"`` i do n't often use that word but then it is not very often that you get to meet one , '' he said .","`` I do n't often use that word but then it is not very often that you get to meet one , '' he said .",14,0,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'2005__132__136': 9, 'no_time': 9, 'former__21__27': 4})",22,3,20,0.383039036611036,"Counter({'no_time': 0.4673219155116291, '2005__132__136': 0.4413106368894519, 'former__21__27': 0.20796996905258314})",0.3775153792703044,"Counter({'2005__132__136': 0.45, 'no_time': 0.45, 'former__21__27': 0.2})",no_time,9,0.4673219155116291,0.45,0.0
24.6,2007__212__216###once__108__112###2007 .__212__218,nyt_20130321_cyprus,"a hasty expulsion from the euro zone would make the savings of the cypriot people all the more evanescent , once they are converted back into cypriot pounds , the currency cyprus used before adopting the euro in 2007 .","A hasty expulsion from the euro zone would make the savings of the Cypriot people all the more evanescent , once they are converted back into Cypriot pounds , the currency Cyprus used before adopting the euro in 2007 .",20,1,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'2007__212__216': 14, 'once__108__112': 8, '2007 .__212__218': 8})",30,3,20,0.5226272319357512,"Counter({'2007__212__216': 0.7266452103809024, '2007 .__212__218': 0.41910502225236074, 'once__108__112': 0.4176644502385367})",0.5000301228724825,"Counter({'2007__212__216': 0.7, 'once__108__112': 0.4, '2007 .__212__218': 0.4})",2007__212__216,14,0.7266452103809024,0.7,1.0
24.6,2007__212__216###once__108__112###2007 .__212__218,nyt_20130321_cyprus,"a hasty expulsion from the euro zone would make the savings of the cypriot people all the more evanescent , once they are converted back into cypriot pounds , the currency cyprus used before adopting the euro in 2007 .","A hasty expulsion from the euro zone would make the savings of the Cypriot people all the more evanescent , once they are converted back into Cypriot pounds , the currency Cyprus used before adopting the euro in 2007 .",20,1,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'2007__212__216': 14, 'once__108__112': 8, '2007 .__212__218': 8})",30,3,20,0.5226272319357512,"Counter({'2007__212__216': 0.7266452103809024, '2007 .__212__218': 0.41910502225236074, 'once__108__112': 0.4176644502385367})",0.5000301228724825,"Counter({'2007__212__216': 0.7, 'once__108__112': 0.4, '2007 .__212__218': 0.4})",once__108__112,8,0.4176644502385367,0.4,0.0
24.6,2007__212__216###once__108__112###2007 .__212__218,nyt_20130321_cyprus,"a hasty expulsion from the euro zone would make the savings of the cypriot people all the more evanescent , once they are converted back into cypriot pounds , the currency cyprus used before adopting the euro in 2007 .","A hasty expulsion from the euro zone would make the savings of the Cypriot people all the more evanescent , once they are converted back into Cypriot pounds , the currency Cyprus used before adopting the euro in 2007 .",20,1,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'2007__212__216': 14, 'once__108__112': 8, '2007 .__212__218': 8})",30,3,20,0.5226272319357512,"Counter({'2007__212__216': 0.7266452103809024, '2007 .__212__218': 0.41910502225236074, 'once__108__112': 0.4176644502385367})",0.5000301228724825,"Counter({'2007__212__216': 0.7, 'once__108__112': 0.4, '2007 .__212__218': 0.4})",2007 .__212__218,8,0.4191050222523608,0.4,0.0
24.6,2007__212__216###once__108__112###2007 .__212__218,nyt_20130321_cyprus,"a hasty expulsion from the euro zone would make the savings of the cypriot people all the more evanescent , once they are converted back into cypriot pounds , the currency cyprus used before adopting the euro in 2007 .","A hasty expulsion from the euro zone would make the savings of the Cypriot people all the more evanescent , once they are converted back into Cypriot pounds , the currency Cyprus used before adopting the euro in 2007 .",20,1,../../data/pilot_crowd_data/raw_data/f1328291,"Counter({'2007__212__216': 14, 'once__108__112': 8, '2007 .__212__218': 8})",30,3,20,0.5226272319357512,"Counter({'2007__212__216': 0.7266452103809024, '2007 .__212__218': 0.41910502225236074, 'once__108__112': 0.4176644502385367})",0.5000301228724825,"Counter({'2007__212__216': 0.7, 'once__108__112': 0.4, '2007 .__212__218': 0.4})",no_time,0,0.0,0.0,0.0
