duration,input.all_runs_times,input.doc_id,input.lowercase_sentence,input.sentence,input.sentence_id,input.time_expressions,job,output.selectedtags_desc,output.selectedtags_desc.annotations,output.selectedtags_desc.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,validated_time,no_of_annotations,validated_time_final_score,validated_time_initial_score,Experts
45.55,1957 - 58__60__69###1957__60__64###58__67__69,bbc_20130322_1150,"mr lowe also took part in the trans-antarctic expedition of 1957 - 58 , which made the first successful overland crossing of antarctica via the south pole .","Mr Lowe also took part in the trans-Antarctic expedition of 1957 - 58 , which made the first successful overland crossing of Antarctica via the South Pole .",4,2,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'1957 - 58__60__69': 17, '1957__60__64': 10, '58__67__69': 7})",34,3,20,0.6797995979452827,"Counter({'1957 - 58__60__69': 0.8950397257442377, '1957__60__64': 0.5006369200466896, '58__67__69': 0.3813478896056036})",0.6416774747533679,"Counter({'1957 - 58__60__69': 0.85, '1957__60__64': 0.5, '58__67__69': 0.35})",1957 - 58__60__69,17,0.8950397257442377,0.85,0.0
45.55,1957 - 58__60__69###1957__60__64###58__67__69,bbc_20130322_1150,"mr lowe also took part in the trans-antarctic expedition of 1957 - 58 , which made the first successful overland crossing of antarctica via the south pole .","Mr Lowe also took part in the trans-Antarctic expedition of 1957 - 58 , which made the first successful overland crossing of Antarctica via the South Pole .",4,2,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'1957 - 58__60__69': 17, '1957__60__64': 10, '58__67__69': 7})",34,3,20,0.6797995979452827,"Counter({'1957 - 58__60__69': 0.8950397257442377, '1957__60__64': 0.5006369200466896, '58__67__69': 0.3813478896056036})",0.6416774747533679,"Counter({'1957 - 58__60__69': 0.85, '1957__60__64': 0.5, '58__67__69': 0.35})",1957__60__64,10,0.5006369200466896,0.5,1.0
45.55,1957 - 58__60__69###1957__60__64###58__67__69,bbc_20130322_1150,"mr lowe also took part in the trans-antarctic expedition of 1957 - 58 , which made the first successful overland crossing of antarctica via the south pole .","Mr Lowe also took part in the trans-Antarctic expedition of 1957 - 58 , which made the first successful overland crossing of Antarctica via the South Pole .",4,2,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'1957 - 58__60__69': 17, '1957__60__64': 10, '58__67__69': 7})",34,3,20,0.6797995979452827,"Counter({'1957 - 58__60__69': 0.8950397257442377, '1957__60__64': 0.5006369200466896, '58__67__69': 0.3813478896056036})",0.6416774747533679,"Counter({'1957 - 58__60__69': 0.85, '1957__60__64': 0.5, '58__67__69': 0.35})",58__67__69,7,0.3813478896056036,0.35,1.0
45.55,1957 - 58__60__69###1957__60__64###58__67__69,bbc_20130322_1150,"mr lowe also took part in the trans-antarctic expedition of 1957 - 58 , which made the first successful overland crossing of antarctica via the south pole .","Mr Lowe also took part in the trans-Antarctic expedition of 1957 - 58 , which made the first successful overland crossing of Antarctica via the South Pole .",4,2,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'1957 - 58__60__69': 17, '1957__60__64': 10, '58__67__69': 7})",34,3,20,0.6797995979452827,"Counter({'1957 - 58__60__69': 0.8950397257442377, '1957__60__64': 0.5006369200466896, '58__67__69': 0.3813478896056036})",0.6416774747533679,"Counter({'1957 - 58__60__69': 0.85, '1957__60__64': 0.5, '58__67__69': 0.35})",no_time,0,0.0,0.0,0.0
34.85,1984__19__23###last June__75__84,bbc_20130322_1150,"the last british climbing member of the 1953 team , mike westmacott , died last june .","The last British climbing member of the 1953 team , Mike Westmacott , died last June .",19,1,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'last june__75__84': 20, '1984__19__23': 4})",24,2,20,0.8926456353020842,"Counter({'last june__75__84': 1.0, '1984__19__23': 0.2241958354944158})",0.9013412315575751,"Counter({'last june__75__84': 1.0, '1984__19__23': 0.2})",1984__19__23,4,0.2241958354944158,0.2,0.0
34.85,1984__19__23###last June__75__84,bbc_20130322_1150,"the last british climbing member of the 1953 team , mike westmacott , died last june .","The last British climbing member of the 1953 team , Mike Westmacott , died last June .",19,1,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'last june__75__84': 20, '1984__19__23': 4})",24,2,20,0.8926456353020842,"Counter({'last june__75__84': 1.0, '1984__19__23': 0.2241958354944158})",0.9013412315575751,"Counter({'last june__75__84': 1.0, '1984__19__23': 0.2})",last june__75__84,20,1.0,1.0,1.0
34.85,1984__19__23###last June__75__84,bbc_20130322_1150,"the last british climbing member of the 1953 team , mike westmacott , died last june .","The last British climbing member of the 1953 team , Mike Westmacott , died last June .",19,1,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'last june__75__84': 20, '1984__19__23': 4})",24,2,20,0.8926456353020842,"Counter({'last june__75__84': 1.0, '1984__19__23': 0.2241958354944158})",0.9013412315575751,"Counter({'last june__75__84': 1.0, '1984__19__23': 0.2})",no_time,0,0.0,0.0,0.0
85.15,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'1995__23__27': 17, '100 days__106__114': 16, 'the 99th day__138__150': 15, '99th day__142__150': 11, 'day__147__150': 10, '100__106__109': 5})",74,6,20,0.6734135302718596,"Counter({'1995__23__27': 0.8764907931828839, '100 days__106__114': 0.8196265044653316, 'the 99th day__138__150': 0.7602823864119845, '99th day__142__150': 0.5822001302893614, 'day__147__150': 0.5223165540487773, '100__106__109': 0.25387911851057393})",0.6510254980254673,"Counter({'1995__23__27': 0.85, '100 days__106__114': 0.8, 'the 99th day__138__150': 0.75, '99th day__142__150': 0.55, 'day__147__150': 0.5, '100__106__109': 0.25})",1995__23__27,17,0.8764907931828839,0.85,1.0
85.15,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'1995__23__27': 17, '100 days__106__114': 16, 'the 99th day__138__150': 15, '99th day__142__150': 11, 'day__147__150': 10, '100__106__109': 5})",74,6,20,0.6734135302718596,"Counter({'1995__23__27': 0.8764907931828839, '100 days__106__114': 0.8196265044653316, 'the 99th day__138__150': 0.7602823864119845, '99th day__142__150': 0.5822001302893614, 'day__147__150': 0.5223165540487773, '100__106__109': 0.25387911851057393})",0.6510254980254673,"Counter({'1995__23__27': 0.85, '100 days__106__114': 0.8, 'the 99th day__138__150': 0.75, '99th day__142__150': 0.55, 'day__147__150': 0.5, '100__106__109': 0.25})",100 days__106__114,16,0.8196265044653316,0.8,1.0
85.15,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'1995__23__27': 17, '100 days__106__114': 16, 'the 99th day__138__150': 15, '99th day__142__150': 11, 'day__147__150': 10, '100__106__109': 5})",74,6,20,0.6734135302718596,"Counter({'1995__23__27': 0.8764907931828839, '100 days__106__114': 0.8196265044653316, 'the 99th day__138__150': 0.7602823864119845, '99th day__142__150': 0.5822001302893614, 'day__147__150': 0.5223165540487773, '100__106__109': 0.25387911851057393})",0.6510254980254673,"Counter({'1995__23__27': 0.85, '100 days__106__114': 0.8, 'the 99th day__138__150': 0.75, '99th day__142__150': 0.55, 'day__147__150': 0.5, '100__106__109': 0.25})",the 99th day__138__150,15,0.7602823864119845,0.75,1.0
85.15,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'1995__23__27': 17, '100 days__106__114': 16, 'the 99th day__138__150': 15, '99th day__142__150': 11, 'day__147__150': 10, '100__106__109': 5})",74,6,20,0.6734135302718596,"Counter({'1995__23__27': 0.8764907931828839, '100 days__106__114': 0.8196265044653316, 'the 99th day__138__150': 0.7602823864119845, '99th day__142__150': 0.5822001302893614, 'day__147__150': 0.5223165540487773, '100__106__109': 0.25387911851057393})",0.6510254980254673,"Counter({'1995__23__27': 0.85, '100 days__106__114': 0.8, 'the 99th day__138__150': 0.75, '99th day__142__150': 0.55, 'day__147__150': 0.5, '100__106__109': 0.25})",day__147__150,10,0.5223165540487773,0.5,0.0
85.15,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'1995__23__27': 17, '100 days__106__114': 16, 'the 99th day__138__150': 15, '99th day__142__150': 11, 'day__147__150': 10, '100__106__109': 5})",74,6,20,0.6734135302718596,"Counter({'1995__23__27': 0.8764907931828839, '100 days__106__114': 0.8196265044653316, 'the 99th day__138__150': 0.7602823864119845, '99th day__142__150': 0.5822001302893614, 'day__147__150': 0.5223165540487773, '100__106__109': 0.25387911851057393})",0.6510254980254673,"Counter({'1995__23__27': 0.85, '100 days__106__114': 0.8, 'the 99th day__138__150': 0.75, '99th day__142__150': 0.55, 'day__147__150': 0.5, '100__106__109': 0.25})",99th day__142__150,11,0.5822001302893614,0.55,0.0
85.15,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'1995__23__27': 17, '100 days__106__114': 16, 'the 99th day__138__150': 15, '99th day__142__150': 11, 'day__147__150': 10, '100__106__109': 5})",74,6,20,0.6734135302718596,"Counter({'1995__23__27': 0.8764907931828839, '100 days__106__114': 0.8196265044653316, 'the 99th day__138__150': 0.7602823864119845, '99th day__142__150': 0.5822001302893614, 'day__147__150': 0.5223165540487773, '100__106__109': 0.25387911851057393})",0.6510254980254673,"Counter({'1995__23__27': 0.85, '100 days__106__114': 0.8, 'the 99th day__138__150': 0.75, '99th day__142__150': 0.55, 'day__147__150': 0.5, '100__106__109': 0.25})",100__106__109,5,0.25387911851057393,0.25,0.0
85.15,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'1995__23__27': 17, '100 days__106__114': 16, 'the 99th day__138__150': 15, '99th day__142__150': 11, 'day__147__150': 10, '100__106__109': 5})",74,6,20,0.6734135302718596,"Counter({'1995__23__27': 0.8764907931828839, '100 days__106__114': 0.8196265044653316, 'the 99th day__138__150': 0.7602823864119845, '99th day__142__150': 0.5822001302893614, 'day__147__150': 0.5223165540487773, '100__106__109': 0.25387911851057393})",0.6510254980254673,"Counter({'1995__23__27': 0.85, '100 days__106__114': 0.8, 'the 99th day__138__150': 0.75, '99th day__142__150': 0.55, 'day__147__150': 0.5, '100__106__109': 0.25})",no_time,0,0.0,0.0,0.0
40.2,2003__25__29###2003 .__25__31,bbc_20130322_332,it invested in tnk-bp in 2003 .,It invested in TNK-BP in 2003 .,3,1,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'2003__25__29': 17, '2003 .__25__31': 10})",27,2,20,0.7440506962078804,"Counter({'2003__25__29': 0.8984142017651319, '2003 .__25__31': 0.4920509279231888})",0.7018248267788214,"Counter({'2003__25__29': 0.85, '2003 .__25__31': 0.5})",2003__25__29,17,0.8984142017651319,0.85,1.0
40.2,2003__25__29###2003 .__25__31,bbc_20130322_332,it invested in tnk-bp in 2003 .,It invested in TNK-BP in 2003 .,3,1,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'2003__25__29': 17, '2003 .__25__31': 10})",27,2,20,0.7440506962078804,"Counter({'2003__25__29': 0.8984142017651319, '2003 .__25__31': 0.4920509279231888})",0.7018248267788214,"Counter({'2003__25__29': 0.85, '2003 .__25__31': 0.5})",2003 .__25__31,10,0.4920509279231888,0.5,0.0
40.2,2003__25__29###2003 .__25__31,bbc_20130322_332,it invested in tnk-bp in 2003 .,It invested in TNK-BP in 2003 .,3,1,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'2003__25__29': 17, '2003 .__25__31': 10})",27,2,20,0.7440506962078804,"Counter({'2003__25__29': 0.8984142017651319, '2003 .__25__31': 0.4920509279231888})",0.7018248267788214,"Counter({'2003__25__29': 0.85, '2003 .__25__31': 0.5})",no_time,0,0.0,0.0,0.0
24.85,2003__6__10,bbc_20130322_332,"`` in 2003 bp invested around $ 8bn in cash , shares and assets in the formation of tnk-bp , '' the oil giant said .","`` In 2003 BP invested around $ 8bn in cash , shares and assets in the formation of TNK-BP , '' the oil giant said .",7,1,../../data/pilot_crowd_data/raw_data/f1328282,Counter({'2003__6__10': 20}),20,1,20,1.0,Counter({'2003__6__10': 1.0}),1.0,Counter({'2003__6__10': 1.0}),2003__6__10,20,1.0,1.0,1.0
24.85,2003__6__10,bbc_20130322_332,"`` in 2003 bp invested around $ 8bn in cash , shares and assets in the formation of tnk-bp , '' the oil giant said .","`` In 2003 BP invested around $ 8bn in cash , shares and assets in the formation of TNK-BP , '' the oil giant said .",7,1,../../data/pilot_crowd_data/raw_data/f1328282,Counter({'2003__6__10': 20}),20,1,20,1.0,Counter({'2003__6__10': 1.0}),1.0,Counter({'2003__6__10': 1.0}),no_time,0,0.0,0.0,0.0
37.65,2005__132__136,bbc_20130322_1150,"dr lewis-jones , the former curator at the scott polar research institute at the university of cambridge , who first met mr lowe in 2005 , called him a `` hero '' .","Dr Lewis-Jones , the former curator at the Scott Polar Research Institute at the University of Cambridge , who first met Mr Lowe in 2005 , called him a `` hero '' .",13,1,../../data/pilot_crowd_data/raw_data/f1328282,Counter({'2005__132__136': 20}),20,1,20,1.0,Counter({'2005__132__136': 1.0}),1.0,Counter({'2005__132__136': 1.0}),2005__132__136,20,1.0,1.0,1.0
37.65,2005__132__136,bbc_20130322_1150,"dr lewis-jones , the former curator at the scott polar research institute at the university of cambridge , who first met mr lowe in 2005 , called him a `` hero '' .","Dr Lewis-Jones , the former curator at the Scott Polar Research Institute at the University of Cambridge , who first met Mr Lowe in 2005 , called him a `` hero '' .",13,1,../../data/pilot_crowd_data/raw_data/f1328282,Counter({'2005__132__136': 20}),20,1,20,1.0,Counter({'2005__132__136': 1.0}),1.0,Counter({'2005__132__136': 1.0}),no_time,0,0.0,0.0,0.0
41.15,2005__132__136###former__21__27,bbc_20130322_1150,"`` i do n't often use that word but then it is not very often that you get to meet one , '' he said .","`` I do n't often use that word but then it is not very often that you get to meet one , '' he said .",14,0,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'former__21__27': 10, 'no_time': 9, '2005__132__136': 8})",27,3,20,0.4252909567192127,"Counter({'former__21__27': 0.5189409974192639, '2005__132__136': 0.43806970336005446, 'no_time': 0.42937869437067694})",0.41999468354328057,"Counter({'former__21__27': 0.5, 'no_time': 0.45, '2005__132__136': 0.4})",2005__132__136,8,0.4380697033600545,0.4,0.0
41.15,2005__132__136###former__21__27,bbc_20130322_1150,"`` i do n't often use that word but then it is not very often that you get to meet one , '' he said .","`` I do n't often use that word but then it is not very often that you get to meet one , '' he said .",14,0,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'former__21__27': 10, 'no_time': 9, '2005__132__136': 8})",27,3,20,0.4252909567192127,"Counter({'former__21__27': 0.5189409974192639, '2005__132__136': 0.43806970336005446, 'no_time': 0.42937869437067694})",0.41999468354328057,"Counter({'former__21__27': 0.5, 'no_time': 0.45, '2005__132__136': 0.4})",former__21__27,10,0.5189409974192639,0.5,0.0
41.15,2005__132__136###former__21__27,bbc_20130322_1150,"`` i do n't often use that word but then it is not very often that you get to meet one , '' he said .","`` I do n't often use that word but then it is not very often that you get to meet one , '' he said .",14,0,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'former__21__27': 10, 'no_time': 9, '2005__132__136': 8})",27,3,20,0.4252909567192127,"Counter({'former__21__27': 0.5189409974192639, '2005__132__136': 0.43806970336005446, 'no_time': 0.42937869437067694})",0.41999468354328057,"Counter({'former__21__27': 0.5, 'no_time': 0.45, '2005__132__136': 0.4})",no_time,9,0.42937869437067694,0.45,0.0
25.25,2007__212__216###once__108__112###2007 .__212__218,nyt_20130321_cyprus,"a hasty expulsion from the euro zone would make the savings of the cypriot people all the more evanescent , once they are converted back into cypriot pounds , the currency cyprus used before adopting the euro in 2007 .","A hasty expulsion from the euro zone would make the savings of the Cypriot people all the more evanescent , once they are converted back into Cypriot pounds , the currency Cyprus used before adopting the euro in 2007 .",20,1,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'2007 .__212__218': 15, '2007__212__216': 13, 'once__108__112': 13})",41,3,20,0.6798540933068606,"Counter({'2007 .__212__218': 0.7788141044050858, '2007__212__216': 0.7251514591644482, 'once__108__112': 0.6585010967405214})",0.6402201056961729,"Counter({'2007 .__212__218': 0.75, '2007__212__216': 0.65, 'once__108__112': 0.65})",2007__212__216,13,0.7251514591644482,0.65,1.0
25.25,2007__212__216###once__108__112###2007 .__212__218,nyt_20130321_cyprus,"a hasty expulsion from the euro zone would make the savings of the cypriot people all the more evanescent , once they are converted back into cypriot pounds , the currency cyprus used before adopting the euro in 2007 .","A hasty expulsion from the euro zone would make the savings of the Cypriot people all the more evanescent , once they are converted back into Cypriot pounds , the currency Cyprus used before adopting the euro in 2007 .",20,1,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'2007 .__212__218': 15, '2007__212__216': 13, 'once__108__112': 13})",41,3,20,0.6798540933068606,"Counter({'2007 .__212__218': 0.7788141044050858, '2007__212__216': 0.7251514591644482, 'once__108__112': 0.6585010967405214})",0.6402201056961729,"Counter({'2007 .__212__218': 0.75, '2007__212__216': 0.65, 'once__108__112': 0.65})",once__108__112,13,0.6585010967405214,0.65,0.0
25.25,2007__212__216###once__108__112###2007 .__212__218,nyt_20130321_cyprus,"a hasty expulsion from the euro zone would make the savings of the cypriot people all the more evanescent , once they are converted back into cypriot pounds , the currency cyprus used before adopting the euro in 2007 .","A hasty expulsion from the euro zone would make the savings of the Cypriot people all the more evanescent , once they are converted back into Cypriot pounds , the currency Cyprus used before adopting the euro in 2007 .",20,1,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'2007 .__212__218': 15, '2007__212__216': 13, 'once__108__112': 13})",41,3,20,0.6798540933068606,"Counter({'2007 .__212__218': 0.7788141044050858, '2007__212__216': 0.7251514591644482, 'once__108__112': 0.6585010967405214})",0.6402201056961729,"Counter({'2007 .__212__218': 0.75, '2007__212__216': 0.65, 'once__108__112': 0.65})",2007 .__212__218,15,0.7788141044050858,0.75,0.0
25.25,2007__212__216###once__108__112###2007 .__212__218,nyt_20130321_cyprus,"a hasty expulsion from the euro zone would make the savings of the cypriot people all the more evanescent , once they are converted back into cypriot pounds , the currency cyprus used before adopting the euro in 2007 .","A hasty expulsion from the euro zone would make the savings of the Cypriot people all the more evanescent , once they are converted back into Cypriot pounds , the currency Cyprus used before adopting the euro in 2007 .",20,1,../../data/pilot_crowd_data/raw_data/f1328282,"Counter({'2007 .__212__218': 15, '2007__212__216': 13, 'once__108__112': 13})",41,3,20,0.6798540933068606,"Counter({'2007 .__212__218': 0.7788141044050858, '2007__212__216': 0.7251514591644482, 'once__108__112': 0.6585010967405214})",0.6402201056961729,"Counter({'2007 .__212__218': 0.75, '2007__212__216': 0.65, 'once__108__112': 0.65})",no_time,0,0.0,0.0,0.0
