duration,input.all_possible_pgsm_events,input.doc_id,input.lowercase_sentence,input.sentence,input.sentence_id,job,output.selectedtags_desc,output.selectedtags_desc.annotations,output.selectedtags_desc.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,validated_event,no_of_annotations,validated_event_final_score,validated_event_initial_score,Experts
58.1,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,../../data/pilot_crowd_data/raw_data/f1330064_allpossibleevents_motivation&highlight,"Counter({'filing__94__100': 15, 'arrested__13__21': 14, 'conspiracy__79__89': 14, 'charges__50__57': 12, 'report__109__115': 12, 'fraud__71__76': 11, 'state__0__5': 6, 'on__47__49': 4, 'in__31__33': 3})",91,9,20,0.6115247114379749,"Counter({'filing__94__100': 0.8219729485911659, 'arrested__13__21': 0.7687340265555072, 'conspiracy__79__89': 0.744283095666091, 'charges__50__57': 0.6435357664202266, 'fraud__71__76': 0.6167299400497526, 'report__109__115': 0.6165792333135103, 'state__0__5': 0.31128643662865285, 'on__47__49': 0.25252327587132906, 'in__31__33': 0.19321856631406592})",0.5610649767896954,"Counter({'filing__94__100': 0.75, 'arrested__13__21': 0.7, 'conspiracy__79__89': 0.7, 'charges__50__57': 0.6, 'report__109__115': 0.6, 'fraud__71__76': 0.55, 'state__0__5': 0.3, 'on__47__49': 0.2, 'in__31__33': 0.15})",charges__50__57,12,0.6435357664202266,0.6,0.0
58.1,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,../../data/pilot_crowd_data/raw_data/f1330064_allpossibleevents_motivation&highlight,"Counter({'filing__94__100': 15, 'arrested__13__21': 14, 'conspiracy__79__89': 14, 'charges__50__57': 12, 'report__109__115': 12, 'fraud__71__76': 11, 'state__0__5': 6, 'on__47__49': 4, 'in__31__33': 3})",91,9,20,0.6115247114379749,"Counter({'filing__94__100': 0.8219729485911659, 'arrested__13__21': 0.7687340265555072, 'conspiracy__79__89': 0.744283095666091, 'charges__50__57': 0.6435357664202266, 'fraud__71__76': 0.6167299400497526, 'report__109__115': 0.6165792333135103, 'state__0__5': 0.31128643662865285, 'on__47__49': 0.25252327587132906, 'in__31__33': 0.19321856631406592})",0.5610649767896954,"Counter({'filing__94__100': 0.75, 'arrested__13__21': 0.7, 'conspiracy__79__89': 0.7, 'charges__50__57': 0.6, 'report__109__115': 0.6, 'fraud__71__76': 0.55, 'state__0__5': 0.3, 'on__47__49': 0.2, 'in__31__33': 0.15})",report__109__115,12,0.6165792333135103,0.6,0.0
58.1,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,../../data/pilot_crowd_data/raw_data/f1330064_allpossibleevents_motivation&highlight,"Counter({'filing__94__100': 15, 'arrested__13__21': 14, 'conspiracy__79__89': 14, 'charges__50__57': 12, 'report__109__115': 12, 'fraud__71__76': 11, 'state__0__5': 6, 'on__47__49': 4, 'in__31__33': 3})",91,9,20,0.6115247114379749,"Counter({'filing__94__100': 0.8219729485911659, 'arrested__13__21': 0.7687340265555072, 'conspiracy__79__89': 0.744283095666091, 'charges__50__57': 0.6435357664202266, 'fraud__71__76': 0.6167299400497526, 'report__109__115': 0.6165792333135103, 'state__0__5': 0.31128643662865285, 'on__47__49': 0.25252327587132906, 'in__31__33': 0.19321856631406592})",0.5610649767896954,"Counter({'filing__94__100': 0.75, 'arrested__13__21': 0.7, 'conspiracy__79__89': 0.7, 'charges__50__57': 0.6, 'report__109__115': 0.6, 'fraud__71__76': 0.55, 'state__0__5': 0.3, 'on__47__49': 0.2, 'in__31__33': 0.15})",in__31__33,3,0.19321856631406592,0.15,0.0
58.1,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,../../data/pilot_crowd_data/raw_data/f1330064_allpossibleevents_motivation&highlight,"Counter({'filing__94__100': 15, 'arrested__13__21': 14, 'conspiracy__79__89': 14, 'charges__50__57': 12, 'report__109__115': 12, 'fraud__71__76': 11, 'state__0__5': 6, 'on__47__49': 4, 'in__31__33': 3})",91,9,20,0.6115247114379749,"Counter({'filing__94__100': 0.8219729485911659, 'arrested__13__21': 0.7687340265555072, 'conspiracy__79__89': 0.744283095666091, 'charges__50__57': 0.6435357664202266, 'fraud__71__76': 0.6167299400497526, 'report__109__115': 0.6165792333135103, 'state__0__5': 0.31128643662865285, 'on__47__49': 0.25252327587132906, 'in__31__33': 0.19321856631406592})",0.5610649767896954,"Counter({'filing__94__100': 0.75, 'arrested__13__21': 0.7, 'conspiracy__79__89': 0.7, 'charges__50__57': 0.6, 'report__109__115': 0.6, 'fraud__71__76': 0.55, 'state__0__5': 0.3, 'on__47__49': 0.2, 'in__31__33': 0.15})",on__47__49,4,0.25252327587132906,0.2,0.0
58.1,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,../../data/pilot_crowd_data/raw_data/f1330064_allpossibleevents_motivation&highlight,"Counter({'filing__94__100': 15, 'arrested__13__21': 14, 'conspiracy__79__89': 14, 'charges__50__57': 12, 'report__109__115': 12, 'fraud__71__76': 11, 'state__0__5': 6, 'on__47__49': 4, 'in__31__33': 3})",91,9,20,0.6115247114379749,"Counter({'filing__94__100': 0.8219729485911659, 'arrested__13__21': 0.7687340265555072, 'conspiracy__79__89': 0.744283095666091, 'charges__50__57': 0.6435357664202266, 'fraud__71__76': 0.6167299400497526, 'report__109__115': 0.6165792333135103, 'state__0__5': 0.31128643662865285, 'on__47__49': 0.25252327587132906, 'in__31__33': 0.19321856631406592})",0.5610649767896954,"Counter({'filing__94__100': 0.75, 'arrested__13__21': 0.7, 'conspiracy__79__89': 0.7, 'charges__50__57': 0.6, 'report__109__115': 0.6, 'fraud__71__76': 0.55, 'state__0__5': 0.3, 'on__47__49': 0.2, 'in__31__33': 0.15})",fraud__71__76,11,0.6167299400497526,0.55,0.0
58.1,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,../../data/pilot_crowd_data/raw_data/f1330064_allpossibleevents_motivation&highlight,"Counter({'filing__94__100': 15, 'arrested__13__21': 14, 'conspiracy__79__89': 14, 'charges__50__57': 12, 'report__109__115': 12, 'fraud__71__76': 11, 'state__0__5': 6, 'on__47__49': 4, 'in__31__33': 3})",91,9,20,0.6115247114379749,"Counter({'filing__94__100': 0.8219729485911659, 'arrested__13__21': 0.7687340265555072, 'conspiracy__79__89': 0.744283095666091, 'charges__50__57': 0.6435357664202266, 'fraud__71__76': 0.6167299400497526, 'report__109__115': 0.6165792333135103, 'state__0__5': 0.31128643662865285, 'on__47__49': 0.25252327587132906, 'in__31__33': 0.19321856631406592})",0.5610649767896954,"Counter({'filing__94__100': 0.75, 'arrested__13__21': 0.7, 'conspiracy__79__89': 0.7, 'charges__50__57': 0.6, 'report__109__115': 0.6, 'fraud__71__76': 0.55, 'state__0__5': 0.3, 'on__47__49': 0.2, 'in__31__33': 0.15})",state__0__5,6,0.31128643662865285,0.3,0.0
58.1,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57###report__109__115###in__31__33###on__47__49###fraud__71__76###state__0__5,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,../../data/pilot_crowd_data/raw_data/f1330064_allpossibleevents_motivation&highlight,"Counter({'filing__94__100': 15, 'arrested__13__21': 14, 'conspiracy__79__89': 14, 'charges__50__57': 12, 'report__109__115': 12, 'fraud__71__76': 11, 'state__0__5': 6, 'on__47__49': 4, 'in__31__33': 3})",91,9,20,0.6115247114379749,"Counter({'filing__94__100': 0.8219729485911659, 'arrested__13__21': 0.7687340265555072, 'conspiracy__79__89': 0.744283095666091, 'charges__50__57': 0.6435357664202266, 'fraud__71__76': 0.6167299400497526, 'report__109__115': 0.6165792333135103, 'state__0__5': 0.31128643662865285, 'on__47__49': 0.25252327587132906, 'in__31__33': 0.19321856631406592})",0.5610649767896954,"Counter({'filing__94__100': 0.75, 'arrested__13__21': 0.7, 'conspiracy__79__89': 0.7, 'charges__50__57': 0.6, 'report__109__115': 0.6, 'fraud__71__76': 0.55, 'state__0__5': 0.3, 'on__47__49': 0.2, 'in__31__33': 0.15})",no_event,0,0.0,0.0,0.0
60.2,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179###in__73__75###in__111__113###for__85__88###jail__114__118###on__13__15###exchange__76__84,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1330064_allpossibleevents_motivation&highlight,"Counter({'plead__35__40': 15, 'agreed__25__31': 13, 'said__180__184': 13, 'sentence__91__99': 13, 'charge__66__72': 11, 'exchange__76__84': 9, 'jail__114__118': 6, 'office__173__179': 5, 'in__73__75': 4, 'in__111__113': 3, 'for__85__88': 3, 'on__13__15': 2})",97,12,20,0.5457124176673357,"Counter({'plead__35__40': 0.7995895290512111, 'agreed__25__31': 0.7272653647739201, 'said__180__184': 0.700759082595722, 'sentence__91__99': 0.6640702708605631, 'charge__66__72': 0.6299414909516108, 'exchange__76__84': 0.5014364658349452, 'jail__114__118': 0.31039419053665457, 'in__73__75': 0.24585057948102637, 'office__173__179': 0.24503080805455318, 'in__111__113': 0.19321856631406592, 'for__85__88': 0.18516960112917374, 'on__13__15': 0.12586489157191066})",0.5029549324192557,"Counter({'plead__35__40': 0.75, 'agreed__25__31': 0.65, 'said__180__184': 0.65, 'sentence__91__99': 0.65, 'charge__66__72': 0.55, 'exchange__76__84': 0.45, 'jail__114__118': 0.3, 'office__173__179': 0.25, 'in__73__75': 0.2, 'in__111__113': 0.15, 'for__85__88': 0.15, 'on__13__15': 0.1})",agreed__25__31,13,0.7272653647739201,0.65,1.0
60.2,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179###in__73__75###in__111__113###for__85__88###jail__114__118###on__13__15###exchange__76__84,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1330064_allpossibleevents_motivation&highlight,"Counter({'plead__35__40': 15, 'agreed__25__31': 13, 'said__180__184': 13, 'sentence__91__99': 13, 'charge__66__72': 11, 'exchange__76__84': 9, 'jail__114__118': 6, 'office__173__179': 5, 'in__73__75': 4, 'in__111__113': 3, 'for__85__88': 3, 'on__13__15': 2})",97,12,20,0.5457124176673357,"Counter({'plead__35__40': 0.7995895290512111, 'agreed__25__31': 0.7272653647739201, 'said__180__184': 0.700759082595722, 'sentence__91__99': 0.6640702708605631, 'charge__66__72': 0.6299414909516108, 'exchange__76__84': 0.5014364658349452, 'jail__114__118': 0.31039419053665457, 'in__73__75': 0.24585057948102637, 'office__173__179': 0.24503080805455318, 'in__111__113': 0.19321856631406592, 'for__85__88': 0.18516960112917374, 'on__13__15': 0.12586489157191066})",0.5029549324192557,"Counter({'plead__35__40': 0.75, 'agreed__25__31': 0.65, 'said__180__184': 0.65, 'sentence__91__99': 0.65, 'charge__66__72': 0.55, 'exchange__76__84': 0.45, 'jail__114__118': 0.3, 'office__173__179': 0.25, 'in__73__75': 0.2, 'in__111__113': 0.15, 'for__85__88': 0.15, 'on__13__15': 0.1})",plead__35__40,15,0.7995895290512111,0.75,1.0
60.2,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179###in__73__75###in__111__113###for__85__88###jail__114__118###on__13__15###exchange__76__84,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1330064_allpossibleevents_motivation&highlight,"Counter({'plead__35__40': 15, 'agreed__25__31': 13, 'said__180__184': 13, 'sentence__91__99': 13, 'charge__66__72': 11, 'exchange__76__84': 9, 'jail__114__118': 6, 'office__173__179': 5, 'in__73__75': 4, 'in__111__113': 3, 'for__85__88': 3, 'on__13__15': 2})",97,12,20,0.5457124176673357,"Counter({'plead__35__40': 0.7995895290512111, 'agreed__25__31': 0.7272653647739201, 'said__180__184': 0.700759082595722, 'sentence__91__99': 0.6640702708605631, 'charge__66__72': 0.6299414909516108, 'exchange__76__84': 0.5014364658349452, 'jail__114__118': 0.31039419053665457, 'in__73__75': 0.24585057948102637, 'office__173__179': 0.24503080805455318, 'in__111__113': 0.19321856631406592, 'for__85__88': 0.18516960112917374, 'on__13__15': 0.12586489157191066})",0.5029549324192557,"Counter({'plead__35__40': 0.75, 'agreed__25__31': 0.65, 'said__180__184': 0.65, 'sentence__91__99': 0.65, 'charge__66__72': 0.55, 'exchange__76__84': 0.45, 'jail__114__118': 0.3, 'office__173__179': 0.25, 'in__73__75': 0.2, 'in__111__113': 0.15, 'for__85__88': 0.15, 'on__13__15': 0.1})",said__180__184,13,0.7007590825957221,0.65,1.0
60.2,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179###in__73__75###in__111__113###for__85__88###jail__114__118###on__13__15###exchange__76__84,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1330064_allpossibleevents_motivation&highlight,"Counter({'plead__35__40': 15, 'agreed__25__31': 13, 'said__180__184': 13, 'sentence__91__99': 13, 'charge__66__72': 11, 'exchange__76__84': 9, 'jail__114__118': 6, 'office__173__179': 5, 'in__73__75': 4, 'in__111__113': 3, 'for__85__88': 3, 'on__13__15': 2})",97,12,20,0.5457124176673357,"Counter({'plead__35__40': 0.7995895290512111, 'agreed__25__31': 0.7272653647739201, 'said__180__184': 0.700759082595722, 'sentence__91__99': 0.6640702708605631, 'charge__66__72': 0.6299414909516108, 'exchange__76__84': 0.5014364658349452, 'jail__114__118': 0.31039419053665457, 'in__73__75': 0.24585057948102637, 'office__173__179': 0.24503080805455318, 'in__111__113': 0.19321856631406592, 'for__85__88': 0.18516960112917374, 'on__13__15': 0.12586489157191066})",0.5029549324192557,"Counter({'plead__35__40': 0.75, 'agreed__25__31': 0.65, 'said__180__184': 0.65, 'sentence__91__99': 0.65, 'charge__66__72': 0.55, 'exchange__76__84': 0.45, 'jail__114__118': 0.3, 'office__173__179': 0.25, 'in__73__75': 0.2, 'in__111__113': 0.15, 'for__85__88': 0.15, 'on__13__15': 0.1})",sentence__91__99,13,0.6640702708605631,0.65,1.0
60.2,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179###in__73__75###in__111__113###for__85__88###jail__114__118###on__13__15###exchange__76__84,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1330064_allpossibleevents_motivation&highlight,"Counter({'plead__35__40': 15, 'agreed__25__31': 13, 'said__180__184': 13, 'sentence__91__99': 13, 'charge__66__72': 11, 'exchange__76__84': 9, 'jail__114__118': 6, 'office__173__179': 5, 'in__73__75': 4, 'in__111__113': 3, 'for__85__88': 3, 'on__13__15': 2})",97,12,20,0.5457124176673357,"Counter({'plead__35__40': 0.7995895290512111, 'agreed__25__31': 0.7272653647739201, 'said__180__184': 0.700759082595722, 'sentence__91__99': 0.6640702708605631, 'charge__66__72': 0.6299414909516108, 'exchange__76__84': 0.5014364658349452, 'jail__114__118': 0.31039419053665457, 'in__73__75': 0.24585057948102637, 'office__173__179': 0.24503080805455318, 'in__111__113': 0.19321856631406592, 'for__85__88': 0.18516960112917374, 'on__13__15': 0.12586489157191066})",0.5029549324192557,"Counter({'plead__35__40': 0.75, 'agreed__25__31': 0.65, 'said__180__184': 0.65, 'sentence__91__99': 0.65, 'charge__66__72': 0.55, 'exchange__76__84': 0.45, 'jail__114__118': 0.3, 'office__173__179': 0.25, 'in__73__75': 0.2, 'in__111__113': 0.15, 'for__85__88': 0.15, 'on__13__15': 0.1})",charge__66__72,11,0.6299414909516108,0.55,1.0
60.2,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179###in__73__75###in__111__113###for__85__88###jail__114__118###on__13__15###exchange__76__84,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1330064_allpossibleevents_motivation&highlight,"Counter({'plead__35__40': 15, 'agreed__25__31': 13, 'said__180__184': 13, 'sentence__91__99': 13, 'charge__66__72': 11, 'exchange__76__84': 9, 'jail__114__118': 6, 'office__173__179': 5, 'in__73__75': 4, 'in__111__113': 3, 'for__85__88': 3, 'on__13__15': 2})",97,12,20,0.5457124176673357,"Counter({'plead__35__40': 0.7995895290512111, 'agreed__25__31': 0.7272653647739201, 'said__180__184': 0.700759082595722, 'sentence__91__99': 0.6640702708605631, 'charge__66__72': 0.6299414909516108, 'exchange__76__84': 0.5014364658349452, 'jail__114__118': 0.31039419053665457, 'in__73__75': 0.24585057948102637, 'office__173__179': 0.24503080805455318, 'in__111__113': 0.19321856631406592, 'for__85__88': 0.18516960112917374, 'on__13__15': 0.12586489157191066})",0.5029549324192557,"Counter({'plead__35__40': 0.75, 'agreed__25__31': 0.65, 'said__180__184': 0.65, 'sentence__91__99': 0.65, 'charge__66__72': 0.55, 'exchange__76__84': 0.45, 'jail__114__118': 0.3, 'office__173__179': 0.25, 'in__73__75': 0.2, 'in__111__113': 0.15, 'for__85__88': 0.15, 'on__13__15': 0.1})",office__173__179,5,0.2450308080545532,0.25,0.0
60.2,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179###in__73__75###in__111__113###for__85__88###jail__114__118###on__13__15###exchange__76__84,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1330064_allpossibleevents_motivation&highlight,"Counter({'plead__35__40': 15, 'agreed__25__31': 13, 'said__180__184': 13, 'sentence__91__99': 13, 'charge__66__72': 11, 'exchange__76__84': 9, 'jail__114__118': 6, 'office__173__179': 5, 'in__73__75': 4, 'in__111__113': 3, 'for__85__88': 3, 'on__13__15': 2})",97,12,20,0.5457124176673357,"Counter({'plead__35__40': 0.7995895290512111, 'agreed__25__31': 0.7272653647739201, 'said__180__184': 0.700759082595722, 'sentence__91__99': 0.6640702708605631, 'charge__66__72': 0.6299414909516108, 'exchange__76__84': 0.5014364658349452, 'jail__114__118': 0.31039419053665457, 'in__73__75': 0.24585057948102637, 'office__173__179': 0.24503080805455318, 'in__111__113': 0.19321856631406592, 'for__85__88': 0.18516960112917374, 'on__13__15': 0.12586489157191066})",0.5029549324192557,"Counter({'plead__35__40': 0.75, 'agreed__25__31': 0.65, 'said__180__184': 0.65, 'sentence__91__99': 0.65, 'charge__66__72': 0.55, 'exchange__76__84': 0.45, 'jail__114__118': 0.3, 'office__173__179': 0.25, 'in__73__75': 0.2, 'in__111__113': 0.15, 'for__85__88': 0.15, 'on__13__15': 0.1})",in__73__75,4,0.2458505794810264,0.2,0.0
60.2,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179###in__73__75###in__111__113###for__85__88###jail__114__118###on__13__15###exchange__76__84,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1330064_allpossibleevents_motivation&highlight,"Counter({'plead__35__40': 15, 'agreed__25__31': 13, 'said__180__184': 13, 'sentence__91__99': 13, 'charge__66__72': 11, 'exchange__76__84': 9, 'jail__114__118': 6, 'office__173__179': 5, 'in__73__75': 4, 'in__111__113': 3, 'for__85__88': 3, 'on__13__15': 2})",97,12,20,0.5457124176673357,"Counter({'plead__35__40': 0.7995895290512111, 'agreed__25__31': 0.7272653647739201, 'said__180__184': 0.700759082595722, 'sentence__91__99': 0.6640702708605631, 'charge__66__72': 0.6299414909516108, 'exchange__76__84': 0.5014364658349452, 'jail__114__118': 0.31039419053665457, 'in__73__75': 0.24585057948102637, 'office__173__179': 0.24503080805455318, 'in__111__113': 0.19321856631406592, 'for__85__88': 0.18516960112917374, 'on__13__15': 0.12586489157191066})",0.5029549324192557,"Counter({'plead__35__40': 0.75, 'agreed__25__31': 0.65, 'said__180__184': 0.65, 'sentence__91__99': 0.65, 'charge__66__72': 0.55, 'exchange__76__84': 0.45, 'jail__114__118': 0.3, 'office__173__179': 0.25, 'in__73__75': 0.2, 'in__111__113': 0.15, 'for__85__88': 0.15, 'on__13__15': 0.1})",in__111__113,3,0.19321856631406592,0.15,0.0
60.2,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179###in__73__75###in__111__113###for__85__88###jail__114__118###on__13__15###exchange__76__84,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1330064_allpossibleevents_motivation&highlight,"Counter({'plead__35__40': 15, 'agreed__25__31': 13, 'said__180__184': 13, 'sentence__91__99': 13, 'charge__66__72': 11, 'exchange__76__84': 9, 'jail__114__118': 6, 'office__173__179': 5, 'in__73__75': 4, 'in__111__113': 3, 'for__85__88': 3, 'on__13__15': 2})",97,12,20,0.5457124176673357,"Counter({'plead__35__40': 0.7995895290512111, 'agreed__25__31': 0.7272653647739201, 'said__180__184': 0.700759082595722, 'sentence__91__99': 0.6640702708605631, 'charge__66__72': 0.6299414909516108, 'exchange__76__84': 0.5014364658349452, 'jail__114__118': 0.31039419053665457, 'in__73__75': 0.24585057948102637, 'office__173__179': 0.24503080805455318, 'in__111__113': 0.19321856631406592, 'for__85__88': 0.18516960112917374, 'on__13__15': 0.12586489157191066})",0.5029549324192557,"Counter({'plead__35__40': 0.75, 'agreed__25__31': 0.65, 'said__180__184': 0.65, 'sentence__91__99': 0.65, 'charge__66__72': 0.55, 'exchange__76__84': 0.45, 'jail__114__118': 0.3, 'office__173__179': 0.25, 'in__73__75': 0.2, 'in__111__113': 0.15, 'for__85__88': 0.15, 'on__13__15': 0.1})",for__85__88,3,0.18516960112917372,0.15,0.0
60.2,agreed__25__31###plead__35__40###said__180__184###sentence__91__99###charge__66__72###office__173__179###in__73__75###in__111__113###for__85__88###jail__114__118###on__13__15###exchange__76__84,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years ` probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1330064_allpossibleevents_motivation&highlight,"Counter({'plead__35__40': 15, 'agreed__25__31': 13, 'said__180__184': 13, 'sentence__91__99': 13, 'charge__66__72': 11, 'exchange__76__84': 9, 'jail__114__118': 6, 'office__173__179': 5, 'in__73__75': 4, 'in__111__113': 3, 'for__85__88': 3, 'on__13__15': 2})",97,12,20,0.5457124176673357,"Counter({'plead__35__40': 0.7995895290512111, 'agreed__25__31': 0.7272653647739201, 'said__180__184': 0.700759082595722, 'sentence__91__99': 0.6640702708605631, 'charge__66__72': 0.6299414909516108, 'exchange__76__84': 0.5014364658349452, 'jail__114__118': 0.31039419053665457, 'in__73__75': 0.24585057948102637, 'office__173__179': 0.24503080805455318, 'in__111__113': 0.19321856631406592, 'for__85__88': 0.18516960112917374, 'on__13__15': 0.12586489157191066})",0.5029549324192557,"Counter({'plead__35__40': 0.75, 'agreed__25__31': 0.65, 'said__180__184': 0.65, 'sentence__91__99': 0.65, 'charge__66__72': 0.55, 'exchange__76__84': 0.45, 'jail__114__118': 0.3, 'office__173__179': 0.25, 'in__73__75': 0.2, 'in__111__113': 0.15, 'for__85__88': 0.15, 'on__13__15': 0.1})",jail__114__118,6,0.31039419053665457,0.3,0.0
