duration,input.all_runs_times,input.doc_id,input.lowercase_sentence,input.sentence,input.sentence_id,input.time_expressions,job,output.selectedtags_desc,output.selectedtags_desc.annotations,output.selectedtags_desc.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,validated_time,no_of_annotations,validated_time_final_score,validated_time_initial_score,Experts
51.1,1957 - 58__60__69###1957__60__64###58__67__69,bbc_20130322_1150,"mr lowe also took part in the trans-antarctic expedition of 1957 - 58 , which made the first successful overland crossing of antarctica via the south pole .","Mr Lowe also took part in the trans-Antarctic expedition of 1957 - 58 , which made the first successful overland crossing of Antarctica via the South Pole .",4,2,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'1957 - 58__60__69': 17, '1957__60__64': 7, '58__67__69': 4})",28,3,20,0.6778198244315736,"Counter({'1957 - 58__60__69': 0.890517181672428, '1957__60__64': 0.36474645802078765, '58__67__69': 0.24042507227244})",0.6445874983744008,"Counter({'1957 - 58__60__69': 0.85, '1957__60__64': 0.35, '58__67__69': 0.2})",1957 - 58__60__69,17,0.890517181672428,0.85,0.0
51.1,1957 - 58__60__69###1957__60__64###58__67__69,bbc_20130322_1150,"mr lowe also took part in the trans-antarctic expedition of 1957 - 58 , which made the first successful overland crossing of antarctica via the south pole .","Mr Lowe also took part in the trans-Antarctic expedition of 1957 - 58 , which made the first successful overland crossing of Antarctica via the South Pole .",4,2,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'1957 - 58__60__69': 17, '1957__60__64': 7, '58__67__69': 4})",28,3,20,0.6778198244315736,"Counter({'1957 - 58__60__69': 0.890517181672428, '1957__60__64': 0.36474645802078765, '58__67__69': 0.24042507227244})",0.6445874983744008,"Counter({'1957 - 58__60__69': 0.85, '1957__60__64': 0.35, '58__67__69': 0.2})",1957__60__64,7,0.3647464580207877,0.35,1.0
51.1,1957 - 58__60__69###1957__60__64###58__67__69,bbc_20130322_1150,"mr lowe also took part in the trans-antarctic expedition of 1957 - 58 , which made the first successful overland crossing of antarctica via the south pole .","Mr Lowe also took part in the trans-Antarctic expedition of 1957 - 58 , which made the first successful overland crossing of Antarctica via the South Pole .",4,2,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'1957 - 58__60__69': 17, '1957__60__64': 7, '58__67__69': 4})",28,3,20,0.6778198244315736,"Counter({'1957 - 58__60__69': 0.890517181672428, '1957__60__64': 0.36474645802078765, '58__67__69': 0.24042507227244})",0.6445874983744008,"Counter({'1957 - 58__60__69': 0.85, '1957__60__64': 0.35, '58__67__69': 0.2})",58__67__69,4,0.24042507227244,0.2,1.0
51.1,1957 - 58__60__69###1957__60__64###58__67__69,bbc_20130322_1150,"mr lowe also took part in the trans-antarctic expedition of 1957 - 58 , which made the first successful overland crossing of antarctica via the south pole .","Mr Lowe also took part in the trans-Antarctic expedition of 1957 - 58 , which made the first successful overland crossing of Antarctica via the South Pole .",4,2,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'1957 - 58__60__69': 17, '1957__60__64': 7, '58__67__69': 4})",28,3,20,0.6778198244315736,"Counter({'1957 - 58__60__69': 0.890517181672428, '1957__60__64': 0.36474645802078765, '58__67__69': 0.24042507227244})",0.6445874983744008,"Counter({'1957 - 58__60__69': 0.85, '1957__60__64': 0.35, '58__67__69': 0.2})",no_time,0,0.0,0.0,0.0
26.25,1984__19__23###last June__75__84,bbc_20130322_1150,"the last british climbing member of the 1953 team , mike westmacott , died last june .","The last British climbing member of the 1953 team , Mike Westmacott , died last June .",19,1,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'last june__75__84': 18, '1984__19__23': 6})",24,2,20,0.7409678062111751,"Counter({'last june__75__84': 0.8902425960553634, '1984__19__23': 0.30997983708471855})",0.7539728105049434,"Counter({'last june__75__84': 0.9, '1984__19__23': 0.3})",1984__19__23,6,0.3099798370847185,0.3,0.0
26.25,1984__19__23###last June__75__84,bbc_20130322_1150,"the last british climbing member of the 1953 team , mike westmacott , died last june .","The last British climbing member of the 1953 team , Mike Westmacott , died last June .",19,1,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'last june__75__84': 18, '1984__19__23': 6})",24,2,20,0.7409678062111751,"Counter({'last june__75__84': 0.8902425960553634, '1984__19__23': 0.30997983708471855})",0.7539728105049434,"Counter({'last june__75__84': 0.9, '1984__19__23': 0.3})",last june__75__84,18,0.8902425960553634,0.9,1.0
26.25,1984__19__23###last June__75__84,bbc_20130322_1150,"the last british climbing member of the 1953 team , mike westmacott , died last june .","The last British climbing member of the 1953 team , Mike Westmacott , died last June .",19,1,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'last june__75__84': 18, '1984__19__23': 6})",24,2,20,0.7409678062111751,"Counter({'last june__75__84': 0.8902425960553634, '1984__19__23': 0.30997983708471855})",0.7539728105049434,"Counter({'last june__75__84': 0.9, '1984__19__23': 0.3})",no_time,0,0.0,0.0,0.0
27.85,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'100 days__106__114': 15, '1995__23__27': 12, 'the 99th day__138__150': 12, 'day__147__150': 11, '99th day__142__150': 11, '100__106__109': 3})",64,6,20,0.586114525290678,"Counter({'100 days__106__114': 0.7990533273120812, '1995__23__27': 0.672637894483235, 'the 99th day__138__150': 0.6484115360676945, '99th day__142__150': 0.6266723207943173, 'day__147__150': 0.5687504995443787, '100__106__109': 0.16946644987665077})",0.5315979881538953,"Counter({'100 days__106__114': 0.75, '1995__23__27': 0.6, 'the 99th day__138__150': 0.6, 'day__147__150': 0.55, '99th day__142__150': 0.55, '100__106__109': 0.15})",1995__23__27,12,0.6726378944832351,0.6,1.0
27.85,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'100 days__106__114': 15, '1995__23__27': 12, 'the 99th day__138__150': 12, 'day__147__150': 11, '99th day__142__150': 11, '100__106__109': 3})",64,6,20,0.586114525290678,"Counter({'100 days__106__114': 0.7990533273120812, '1995__23__27': 0.672637894483235, 'the 99th day__138__150': 0.6484115360676945, '99th day__142__150': 0.6266723207943173, 'day__147__150': 0.5687504995443787, '100__106__109': 0.16946644987665077})",0.5315979881538953,"Counter({'100 days__106__114': 0.75, '1995__23__27': 0.6, 'the 99th day__138__150': 0.6, 'day__147__150': 0.55, '99th day__142__150': 0.55, '100__106__109': 0.15})",100 days__106__114,15,0.7990533273120812,0.75,1.0
27.85,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'100 days__106__114': 15, '1995__23__27': 12, 'the 99th day__138__150': 12, 'day__147__150': 11, '99th day__142__150': 11, '100__106__109': 3})",64,6,20,0.586114525290678,"Counter({'100 days__106__114': 0.7990533273120812, '1995__23__27': 0.672637894483235, 'the 99th day__138__150': 0.6484115360676945, '99th day__142__150': 0.6266723207943173, 'day__147__150': 0.5687504995443787, '100__106__109': 0.16946644987665077})",0.5315979881538953,"Counter({'100 days__106__114': 0.75, '1995__23__27': 0.6, 'the 99th day__138__150': 0.6, 'day__147__150': 0.55, '99th day__142__150': 0.55, '100__106__109': 0.15})",the 99th day__138__150,12,0.6484115360676945,0.6,1.0
27.85,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'100 days__106__114': 15, '1995__23__27': 12, 'the 99th day__138__150': 12, 'day__147__150': 11, '99th day__142__150': 11, '100__106__109': 3})",64,6,20,0.586114525290678,"Counter({'100 days__106__114': 0.7990533273120812, '1995__23__27': 0.672637894483235, 'the 99th day__138__150': 0.6484115360676945, '99th day__142__150': 0.6266723207943173, 'day__147__150': 0.5687504995443787, '100__106__109': 0.16946644987665077})",0.5315979881538953,"Counter({'100 days__106__114': 0.75, '1995__23__27': 0.6, 'the 99th day__138__150': 0.6, 'day__147__150': 0.55, '99th day__142__150': 0.55, '100__106__109': 0.15})",day__147__150,11,0.5687504995443787,0.55,0.0
27.85,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'100 days__106__114': 15, '1995__23__27': 12, 'the 99th day__138__150': 12, 'day__147__150': 11, '99th day__142__150': 11, '100__106__109': 3})",64,6,20,0.586114525290678,"Counter({'100 days__106__114': 0.7990533273120812, '1995__23__27': 0.672637894483235, 'the 99th day__138__150': 0.6484115360676945, '99th day__142__150': 0.6266723207943173, 'day__147__150': 0.5687504995443787, '100__106__109': 0.16946644987665077})",0.5315979881538953,"Counter({'100 days__106__114': 0.75, '1995__23__27': 0.6, 'the 99th day__138__150': 0.6, 'day__147__150': 0.55, '99th day__142__150': 0.55, '100__106__109': 0.15})",99th day__142__150,11,0.6266723207943173,0.55,0.0
27.85,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'100 days__106__114': 15, '1995__23__27': 12, 'the 99th day__138__150': 12, 'day__147__150': 11, '99th day__142__150': 11, '100__106__109': 3})",64,6,20,0.586114525290678,"Counter({'100 days__106__114': 0.7990533273120812, '1995__23__27': 0.672637894483235, 'the 99th day__138__150': 0.6484115360676945, '99th day__142__150': 0.6266723207943173, 'day__147__150': 0.5687504995443787, '100__106__109': 0.16946644987665077})",0.5315979881538953,"Counter({'100 days__106__114': 0.75, '1995__23__27': 0.6, 'the 99th day__138__150': 0.6, 'day__147__150': 0.55, '99th day__142__150': 0.55, '100__106__109': 0.15})",100__106__109,3,0.16946644987665074,0.15,0.0
27.85,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109,bbc_20130322_1150,"speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .","Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .",6,3,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'100 days__106__114': 15, '1995__23__27': 12, 'the 99th day__138__150': 12, 'day__147__150': 11, '99th day__142__150': 11, '100__106__109': 3})",64,6,20,0.586114525290678,"Counter({'100 days__106__114': 0.7990533273120812, '1995__23__27': 0.672637894483235, 'the 99th day__138__150': 0.6484115360676945, '99th day__142__150': 0.6266723207943173, 'day__147__150': 0.5687504995443787, '100__106__109': 0.16946644987665077})",0.5315979881538953,"Counter({'100 days__106__114': 0.75, '1995__23__27': 0.6, 'the 99th day__138__150': 0.6, 'day__147__150': 0.55, '99th day__142__150': 0.55, '100__106__109': 0.15})",no_time,0,0.0,0.0,0.0
76.4,2003__25__29###2003 .__25__31,bbc_20130322_332,it invested in tnk-bp in 2003 .,It invested in TNK-BP in 2003 .,3,1,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'2003__25__29': 14, '2003 .__25__31': 9, 'no_time': 1})",24,3,20,0.583107628066685,"Counter({'2003__25__29': 0.7327885480552222, '2003 .__25__31': 0.4878619766515317, 'no_time': 0.034613114986461385})",0.5443495098483839,"Counter({'2003__25__29': 0.7, '2003 .__25__31': 0.45, 'no_time': 0.05})",2003__25__29,14,0.7327885480552222,0.7,1.0
76.4,2003__25__29###2003 .__25__31,bbc_20130322_332,it invested in tnk-bp in 2003 .,It invested in TNK-BP in 2003 .,3,1,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'2003__25__29': 14, '2003 .__25__31': 9, 'no_time': 1})",24,3,20,0.583107628066685,"Counter({'2003__25__29': 0.7327885480552222, '2003 .__25__31': 0.4878619766515317, 'no_time': 0.034613114986461385})",0.5443495098483839,"Counter({'2003__25__29': 0.7, '2003 .__25__31': 0.45, 'no_time': 0.05})",2003 .__25__31,9,0.4878619766515317,0.45,0.0
76.4,2003__25__29###2003 .__25__31,bbc_20130322_332,it invested in tnk-bp in 2003 .,It invested in TNK-BP in 2003 .,3,1,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'2003__25__29': 14, '2003 .__25__31': 9, 'no_time': 1})",24,3,20,0.583107628066685,"Counter({'2003__25__29': 0.7327885480552222, '2003 .__25__31': 0.4878619766515317, 'no_time': 0.034613114986461385})",0.5443495098483839,"Counter({'2003__25__29': 0.7, '2003 .__25__31': 0.45, 'no_time': 0.05})",no_time,1,0.03461311498646138,0.05,0.0
26.75,2003__6__10,bbc_20130322_332,"`` in 2003 bp invested around $ 8bn in cash , shares and assets in the formation of tnk-bp , '' the oil giant said .","`` In 2003 BP invested around $ 8bn in cash , shares and assets in the formation of TNK-BP , '' the oil giant said .",7,1,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'2003__6__10': 18, 'no_time': 2})",20,2,20,0.8796307131053027,"Counter({'2003__6__10': 0.9393001619267614, 'no_time': 0.060699838073238706})",0.8105263157894737,"Counter({'2003__6__10': 0.9, 'no_time': 0.1})",2003__6__10,18,0.9393001619267614,0.9,1.0
26.75,2003__6__10,bbc_20130322_332,"`` in 2003 bp invested around $ 8bn in cash , shares and assets in the formation of tnk-bp , '' the oil giant said .","`` In 2003 BP invested around $ 8bn in cash , shares and assets in the formation of TNK-BP , '' the oil giant said .",7,1,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'2003__6__10': 18, 'no_time': 2})",20,2,20,0.8796307131053027,"Counter({'2003__6__10': 0.9393001619267614, 'no_time': 0.060699838073238706})",0.8105263157894737,"Counter({'2003__6__10': 0.9, 'no_time': 0.1})",no_time,2,0.06069983807323871,0.1,0.0
33.7,2005__132__136,bbc_20130322_1150,"dr lewis-jones , the former curator at the scott polar research institute at the university of cambridge , who first met mr lowe in 2005 , called him a `` hero '' .","Dr Lewis-Jones , the former curator at the Scott Polar Research Institute at the University of Cambridge , who first met Mr Lowe in 2005 , called him a `` hero '' .",13,1,../../data/pilot_crowd_data/raw_data/f1328287,Counter({'2005__132__136': 20}),20,1,20,1.0,Counter({'2005__132__136': 1.0}),1.0,Counter({'2005__132__136': 1.0}),2005__132__136,20,1.0,1.0,1.0
33.7,2005__132__136,bbc_20130322_1150,"dr lewis-jones , the former curator at the scott polar research institute at the university of cambridge , who first met mr lowe in 2005 , called him a `` hero '' .","Dr Lewis-Jones , the former curator at the Scott Polar Research Institute at the University of Cambridge , who first met Mr Lowe in 2005 , called him a `` hero '' .",13,1,../../data/pilot_crowd_data/raw_data/f1328287,Counter({'2005__132__136': 20}),20,1,20,1.0,Counter({'2005__132__136': 1.0}),1.0,Counter({'2005__132__136': 1.0}),no_time,0,0.0,0.0,0.0
33.9,2005__132__136###former__21__27,bbc_20130322_1150,"`` i do n't often use that word but then it is not very often that you get to meet one , '' he said .","`` I do n't often use that word but then it is not very often that you get to meet one , '' he said .",14,0,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'no_time': 10, '2005__132__136': 10, 'former__21__27': 5})",25,3,20,0.4314370903001448,"Counter({'2005__132__136': 0.5182164505023621, 'no_time': 0.48178354949763763, 'former__21__27': 0.2660671403590849})",0.4351456291034931,"Counter({'no_time': 0.5, '2005__132__136': 0.5, 'former__21__27': 0.25})",2005__132__136,10,0.5182164505023621,0.5,0.0
33.9,2005__132__136###former__21__27,bbc_20130322_1150,"`` i do n't often use that word but then it is not very often that you get to meet one , '' he said .","`` I do n't often use that word but then it is not very often that you get to meet one , '' he said .",14,0,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'no_time': 10, '2005__132__136': 10, 'former__21__27': 5})",25,3,20,0.4314370903001448,"Counter({'2005__132__136': 0.5182164505023621, 'no_time': 0.48178354949763763, 'former__21__27': 0.2660671403590849})",0.4351456291034931,"Counter({'no_time': 0.5, '2005__132__136': 0.5, 'former__21__27': 0.25})",former__21__27,5,0.2660671403590849,0.25,0.0
33.9,2005__132__136###former__21__27,bbc_20130322_1150,"`` i do n't often use that word but then it is not very often that you get to meet one , '' he said .","`` I do n't often use that word but then it is not very often that you get to meet one , '' he said .",14,0,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'no_time': 10, '2005__132__136': 10, 'former__21__27': 5})",25,3,20,0.4314370903001448,"Counter({'2005__132__136': 0.5182164505023621, 'no_time': 0.48178354949763763, 'former__21__27': 0.2660671403590849})",0.4351456291034931,"Counter({'no_time': 0.5, '2005__132__136': 0.5, 'former__21__27': 0.25})",no_time,10,0.4817835494976376,0.5,0.0
26.4,2007__212__216###once__108__112###2007 .__212__218,nyt_20130321_cyprus,"a hasty expulsion from the euro zone would make the savings of the cypriot people all the more evanescent , once they are converted back into cypriot pounds , the currency cyprus used before adopting the euro in 2007 .","A hasty expulsion from the euro zone would make the savings of the Cypriot people all the more evanescent , once they are converted back into Cypriot pounds , the currency Cyprus used before adopting the euro in 2007 .",20,1,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'2007__212__216': 17, '2007 .__212__218': 10, 'once__108__112': 7})",34,3,20,0.6511258541691414,"Counter({'2007__212__216': 0.8867634437418053, '2007 .__212__218': 0.5022411153883992, 'once__108__112': 0.3446024397216982})",0.6232772209270812,"Counter({'2007__212__216': 0.85, '2007 .__212__218': 0.5, 'once__108__112': 0.35})",2007__212__216,17,0.8867634437418053,0.85,1.0
26.4,2007__212__216###once__108__112###2007 .__212__218,nyt_20130321_cyprus,"a hasty expulsion from the euro zone would make the savings of the cypriot people all the more evanescent , once they are converted back into cypriot pounds , the currency cyprus used before adopting the euro in 2007 .","A hasty expulsion from the euro zone would make the savings of the Cypriot people all the more evanescent , once they are converted back into Cypriot pounds , the currency Cyprus used before adopting the euro in 2007 .",20,1,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'2007__212__216': 17, '2007 .__212__218': 10, 'once__108__112': 7})",34,3,20,0.6511258541691414,"Counter({'2007__212__216': 0.8867634437418053, '2007 .__212__218': 0.5022411153883992, 'once__108__112': 0.3446024397216982})",0.6232772209270812,"Counter({'2007__212__216': 0.85, '2007 .__212__218': 0.5, 'once__108__112': 0.35})",once__108__112,7,0.3446024397216982,0.35,0.0
26.4,2007__212__216###once__108__112###2007 .__212__218,nyt_20130321_cyprus,"a hasty expulsion from the euro zone would make the savings of the cypriot people all the more evanescent , once they are converted back into cypriot pounds , the currency cyprus used before adopting the euro in 2007 .","A hasty expulsion from the euro zone would make the savings of the Cypriot people all the more evanescent , once they are converted back into Cypriot pounds , the currency Cyprus used before adopting the euro in 2007 .",20,1,../../data/pilot_crowd_data/raw_data/f1328287,"Counter({'2007__212__216': 17, '2007 .__212__218': 10, 'once__108__112': 7})",34,3,20,0.6511258541691414,"Counter({'2007__212__216': 0.8867634437418053, '2007 .__212__218': 0.5022411153883992, 'once__108__112': 0.3446024397216982})",0.6232772209270812,"Counter({'2007__212__216': 0.85, '2007 .__212__218': 0.5, 'once__108__112': 0.35})",2007 .__212__218,10,0.5022411153883992,0.5,0.0
