duration,input.all_runs_events,input.doc_id,input.lowercase_sentence,input.sentence,input.sentence_id,job,output.selectedtags_desc,output.selectedtags_desc.annotations,output.selectedtags_desc.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,validated_event,no_of_annotations,validated_event_final_score,validated_event_initial_score,Experts
37.15,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###fake__169__173###death__178__183###detail__128__134###plan__137__141###e-mails__84__91,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death 0","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'discovered__100__110': 16, 'appeared__116__124': 10, 'pulled__32__38': 10, 'showed__65__71': 8, 'death__178__183': 8, 'plan__137__141': 6, 'fake__169__173': 5, 'detail__128__134': 5, 'e-mails__84__91': 1})",69,9,20,0.491101332992032,"Counter({'discovered__100__110': 0.8238676495273218, 'pulled__32__38': 0.5868841704434122, 'appeared__116__124': 0.5163381677127313, 'showed__65__71': 0.48351952691508504, 'death__178__183': 0.4568397514618796, 'plan__137__141': 0.35206308321337015, 'detail__128__134': 0.3328853102157329, 'fake__169__173': 0.3281293119995381, 'e-mails__84__91': 0.0441116895525356})",0.4612544433720238,"Counter({'discovered__100__110': 0.8, 'appeared__116__124': 0.5, 'pulled__32__38': 0.5, 'showed__65__71': 0.4, 'death__178__183': 0.4, 'plan__137__141': 0.3, 'fake__169__173': 0.25, 'detail__128__134': 0.25, 'e-mails__84__91': 0.05})",detail__128__134,5,0.3328853102157329,0.25,0.0
37.15,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###fake__169__173###death__178__183###detail__128__134###plan__137__141###e-mails__84__91,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death 0","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'discovered__100__110': 16, 'appeared__116__124': 10, 'pulled__32__38': 10, 'showed__65__71': 8, 'death__178__183': 8, 'plan__137__141': 6, 'fake__169__173': 5, 'detail__128__134': 5, 'e-mails__84__91': 1})",69,9,20,0.491101332992032,"Counter({'discovered__100__110': 0.8238676495273218, 'pulled__32__38': 0.5868841704434122, 'appeared__116__124': 0.5163381677127313, 'showed__65__71': 0.48351952691508504, 'death__178__183': 0.4568397514618796, 'plan__137__141': 0.35206308321337015, 'detail__128__134': 0.3328853102157329, 'fake__169__173': 0.3281293119995381, 'e-mails__84__91': 0.0441116895525356})",0.4612544433720238,"Counter({'discovered__100__110': 0.8, 'appeared__116__124': 0.5, 'pulled__32__38': 0.5, 'showed__65__71': 0.4, 'death__178__183': 0.4, 'plan__137__141': 0.3, 'fake__169__173': 0.25, 'detail__128__134': 0.25, 'e-mails__84__91': 0.05})",plan__137__141,6,0.3520630832133701,0.3,0.0
37.15,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###fake__169__173###death__178__183###detail__128__134###plan__137__141###e-mails__84__91,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death 0","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'discovered__100__110': 16, 'appeared__116__124': 10, 'pulled__32__38': 10, 'showed__65__71': 8, 'death__178__183': 8, 'plan__137__141': 6, 'fake__169__173': 5, 'detail__128__134': 5, 'e-mails__84__91': 1})",69,9,20,0.491101332992032,"Counter({'discovered__100__110': 0.8238676495273218, 'pulled__32__38': 0.5868841704434122, 'appeared__116__124': 0.5163381677127313, 'showed__65__71': 0.48351952691508504, 'death__178__183': 0.4568397514618796, 'plan__137__141': 0.35206308321337015, 'detail__128__134': 0.3328853102157329, 'fake__169__173': 0.3281293119995381, 'e-mails__84__91': 0.0441116895525356})",0.4612544433720238,"Counter({'discovered__100__110': 0.8, 'appeared__116__124': 0.5, 'pulled__32__38': 0.5, 'showed__65__71': 0.4, 'death__178__183': 0.4, 'plan__137__141': 0.3, 'fake__169__173': 0.25, 'detail__128__134': 0.25, 'e-mails__84__91': 0.05})",e-mails__84__91,1,0.0441116895525356,0.05,0.0
37.15,pulled__32__38###showed__65__71###discovered__100__110###appeared__116__124###fake__169__173###death__178__183###detail__128__134###plan__137__141###e-mails__84__91,CNN_20130322_1003,"the day before raymond roth was pulled over , his wife , evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death 0","The day before Raymond Roth was pulled over , his wife , Evana , showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death .",3,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'discovered__100__110': 16, 'appeared__116__124': 10, 'pulled__32__38': 10, 'showed__65__71': 8, 'death__178__183': 8, 'plan__137__141': 6, 'fake__169__173': 5, 'detail__128__134': 5, 'e-mails__84__91': 1})",69,9,20,0.491101332992032,"Counter({'discovered__100__110': 0.8238676495273218, 'pulled__32__38': 0.5868841704434122, 'appeared__116__124': 0.5163381677127313, 'showed__65__71': 0.48351952691508504, 'death__178__183': 0.4568397514618796, 'plan__137__141': 0.35206308321337015, 'detail__128__134': 0.3328853102157329, 'fake__169__173': 0.3281293119995381, 'e-mails__84__91': 0.0441116895525356})",0.4612544433720238,"Counter({'discovered__100__110': 0.8, 'appeared__116__124': 0.5, 'pulled__32__38': 0.5, 'showed__65__71': 0.4, 'death__178__183': 0.4, 'plan__137__141': 0.3, 'fake__169__173': 0.25, 'detail__128__134': 0.25, 'e-mails__84__91': 0.05})",no_event,0,0.0,0.0,0.0
30.3,wanted__13__19###collect__40__47###started__102__109###said__139__143,CNN_20130322_1003,"raymond roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in florida , rice said 0","Raymond Roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in Florida , Rice said .",4,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'started__102__109': 13, 'wanted__13__19': 9, 'collect__40__47': 9, 'said__139__143': 9})",40,4,20,0.5154575525461588,"Counter({'started__102__109': 0.6847099373609384, 'said__139__143': 0.5458139066230016, 'collect__40__47': 0.5401825310265541, 'wanted__13__19': 0.470820640421022})",0.4630380514206532,"Counter({'started__102__109': 0.65, 'wanted__13__19': 0.45, 'collect__40__47': 0.45, 'said__139__143': 0.45})",wanted__13__19,9,0.470820640421022,0.45,1.0
30.3,wanted__13__19###collect__40__47###started__102__109###said__139__143,CNN_20130322_1003,"raymond roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in florida , rice said 0","Raymond Roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in Florida , Rice said .",4,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'started__102__109': 13, 'wanted__13__19': 9, 'collect__40__47': 9, 'said__139__143': 9})",40,4,20,0.5154575525461588,"Counter({'started__102__109': 0.6847099373609384, 'said__139__143': 0.5458139066230016, 'collect__40__47': 0.5401825310265541, 'wanted__13__19': 0.470820640421022})",0.4630380514206532,"Counter({'started__102__109': 0.65, 'wanted__13__19': 0.45, 'collect__40__47': 0.45, 'said__139__143': 0.45})",collect__40__47,9,0.5401825310265541,0.45,1.0
30.3,wanted__13__19###collect__40__47###started__102__109###said__139__143,CNN_20130322_1003,"raymond roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in florida , rice said 0","Raymond Roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in Florida , Rice said .",4,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'started__102__109': 13, 'wanted__13__19': 9, 'collect__40__47': 9, 'said__139__143': 9})",40,4,20,0.5154575525461588,"Counter({'started__102__109': 0.6847099373609384, 'said__139__143': 0.5458139066230016, 'collect__40__47': 0.5401825310265541, 'wanted__13__19': 0.470820640421022})",0.4630380514206532,"Counter({'started__102__109': 0.65, 'wanted__13__19': 0.45, 'collect__40__47': 0.45, 'said__139__143': 0.45})",started__102__109,13,0.6847099373609384,0.65,0.0
30.3,wanted__13__19###collect__40__47###started__102__109###said__139__143,CNN_20130322_1003,"raymond roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in florida , rice said 0","Raymond Roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in Florida , Rice said .",4,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'started__102__109': 13, 'wanted__13__19': 9, 'collect__40__47': 9, 'said__139__143': 9})",40,4,20,0.5154575525461588,"Counter({'started__102__109': 0.6847099373609384, 'said__139__143': 0.5458139066230016, 'collect__40__47': 0.5401825310265541, 'wanted__13__19': 0.470820640421022})",0.4630380514206532,"Counter({'started__102__109': 0.65, 'wanted__13__19': 0.45, 'collect__40__47': 0.45, 'said__139__143': 0.45})",said__139__143,9,0.5458139066230016,0.45,0.0
30.3,wanted__13__19###collect__40__47###started__102__109###said__139__143,CNN_20130322_1003,"raymond roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in florida , rice said 0","Raymond Roth wanted his wife and son to collect at least $ 410000 in life insurance benefits while he started a new life in Florida , Rice said .",4,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'started__102__109': 13, 'wanted__13__19': 9, 'collect__40__47': 9, 'said__139__143': 9})",40,4,20,0.5154575525461588,"Counter({'started__102__109': 0.6847099373609384, 'said__139__143': 0.5458139066230016, 'collect__40__47': 0.5401825310265541, 'wanted__13__19': 0.470820640421022})",0.4630380514206532,"Counter({'started__102__109': 0.65, 'wanted__13__19': 0.45, 'collect__40__47': 0.45, 'said__139__143': 0.45})",no_event,0,0.0,0.0,0.0
26.9,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report 0","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'arrested__13__21': 17, 'filing__94__100': 12, 'conspiracy__79__89': 12, 'charges__50__57': 9})",50,4,20,0.6887700711337991,"Counter({'arrested__13__21': 0.9012110913178283, 'filing__94__100': 0.693651575575199, 'conspiracy__79__89': 0.6848414008206843, 'charges__50__57': 0.5211450333544139})",0.6166500680686214,"Counter({'arrested__13__21': 0.85, 'filing__94__100': 0.6, 'conspiracy__79__89': 0.6, 'charges__50__57': 0.45})",arrested__13__21,17,0.9012110913178284,0.85,1.0
26.9,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report 0","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'arrested__13__21': 17, 'filing__94__100': 12, 'conspiracy__79__89': 12, 'charges__50__57': 9})",50,4,20,0.6887700711337991,"Counter({'arrested__13__21': 0.9012110913178283, 'filing__94__100': 0.693651575575199, 'conspiracy__79__89': 0.6848414008206843, 'charges__50__57': 0.5211450333544139})",0.6166500680686214,"Counter({'arrested__13__21': 0.85, 'filing__94__100': 0.6, 'conspiracy__79__89': 0.6, 'charges__50__57': 0.45})",filing__94__100,12,0.693651575575199,0.6,0.0
26.9,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report 0","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'arrested__13__21': 17, 'filing__94__100': 12, 'conspiracy__79__89': 12, 'charges__50__57': 9})",50,4,20,0.6887700711337991,"Counter({'arrested__13__21': 0.9012110913178283, 'filing__94__100': 0.693651575575199, 'conspiracy__79__89': 0.6848414008206843, 'charges__50__57': 0.5211450333544139})",0.6166500680686214,"Counter({'arrested__13__21': 0.85, 'filing__94__100': 0.6, 'conspiracy__79__89': 0.6, 'charges__50__57': 0.45})",conspiracy__79__89,12,0.6848414008206843,0.6,0.0
26.9,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report 0","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'arrested__13__21': 17, 'filing__94__100': 12, 'conspiracy__79__89': 12, 'charges__50__57': 9})",50,4,20,0.6887700711337991,"Counter({'arrested__13__21': 0.9012110913178283, 'filing__94__100': 0.693651575575199, 'conspiracy__79__89': 0.6848414008206843, 'charges__50__57': 0.5211450333544139})",0.6166500680686214,"Counter({'arrested__13__21': 0.85, 'filing__94__100': 0.6, 'conspiracy__79__89': 0.6, 'charges__50__57': 0.45})",charges__50__57,9,0.5211450333544139,0.45,0.0
26.9,arrested__13__21###filing__94__100###conspiracy__79__89###charges__50__57,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report 0","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'arrested__13__21': 17, 'filing__94__100': 12, 'conspiracy__79__89': 12, 'charges__50__57': 9})",50,4,20,0.6887700711337991,"Counter({'arrested__13__21': 0.9012110913178283, 'filing__94__100': 0.693651575575199, 'conspiracy__79__89': 0.6848414008206843, 'charges__50__57': 0.5211450333544139})",0.6166500680686214,"Counter({'arrested__13__21': 0.85, 'filing__94__100': 0.6, 'conspiracy__79__89': 0.6, 'charges__50__57': 0.45})",no_event,0,0.0,0.0,0.0
31.35,agreed__25__31###plead__35__40###charge__66__72###sentence__91__99###said__180__184###said .__180__186,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years nan probation , the district attorney s office said 0","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years “ probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'plead__35__40': 16, 'said__180__184': 13, 'sentence__91__99': 12, 'agreed__25__31': 12, 'charge__66__72': 11, 'said .__180__186': 7})",71,6,20,0.6606581672164976,"Counter({'plead__35__40': 0.8705076492441086, 'said__180__184': 0.7418843324106064, 'agreed__25__31': 0.7258776395403593, 'sentence__91__99': 0.6770953302941161, 'charge__66__72': 0.627211938846309, 'said .__180__186': 0.4089433812594073})",0.5731704819456295,"Counter({'plead__35__40': 0.8, 'said__180__184': 0.65, 'sentence__91__99': 0.6, 'agreed__25__31': 0.6, 'charge__66__72': 0.55, 'said .__180__186': 0.35})",agreed__25__31,12,0.7258776395403593,0.6,1.0
31.35,agreed__25__31###plead__35__40###charge__66__72###sentence__91__99###said__180__184###said .__180__186,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years nan probation , the district attorney s office said 0","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years “ probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'plead__35__40': 16, 'said__180__184': 13, 'sentence__91__99': 12, 'agreed__25__31': 12, 'charge__66__72': 11, 'said .__180__186': 7})",71,6,20,0.6606581672164976,"Counter({'plead__35__40': 0.8705076492441086, 'said__180__184': 0.7418843324106064, 'agreed__25__31': 0.7258776395403593, 'sentence__91__99': 0.6770953302941161, 'charge__66__72': 0.627211938846309, 'said .__180__186': 0.4089433812594073})",0.5731704819456295,"Counter({'plead__35__40': 0.8, 'said__180__184': 0.65, 'sentence__91__99': 0.6, 'agreed__25__31': 0.6, 'charge__66__72': 0.55, 'said .__180__186': 0.35})",plead__35__40,16,0.8705076492441086,0.8,1.0
31.35,agreed__25__31###plead__35__40###charge__66__72###sentence__91__99###said__180__184###said .__180__186,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years nan probation , the district attorney s office said 0","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years “ probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'plead__35__40': 16, 'said__180__184': 13, 'sentence__91__99': 12, 'agreed__25__31': 12, 'charge__66__72': 11, 'said .__180__186': 7})",71,6,20,0.6606581672164976,"Counter({'plead__35__40': 0.8705076492441086, 'said__180__184': 0.7418843324106064, 'agreed__25__31': 0.7258776395403593, 'sentence__91__99': 0.6770953302941161, 'charge__66__72': 0.627211938846309, 'said .__180__186': 0.4089433812594073})",0.5731704819456295,"Counter({'plead__35__40': 0.8, 'said__180__184': 0.65, 'sentence__91__99': 0.6, 'agreed__25__31': 0.6, 'charge__66__72': 0.55, 'said .__180__186': 0.35})",charge__66__72,11,0.627211938846309,0.55,1.0
31.35,agreed__25__31###plead__35__40###charge__66__72###sentence__91__99###said__180__184###said .__180__186,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years nan probation , the district attorney s office said 0","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years “ probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'plead__35__40': 16, 'said__180__184': 13, 'sentence__91__99': 12, 'agreed__25__31': 12, 'charge__66__72': 11, 'said .__180__186': 7})",71,6,20,0.6606581672164976,"Counter({'plead__35__40': 0.8705076492441086, 'said__180__184': 0.7418843324106064, 'agreed__25__31': 0.7258776395403593, 'sentence__91__99': 0.6770953302941161, 'charge__66__72': 0.627211938846309, 'said .__180__186': 0.4089433812594073})",0.5731704819456295,"Counter({'plead__35__40': 0.8, 'said__180__184': 0.65, 'sentence__91__99': 0.6, 'agreed__25__31': 0.6, 'charge__66__72': 0.55, 'said .__180__186': 0.35})",sentence__91__99,12,0.6770953302941161,0.6,1.0
31.35,agreed__25__31###plead__35__40###charge__66__72###sentence__91__99###said__180__184###said .__180__186,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years nan probation , the district attorney s office said 0","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years “ probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'plead__35__40': 16, 'said__180__184': 13, 'sentence__91__99': 12, 'agreed__25__31': 12, 'charge__66__72': 11, 'said .__180__186': 7})",71,6,20,0.6606581672164976,"Counter({'plead__35__40': 0.8705076492441086, 'said__180__184': 0.7418843324106064, 'agreed__25__31': 0.7258776395403593, 'sentence__91__99': 0.6770953302941161, 'charge__66__72': 0.627211938846309, 'said .__180__186': 0.4089433812594073})",0.5731704819456295,"Counter({'plead__35__40': 0.8, 'said__180__184': 0.65, 'sentence__91__99': 0.6, 'agreed__25__31': 0.6, 'charge__66__72': 0.55, 'said .__180__186': 0.35})",said__180__184,13,0.7418843324106064,0.65,1.0
31.35,agreed__25__31###plead__35__40###charge__66__72###sentence__91__99###said__180__184###said .__180__186,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years nan probation , the district attorney s office said 0","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years “ probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'plead__35__40': 16, 'said__180__184': 13, 'sentence__91__99': 12, 'agreed__25__31': 12, 'charge__66__72': 11, 'said .__180__186': 7})",71,6,20,0.6606581672164976,"Counter({'plead__35__40': 0.8705076492441086, 'said__180__184': 0.7418843324106064, 'agreed__25__31': 0.7258776395403593, 'sentence__91__99': 0.6770953302941161, 'charge__66__72': 0.627211938846309, 'said .__180__186': 0.4089433812594073})",0.5731704819456295,"Counter({'plead__35__40': 0.8, 'said__180__184': 0.65, 'sentence__91__99': 0.6, 'agreed__25__31': 0.6, 'charge__66__72': 0.55, 'said .__180__186': 0.35})",said .__180__186,7,0.4089433812594073,0.35,0.0
31.35,agreed__25__31###plead__35__40###charge__66__72###sentence__91__99###said__180__184###said .__180__186,CNN_20130322_1003,"raymond roth on thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years nan probation , the district attorney s office said 0","Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years “ probation , the district attorney 's office said .",6,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'plead__35__40': 16, 'said__180__184': 13, 'sentence__91__99': 12, 'agreed__25__31': 12, 'charge__66__72': 11, 'said .__180__186': 7})",71,6,20,0.6606581672164976,"Counter({'plead__35__40': 0.8705076492441086, 'said__180__184': 0.7418843324106064, 'agreed__25__31': 0.7258776395403593, 'sentence__91__99': 0.6770953302941161, 'charge__66__72': 0.627211938846309, 'said .__180__186': 0.4089433812594073})",0.5731704819456295,"Counter({'plead__35__40': 0.8, 'said__180__184': 0.65, 'sentence__91__99': 0.6, 'agreed__25__31': 0.6, 'charge__66__72': 0.55, 'said .__180__186': 0.35})",no_event,0,0.0,0.0,0.0
35.2,pay__13__16###search__49__55###restitution__17__28,CNN_20130322_1003,he also must pay restitution for the cost of the search -- $ 27445 to the u.s. coast guard and $ 9109 to the nassau county police department 0,He also must pay restitution for the cost of the search -- $ 27445 to the U.S. Coast Guard and $ 9109 to the Nassau County Police Department .,7,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'search__49__55': 16, 'pay__13__16': 14, 'restitution__17__28': 9})",39,3,20,0.698383603191174,"Counter({'search__49__55': 0.8241985873801234, 'pay__13__16': 0.7876736070975034, 'restitution__17__28': 0.47208862784367256})",0.6476538539267619,"Counter({'search__49__55': 0.8, 'pay__13__16': 0.7, 'restitution__17__28': 0.45})",pay__13__16,14,0.7876736070975034,0.7,1.0
35.2,pay__13__16###search__49__55###restitution__17__28,CNN_20130322_1003,he also must pay restitution for the cost of the search -- $ 27445 to the u.s. coast guard and $ 9109 to the nassau county police department 0,He also must pay restitution for the cost of the search -- $ 27445 to the U.S. Coast Guard and $ 9109 to the Nassau County Police Department .,7,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'search__49__55': 16, 'pay__13__16': 14, 'restitution__17__28': 9})",39,3,20,0.698383603191174,"Counter({'search__49__55': 0.8241985873801234, 'pay__13__16': 0.7876736070975034, 'restitution__17__28': 0.47208862784367256})",0.6476538539267619,"Counter({'search__49__55': 0.8, 'pay__13__16': 0.7, 'restitution__17__28': 0.45})",search__49__55,16,0.8241985873801234,0.8,1.0
35.2,pay__13__16###search__49__55###restitution__17__28,CNN_20130322_1003,he also must pay restitution for the cost of the search -- $ 27445 to the u.s. coast guard and $ 9109 to the nassau county police department 0,He also must pay restitution for the cost of the search -- $ 27445 to the U.S. Coast Guard and $ 9109 to the Nassau County Police Department .,7,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'search__49__55': 16, 'pay__13__16': 14, 'restitution__17__28': 9})",39,3,20,0.698383603191174,"Counter({'search__49__55': 0.8241985873801234, 'pay__13__16': 0.7876736070975034, 'restitution__17__28': 0.47208862784367256})",0.6476538539267619,"Counter({'search__49__55': 0.8, 'pay__13__16': 0.7, 'restitution__17__28': 0.45})",restitution__17__28,9,0.4720886278436726,0.45,0.0
35.2,pay__13__16###search__49__55###restitution__17__28,CNN_20130322_1003,he also must pay restitution for the cost of the search -- $ 27445 to the u.s. coast guard and $ 9109 to the nassau county police department 0,He also must pay restitution for the cost of the search -- $ 27445 to the U.S. Coast Guard and $ 9109 to the Nassau County Police Department .,7,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'search__49__55': 16, 'pay__13__16': 14, 'restitution__17__28': 9})",39,3,20,0.698383603191174,"Counter({'search__49__55': 0.8241985873801234, 'pay__13__16': 0.7876736070975034, 'restitution__17__28': 0.47208862784367256})",0.6476538539267619,"Counter({'search__49__55': 0.8, 'pay__13__16': 0.7, 'restitution__17__28': 0.45})",no_event,0,0.0,0.0,0.0
54.05,told__11__15###thought__34__41###devised__54__61###fired__84__89,CNN_20130322_1003,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'devised__54__61': 15, 'fired__84__89': 14, 'thought__34__41': 11, 'told__11__15': 10})",50,4,20,0.663258749627532,"Counter({'devised__54__61': 0.8187449796277674, 'fired__84__89': 0.7699199715833217, 'thought__34__41': 0.59284793613819, 'told__11__15': 0.5906603237319058})",0.5938127002671458,"Counter({'devised__54__61': 0.75, 'fired__84__89': 0.7, 'thought__34__41': 0.55, 'told__11__15': 0.5})",told__11__15,10,0.5906603237319058,0.5,1.0
54.05,told__11__15###thought__34__41###devised__54__61###fired__84__89,CNN_20130322_1003,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'devised__54__61': 15, 'fired__84__89': 14, 'thought__34__41': 11, 'told__11__15': 10})",50,4,20,0.663258749627532,"Counter({'devised__54__61': 0.8187449796277674, 'fired__84__89': 0.7699199715833217, 'thought__34__41': 0.59284793613819, 'told__11__15': 0.5906603237319058})",0.5938127002671458,"Counter({'devised__54__61': 0.75, 'fired__84__89': 0.7, 'thought__34__41': 0.55, 'told__11__15': 0.5})",thought__34__41,11,0.59284793613819,0.55,1.0
54.05,told__11__15###thought__34__41###devised__54__61###fired__84__89,CNN_20130322_1003,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july 0,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,../../data/pilot_crowd_data/raw_data/f1321546_events_nomotivation,"Counter({'devised__54__61': 15, 'fired__84__89': 14, 'thought__34__41': 11, 'told__11__15': 10})",50,4,20,0.663258749627532,"Counter({'devised__54__61': 0.8187449796277674, 'fired__84__89': 0.7699199715833217, 'thought__34__41': 0.59284793613819, 'told__11__15': 0.5906603237319058})",0.5938127002671458,"Counter({'devised__54__61': 0.75, 'fired__84__89': 0.7, 'thought__34__41': 0.55, 'told__11__15': 0.5})",devised__54__61,15,0.8187449796277674,0.75,1.0
