duration,input.all_runs_events,input.doc_id,input.lowercase_sentence,input.sentence,input.sentence_id,job,output.selectedtags_desc,output.selectedtags_desc.annotations,output.selectedtags_desc.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,validated_event,no_of_annotations,validated_event_final_score,validated_event_initial_score,Experts
48.85,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,nyt_20130321_sarkozy,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0","Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,../../data/pilot_crowd_data/raw_data/f1323744_things_allmotivation,"Counter({'denied__16__22': 15, 'alleged__159__166': 15, 'campaign__41__49': 13, 'denied accepting__16__32': 13, 'accepting__23__32': 12})",68,5,20,0.7056959744980853,"Counter({'alleged__159__166': 0.8353997368199758, 'denied__16__22': 0.811348469280398, 'accepting__23__32': 0.6727592651949034, 'denied accepting__16__32': 0.6720652709355448, 'campaign__41__49': 0.6678269590450631})",0.6437563596704943,"Counter({'denied__16__22': 0.75, 'alleged__159__166': 0.75, 'campaign__41__49': 0.65, 'denied accepting__16__32': 0.65, 'accepting__23__32': 0.6})",campaign__41__49,13,0.6678269590450631,0.65,0.0
48.85,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,nyt_20130321_sarkozy,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0","Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,../../data/pilot_crowd_data/raw_data/f1323744_things_allmotivation,"Counter({'denied__16__22': 15, 'alleged__159__166': 15, 'campaign__41__49': 13, 'denied accepting__16__32': 13, 'accepting__23__32': 12})",68,5,20,0.7056959744980853,"Counter({'alleged__159__166': 0.8353997368199758, 'denied__16__22': 0.811348469280398, 'accepting__23__32': 0.6727592651949034, 'denied accepting__16__32': 0.6720652709355448, 'campaign__41__49': 0.6678269590450631})",0.6437563596704943,"Counter({'denied__16__22': 0.75, 'alleged__159__166': 0.75, 'campaign__41__49': 0.65, 'denied accepting__16__32': 0.65, 'accepting__23__32': 0.6})",denied accepting__16__32,13,0.6720652709355448,0.65,0.0
48.85,denied__16__22###accepting__23__32###alleged__159__166###campaign__41__49###denied accepting__16__32,nyt_20130321_sarkozy,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler 0","Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,../../data/pilot_crowd_data/raw_data/f1323744_things_allmotivation,"Counter({'denied__16__22': 15, 'alleged__159__166': 15, 'campaign__41__49': 13, 'denied accepting__16__32': 13, 'accepting__23__32': 12})",68,5,20,0.7056959744980853,"Counter({'alleged__159__166': 0.8353997368199758, 'denied__16__22': 0.811348469280398, 'accepting__23__32': 0.6727592651949034, 'denied accepting__16__32': 0.6720652709355448, 'campaign__41__49': 0.6678269590450631})",0.6437563596704943,"Counter({'denied__16__22': 0.75, 'alleged__159__166': 0.75, 'campaign__41__49': 0.65, 'denied accepting__16__32': 0.65, 'accepting__23__32': 0.6})",no_event,0,0.0,0.0,0.0
55.1,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1323744_things_allmotivation,"Counter({'called__41__47': 17, 'decision__61__69': 15, 'committed__138__147': 14, 'indicates__78__87': 13, 'believes__103__111': 12, 'crime__150__155': 11})",82,6,20,0.7256539068804452,"Counter({'called__41__47': 0.9202311896696123, 'decision__61__69': 0.8022734843240071, 'indicates__78__87': 0.7426354407731066, 'committed__138__147': 0.7388676886985523, 'believes__103__111': 0.7147664275771699, 'crime__150__155': 0.565016380983464})",0.6492823239495913,"Counter({'called__41__47': 0.85, 'decision__61__69': 0.75, 'committed__138__147': 0.7, 'indicates__78__87': 0.65, 'believes__103__111': 0.6, 'crime__150__155': 0.55})",called__41__47,17,0.9202311896696124,0.85,1.0
55.1,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1323744_things_allmotivation,"Counter({'called__41__47': 17, 'decision__61__69': 15, 'committed__138__147': 14, 'indicates__78__87': 13, 'believes__103__111': 12, 'crime__150__155': 11})",82,6,20,0.7256539068804452,"Counter({'called__41__47': 0.9202311896696123, 'decision__61__69': 0.8022734843240071, 'indicates__78__87': 0.7426354407731066, 'committed__138__147': 0.7388676886985523, 'believes__103__111': 0.7147664275771699, 'crime__150__155': 0.565016380983464})",0.6492823239495913,"Counter({'called__41__47': 0.85, 'decision__61__69': 0.75, 'committed__138__147': 0.7, 'indicates__78__87': 0.65, 'believes__103__111': 0.6, 'crime__150__155': 0.55})",decision__61__69,15,0.8022734843240071,0.75,1.0
55.1,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1323744_things_allmotivation,"Counter({'called__41__47': 17, 'decision__61__69': 15, 'committed__138__147': 14, 'indicates__78__87': 13, 'believes__103__111': 12, 'crime__150__155': 11})",82,6,20,0.7256539068804452,"Counter({'called__41__47': 0.9202311896696123, 'decision__61__69': 0.8022734843240071, 'indicates__78__87': 0.7426354407731066, 'committed__138__147': 0.7388676886985523, 'believes__103__111': 0.7147664275771699, 'crime__150__155': 0.565016380983464})",0.6492823239495913,"Counter({'called__41__47': 0.85, 'decision__61__69': 0.75, 'committed__138__147': 0.7, 'indicates__78__87': 0.65, 'believes__103__111': 0.6, 'crime__150__155': 0.55})",indicates__78__87,13,0.7426354407731066,0.65,1.0
55.1,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1323744_things_allmotivation,"Counter({'called__41__47': 17, 'decision__61__69': 15, 'committed__138__147': 14, 'indicates__78__87': 13, 'believes__103__111': 12, 'crime__150__155': 11})",82,6,20,0.7256539068804452,"Counter({'called__41__47': 0.9202311896696123, 'decision__61__69': 0.8022734843240071, 'indicates__78__87': 0.7426354407731066, 'committed__138__147': 0.7388676886985523, 'believes__103__111': 0.7147664275771699, 'crime__150__155': 0.565016380983464})",0.6492823239495913,"Counter({'called__41__47': 0.85, 'decision__61__69': 0.75, 'committed__138__147': 0.7, 'indicates__78__87': 0.65, 'believes__103__111': 0.6, 'crime__150__155': 0.55})",believes__103__111,12,0.7147664275771699,0.6,1.0
55.1,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1323744_things_allmotivation,"Counter({'called__41__47': 17, 'decision__61__69': 15, 'committed__138__147': 14, 'indicates__78__87': 13, 'believes__103__111': 12, 'crime__150__155': 11})",82,6,20,0.7256539068804452,"Counter({'called__41__47': 0.9202311896696123, 'decision__61__69': 0.8022734843240071, 'indicates__78__87': 0.7426354407731066, 'committed__138__147': 0.7388676886985523, 'believes__103__111': 0.7147664275771699, 'crime__150__155': 0.565016380983464})",0.6492823239495913,"Counter({'called__41__47': 0.85, 'decision__61__69': 0.75, 'committed__138__147': 0.7, 'indicates__78__87': 0.65, 'believes__103__111': 0.6, 'crime__150__155': 0.55})",crime__150__155,11,0.565016380983464,0.55,1.0
55.1,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1323744_things_allmotivation,"Counter({'called__41__47': 17, 'decision__61__69': 15, 'committed__138__147': 14, 'indicates__78__87': 13, 'believes__103__111': 12, 'crime__150__155': 11})",82,6,20,0.7256539068804452,"Counter({'called__41__47': 0.9202311896696123, 'decision__61__69': 0.8022734843240071, 'indicates__78__87': 0.7426354407731066, 'committed__138__147': 0.7388676886985523, 'believes__103__111': 0.7147664275771699, 'crime__150__155': 0.565016380983464})",0.6492823239495913,"Counter({'called__41__47': 0.85, 'decision__61__69': 0.75, 'committed__138__147': 0.7, 'indicates__78__87': 0.65, 'believes__103__111': 0.6, 'crime__150__155': 0.55})",committed__138__147,14,0.7388676886985523,0.7,0.0
55.1,called__41__47###decision__61__69###indicates__78__87###believes__103__111###crime__150__155###committed__138__147,nyt_20130321_sarkozy,"mr. sarkozy s lawyer , thierry herzog , called the judge s decision , which indicates that the judge believes that mr. sarkozy probably committed a crime , `` incoherent nan and `` unjust 0 nan","Mr. Sarkozy 's lawyer , Thierry Herzog , called the judge 's decision , which indicates that the judge believes that Mr. Sarkozy probably committed a crime , `` incoherent nan and `` unjust “ .",2,../../data/pilot_crowd_data/raw_data/f1323744_things_allmotivation,"Counter({'called__41__47': 17, 'decision__61__69': 15, 'committed__138__147': 14, 'indicates__78__87': 13, 'believes__103__111': 12, 'crime__150__155': 11})",82,6,20,0.7256539068804452,"Counter({'called__41__47': 0.9202311896696123, 'decision__61__69': 0.8022734843240071, 'indicates__78__87': 0.7426354407731066, 'committed__138__147': 0.7388676886985523, 'believes__103__111': 0.7147664275771699, 'crime__150__155': 0.565016380983464})",0.6492823239495913,"Counter({'called__41__47': 0.85, 'decision__61__69': 0.75, 'committed__138__147': 0.7, 'indicates__78__87': 0.65, 'believes__103__111': 0.6, 'crime__150__155': 0.55})",no_event,0,0.0,0.0,0.0
29.0,said__11__15###appeal__25__31###appeal .__25__33,nyt_20130321_sarkozy,the lawyer said he would appeal 0,The lawyer said he would appeal .,3,../../data/pilot_crowd_data/raw_data/f1323744_things_allmotivation,"Counter({'said__11__15': 17, 'appeal__25__31': 11, 'appeal .__25__33': 7})",35,3,20,0.677798204708666,"Counter({'said__11__15': 0.8803716957469481, 'appeal__25__31': 0.6458869242733342, 'appeal .__25__33': 0.3448777873215571})",0.6306856849519817,"Counter({'said__11__15': 0.85, 'appeal__25__31': 0.55, 'appeal .__25__33': 0.35})",said__11__15,17,0.8803716957469481,0.85,1.0
29.0,said__11__15###appeal__25__31###appeal .__25__33,nyt_20130321_sarkozy,the lawyer said he would appeal 0,The lawyer said he would appeal .,3,../../data/pilot_crowd_data/raw_data/f1323744_things_allmotivation,"Counter({'said__11__15': 17, 'appeal__25__31': 11, 'appeal .__25__33': 7})",35,3,20,0.677798204708666,"Counter({'said__11__15': 0.8803716957469481, 'appeal__25__31': 0.6458869242733342, 'appeal .__25__33': 0.3448777873215571})",0.6306856849519817,"Counter({'said__11__15': 0.85, 'appeal__25__31': 0.55, 'appeal .__25__33': 0.35})",appeal__25__31,11,0.6458869242733342,0.55,1.0
29.0,said__11__15###appeal__25__31###appeal .__25__33,nyt_20130321_sarkozy,the lawyer said he would appeal 0,The lawyer said he would appeal .,3,../../data/pilot_crowd_data/raw_data/f1323744_things_allmotivation,"Counter({'said__11__15': 17, 'appeal__25__31': 11, 'appeal .__25__33': 7})",35,3,20,0.677798204708666,"Counter({'said__11__15': 0.8803716957469481, 'appeal__25__31': 0.6458869242733342, 'appeal .__25__33': 0.3448777873215571})",0.6306856849519817,"Counter({'said__11__15': 0.85, 'appeal__25__31': 0.55, 'appeal .__25__33': 0.35})",appeal .__25__33,7,0.3448777873215571,0.35,0.0
29.0,said__11__15###appeal__25__31###appeal .__25__33,nyt_20130321_sarkozy,the lawyer said he would appeal 0,The lawyer said he would appeal .,3,../../data/pilot_crowd_data/raw_data/f1323744_things_allmotivation,"Counter({'said__11__15': 17, 'appeal__25__31': 11, 'appeal .__25__33': 7})",35,3,20,0.677798204708666,"Counter({'said__11__15': 0.8803716957469481, 'appeal__25__31': 0.6458869242733342, 'appeal .__25__33': 0.3448777873215571})",0.6306856849519817,"Counter({'said__11__15': 0.85, 'appeal__25__31': 0.55, 'appeal .__25__33': 0.35})",no_event,0,0.0,0.0,0.0
52.05,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,nyt_20130321_sarkozy,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0","The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,../../data/pilot_crowd_data/raw_data/f1323744_things_allmotivation,"Counter({'lost__60__64': 16, 'ruling__4__10': 15, 'trial__162__167': 13, 'stand__156__161': 13, 'bid__81__84': 10, 'mean__32__36': 4})",71,6,20,0.7032114715732578,"Counter({'lost__60__64': 0.9016169430228406, 'ruling__4__10': 0.8564815028433793, 'stand__156__161': 0.7106936916884427, 'trial__162__167': 0.6737200909262491, 'bid__81__84': 0.6475141211033756, 'mean__32__36': 0.258995797581366})",0.6102018581130786,"Counter({'lost__60__64': 0.8, 'ruling__4__10': 0.75, 'trial__162__167': 0.65, 'stand__156__161': 0.65, 'bid__81__84': 0.5, 'mean__32__36': 0.2})",ruling__4__10,15,0.8564815028433793,0.75,1.0
