tp,tn,fp,fn,p,r,a,f1
107,239,53,58,0.66875,0.6484848484848484,0.7571115973741794,0.6584615384615384
129,210,82,36,0.6113744075829384,0.7818181818181819,0.7417943107221007,0.6861702127659574
127,211,81,38,0.6105769230769231,0.7696969696969697,0.7396061269146609,0.6809651474530831
119,219,73,46,0.6197916666666666,0.7212121212121212,0.7396061269146609,0.6666666666666667
122,226,66,43,0.648936170212766,0.7393939393939394,0.7614879649890591,0.6912181303116147
123,223,69,42,0.640625,0.7454545454545455,0.7571115973741794,0.6890756302521008
128,219,73,37,0.6368159203980099,0.7757575757575758,0.7592997811816192,0.6994535519125684
129,214,78,36,0.6231884057971014,0.7818181818181819,0.75054704595186,0.6935483870967741
121,226,66,44,0.6470588235294118,0.7333333333333333,0.7592997811816192,0.6875
122,221,71,43,0.6321243523316062,0.7393939393939394,0.75054704595186,0.6815642458100559
133,221,71,32,0.6519607843137255,0.806060606060606,0.774617067833698,0.7208672086720868
131,224,68,34,0.6582914572864321,0.793939393939394,0.7768052516411379,0.7197802197802198
127,206,86,38,0.596244131455399,0.7696969696969697,0.7286652078774617,0.671957671957672
117,230,62,48,0.6536312849162011,0.7090909090909091,0.7592997811816192,0.680232558139535
117,232,60,48,0.6610169491525424,0.7090909090909091,0.7636761487964989,0.6842105263157895
130,232,60,35,0.6842105263157895,0.7878787878787878,0.7921225382932167,0.732394366197183
127,224,68,38,0.6512820512820513,0.7696969696969697,0.7680525164113785,0.7055555555555555
128,220,72,37,0.64,0.7757575757575758,0.7614879649890591,0.7013698630136986
134,224,68,31,0.6633663366336634,0.8121212121212121,0.7833698030634574,0.7302452316076296
128,216,76,37,0.6274509803921569,0.7757575757575758,0.7527352297592997,0.6937669376693766
118,223,69,47,0.6310160427807486,0.7151515151515152,0.7461706783369803,0.6704545454545455
122,225,67,43,0.6455026455026455,0.7393939393939394,0.7592997811816192,0.6892655367231638
128,212,80,37,0.6153846153846154,0.7757575757575758,0.7439824945295405,0.6863270777479892
135,215,77,30,0.6367924528301887,0.8181818181818182,0.7658643326039387,0.7161803713527851
130,223,69,35,0.6532663316582915,0.7878787878787878,0.7724288840262582,0.7142857142857142
124,231,61,41,0.6702702702702703,0.7515151515151515,0.7768052516411379,0.7085714285714285
124,230,62,41,0.6666666666666666,0.7515151515151515,0.774617067833698,0.7065527065527065
124,225,67,41,0.6492146596858639,0.7515151515151515,0.7636761487964989,0.6966292134831461
123,198,94,42,0.5668202764976958,0.7454545454545455,0.7024070021881839,0.643979057591623
132,230,62,33,0.6804123711340206,0.8,0.7921225382932167,0.7353760445682451
125,224,68,40,0.6476683937823834,0.7575757575757576,0.7636761487964989,0.6983240223463687
127,214,78,38,0.6195121951219512,0.7696969696969697,0.7461706783369803,0.6864864864864865
129,222,70,36,0.6482412060301508,0.7818181818181819,0.7680525164113785,0.7087912087912089
112,229,63,53,0.64,0.6787878787878788,0.7461706783369803,0.6588235294117647
133,217,75,32,0.6394230769230769,0.806060606060606,0.7658643326039387,0.7131367292225202
126,242,50,39,0.7159090909090909,0.7636363636363637,0.8052516411378556,0.7390029325513198
137,231,61,28,0.6919191919191919,0.8303030303030303,0.8052516411378556,0.7548209366391185
123,210,82,42,0.6,0.7454545454545455,0.7286652078774617,0.6648648648648648
121,236,56,44,0.6836158192090396,0.7333333333333333,0.7811816192560175,0.7076023391812866
115,235,57,50,0.6686046511627907,0.696969696969697,0.7658643326039387,0.6824925816023738
126,220,72,39,0.6363636363636364,0.7636363636363637,0.7571115973741794,0.694214876033058
131,213,79,34,0.6238095238095238,0.793939393939394,0.7527352297592997,0.6986666666666667
123,213,79,42,0.6089108910891089,0.7454545454545455,0.7352297592997812,0.670299727520436
130,205,87,35,0.5990783410138248,0.7878787878787878,0.7330415754923414,0.6806282722513088
138,214,78,27,0.6388888888888888,0.8363636363636363,0.7702407002188184,0.7244094488188975
127,226,66,38,0.6580310880829016,0.7696969696969697,0.7724288840262582,0.7094972067039106
126,219,73,39,0.6331658291457286,0.7636363636363637,0.7549234135667396,0.6923076923076923
128,219,73,37,0.6368159203980099,0.7757575757575758,0.7592997811816192,0.6994535519125684
126,213,79,39,0.6146341463414634,0.7636363636363637,0.7417943107221007,0.681081081081081
123,227,65,42,0.6542553191489362,0.7454545454545455,0.7658643326039387,0.6968838526912181
129,223,69,36,0.6515151515151515,0.7818181818181819,0.7702407002188184,0.7107438016528926
117,225,67,48,0.6358695652173914,0.7090909090909091,0.7483588621444202,0.670487106017192
135,198,94,30,0.5895196506550219,0.8181818181818182,0.7286652078774617,0.6852791878172589
127,225,67,38,0.654639175257732,0.7696969696969697,0.7702407002188184,0.7075208913649025
129,213,79,36,0.6201923076923077,0.7818181818181819,0.7483588621444202,0.6916890080428955
139,225,67,26,0.6747572815533981,0.8424242424242424,0.7964989059080962,0.7493261455525606
