tp,tn,fp,fn,p,r,a,f1
41,95,12,17,0.7735849056603774,0.7068965517241379,0.8242424242424242,0.7387387387387387
40,93,14,18,0.7407407407407407,0.6896551724137931,0.806060606060606,0.7142857142857143
42,95,12,16,0.7777777777777778,0.7241379310344828,0.8303030303030303,0.75
41,91,16,17,0.7192982456140351,0.7068965517241379,0.8,0.7130434782608696
42,96,11,16,0.7924528301886793,0.7241379310344828,0.8363636363636363,0.7567567567567567
44,95,12,14,0.7857142857142857,0.7586206896551724,0.8424242424242424,0.7719298245614034
39,92,15,19,0.7222222222222222,0.6724137931034483,0.793939393939394,0.6964285714285714
44,95,12,14,0.7857142857142857,0.7586206896551724,0.8424242424242424,0.7719298245614034
45,97,10,13,0.8181818181818182,0.7758620689655172,0.8606060606060606,0.7964601769911505
41,93,14,17,0.7454545454545455,0.7068965517241379,0.8121212121212121,0.7256637168141592
44,92,15,14,0.7457627118644068,0.7586206896551724,0.8242424242424242,0.752136752136752
44,98,9,14,0.8301886792452831,0.7586206896551724,0.8606060606060606,0.7927927927927928
42,91,16,16,0.7241379310344828,0.7241379310344828,0.806060606060606,0.7241379310344829
40,99,8,18,0.8333333333333334,0.6896551724137931,0.8424242424242424,0.7547169811320755
42,94,13,16,0.7636363636363637,0.7241379310344828,0.8242424242424242,0.7433628318584072
44,96,11,14,0.8,0.7586206896551724,0.8484848484848485,0.7787610619469026
43,93,14,15,0.7543859649122807,0.7413793103448276,0.8242424242424242,0.7478260869565219
42,94,13,16,0.7636363636363637,0.7241379310344828,0.8242424242424242,0.7433628318584072
43,95,12,15,0.7818181818181819,0.7413793103448276,0.8363636363636363,0.7610619469026548
45,94,13,13,0.7758620689655172,0.7758620689655172,0.8424242424242424,0.7758620689655173
46,93,14,12,0.7666666666666667,0.7931034482758621,0.8424242424242424,0.7796610169491527
44,95,12,14,0.7857142857142857,0.7586206896551724,0.8424242424242424,0.7719298245614034
44,95,12,14,0.7857142857142857,0.7586206896551724,0.8424242424242424,0.7719298245614034
41,95,12,17,0.7735849056603774,0.7068965517241379,0.8242424242424242,0.7387387387387387
40,99,8,18,0.8333333333333334,0.6896551724137931,0.8424242424242424,0.7547169811320755
42,98,9,16,0.8235294117647058,0.7241379310344828,0.8484848484848485,0.7706422018348623
40,94,13,18,0.7547169811320755,0.6896551724137931,0.8121212121212121,0.7207207207207208
42,95,12,16,0.7777777777777778,0.7241379310344828,0.8303030303030303,0.75
44,95,12,14,0.7857142857142857,0.7586206896551724,0.8424242424242424,0.7719298245614034
41,97,10,17,0.803921568627451,0.7068965517241379,0.8363636363636363,0.7522935779816514
44,97,10,14,0.8148148148148148,0.7586206896551724,0.8545454545454545,0.7857142857142857
45,93,14,13,0.7627118644067796,0.7758620689655172,0.8363636363636363,0.7692307692307694
44,95,12,14,0.7857142857142857,0.7586206896551724,0.8424242424242424,0.7719298245614034
41,95,12,17,0.7735849056603774,0.7068965517241379,0.8242424242424242,0.7387387387387387
42,94,13,16,0.7636363636363637,0.7241379310344828,0.8242424242424242,0.7433628318584072
43,94,13,15,0.7678571428571429,0.7413793103448276,0.8303030303030303,0.7543859649122806
44,92,15,14,0.7457627118644068,0.7586206896551724,0.8242424242424242,0.752136752136752
40,93,14,18,0.7407407407407407,0.6896551724137931,0.806060606060606,0.7142857142857143
42,94,13,16,0.7636363636363637,0.7241379310344828,0.8242424242424242,0.7433628318584072
43,95,12,15,0.7818181818181819,0.7413793103448276,0.8363636363636363,0.7610619469026548
42,98,9,16,0.8235294117647058,0.7241379310344828,0.8484848484848485,0.7706422018348623
42,93,14,16,0.75,0.7241379310344828,0.8181818181818182,0.736842105263158
46,91,16,12,0.7419354838709677,0.7931034482758621,0.8303030303030303,0.7666666666666667
47,91,16,11,0.746031746031746,0.8103448275862069,0.8363636363636363,0.7768595041322314
41,96,11,17,0.7884615384615384,0.7068965517241379,0.8303030303030303,0.7454545454545455
43,97,10,15,0.8113207547169812,0.7413793103448276,0.8484848484848485,0.7747747747747747
42,92,15,16,0.7368421052631579,0.7241379310344828,0.8121212121212121,0.7304347826086957
43,97,10,15,0.8113207547169812,0.7413793103448276,0.8484848484848485,0.7747747747747747
43,94,13,15,0.7678571428571429,0.7413793103448276,0.8303030303030303,0.7543859649122806
44,96,11,14,0.8,0.7586206896551724,0.8484848484848485,0.7787610619469026
43,97,10,15,0.8113207547169812,0.7413793103448276,0.8484848484848485,0.7747747747747747
42,92,15,16,0.7368421052631579,0.7241379310344828,0.8121212121212121,0.7304347826086957
44,94,13,14,0.7719298245614035,0.7586206896551724,0.8363636363636363,0.7652173913043477
