tp,tn,fp,fn,p,r,a,f1
133,234,58,32,0.6963350785340314,0.806060606060606,0.8030634573304157,0.7471910112359551
142,223,69,23,0.6729857819905213,0.8606060606060606,0.7986870897155361,0.7553191489361702
136,231,61,29,0.6903553299492385,0.8242424242424242,0.8030634573304157,0.7513812154696133
144,210,82,21,0.6371681415929203,0.8727272727272727,0.774617067833698,0.7365728900255754
142,221,71,23,0.6666666666666666,0.8606060606060606,0.7943107221006565,0.7513227513227512
139,224,68,26,0.6714975845410628,0.8424242424242424,0.7943107221006565,0.7473118279569892
147,221,71,18,0.6743119266055045,0.8909090909090909,0.8052516411378556,0.7676240208877285
141,220,72,24,0.6619718309859155,0.8545454545454545,0.7899343544857768,0.7460317460317459
146,222,70,19,0.6759259259259259,0.8848484848484849,0.8052516411378556,0.7664041994750657
148,205,87,17,0.6297872340425532,0.896969696969697,0.7724288840262582,0.74
146,216,76,19,0.6576576576576577,0.8848484848484849,0.7921225382932167,0.7545219638242895
146,201,91,19,0.6160337552742616,0.8848484848484849,0.7592997811816192,0.7263681592039801
141,229,63,24,0.6911764705882353,0.8545454545454545,0.8096280087527352,0.7642276422764227
144,217,75,21,0.6575342465753424,0.8727272727272727,0.7899343544857768,0.7500000000000001
139,221,71,26,0.6619047619047619,0.8424242424242424,0.787746170678337,0.7413333333333333
138,232,60,27,0.696969696969697,0.8363636363636363,0.8096280087527352,0.7603305785123968
135,232,60,30,0.6923076923076923,0.8181818181818182,0.8030634573304157,0.7500000000000001
137,236,56,28,0.7098445595854922,0.8303030303030303,0.8161925601750547,0.7653631284916201
136,217,75,29,0.6445497630331753,0.8242424242424242,0.7724288840262582,0.7234042553191489
141,224,68,24,0.6746411483253588,0.8545454545454545,0.7986870897155361,0.7540106951871657
147,212,80,18,0.6475770925110133,0.8909090909090909,0.7855579868708972,0.7499999999999999
135,228,64,30,0.678391959798995,0.8181818181818182,0.7943107221006565,0.7417582417582418
138,219,73,27,0.6540284360189573,0.8363636363636363,0.7811816192560175,0.7340425531914893
145,218,74,20,0.6621004566210046,0.8787878787878788,0.7943107221006565,0.7552083333333334
147,226,66,18,0.6901408450704225,0.8909090909090909,0.8161925601750547,0.7777777777777778
145,220,72,20,0.6682027649769585,0.8787878787878788,0.7986870897155361,0.7591623036649215
131,224,68,34,0.6582914572864321,0.793939393939394,0.7768052516411379,0.7197802197802198
139,222,70,26,0.6650717703349283,0.8424242424242424,0.7899343544857768,0.7433155080213903
136,213,79,29,0.6325581395348837,0.8242424242424242,0.7636761487964989,0.7157894736842106
144,217,75,21,0.6575342465753424,0.8727272727272727,0.7899343544857768,0.7500000000000001
137,224,68,28,0.6682926829268293,0.8303030303030303,0.7899343544857768,0.7405405405405406
141,206,86,24,0.6211453744493393,0.8545454545454545,0.7592997811816192,0.7193877551020408
146,213,79,19,0.6488888888888888,0.8848484848484849,0.7855579868708972,0.7487179487179486
135,229,63,30,0.6818181818181818,0.8181818181818182,0.7964989059080962,0.7438016528925621
149,214,78,16,0.6563876651982379,0.9030303030303031,0.7943107221006565,0.7602040816326531
144,214,78,21,0.6486486486486487,0.8727272727272727,0.7833698030634574,0.744186046511628
142,208,84,23,0.6283185840707964,0.8606060606060606,0.7658643326039387,0.7263427109974424
141,216,76,24,0.6497695852534562,0.8545454545454545,0.7811816192560175,0.7382198952879581
137,223,69,28,0.6650485436893204,0.8303030303030303,0.787746170678337,0.738544474393531
148,225,67,17,0.6883720930232559,0.896969696969697,0.8161925601750547,0.7789473684210526
142,229,63,23,0.6926829268292682,0.8606060606060606,0.811816192560175,0.7675675675675675
145,218,74,20,0.6621004566210046,0.8787878787878788,0.7943107221006565,0.7552083333333334
145,218,74,20,0.6621004566210046,0.8787878787878788,0.7943107221006565,0.7552083333333334
141,216,76,24,0.6497695852534562,0.8545454545454545,0.7811816192560175,0.7382198952879581
151,223,69,14,0.6863636363636364,0.9151515151515152,0.8183807439824945,0.7844155844155845
146,219,73,19,0.6666666666666666,0.8848484848484849,0.7986870897155361,0.7604166666666667
